PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst H2,N1bar_H2
3.84303,5.28042,474.798,0.51602,1.17037,0.440903304,49.31506849,30.1369863,5.479452055,12.32876712,0,2.739726027,5.555445034,0.027967792
12.93727,30.84703,6013.66,0.9055,0.237231,3.816954782,62.85714286,22.85714286,0,11.42857143,0,2.857142857,1.269195763,0.194163267
4.93164,5.53296,858.384,0.5458,1.1424,0.477766106,49.05660377,26.41509434,3.773584906,16.98113208,0,3.773584906,5.658983769,0.046824543
5.53555,6.18995,1283.69,0.58934,1.00925,0.583938568,50,26.92307692,3.846153846,15.38461538,0,3.846153846,4.978790742,0.058056116
8.02852,8.8151,894.431,0.57682,1.47492,0.391085618,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,3.645453838,0.025646315
8.12377,8.81658,1115.57,0.58256,1.17608,0.495340453,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,3.590831528,0.03267426
8.36992,8.94248,682.131,0.54522,1.63113,0.334259072,44.68085106,19.14893617,6.382978723,25.53191489,0,4.255319149,3.483258545,0.020698942
5.32208,7.1432,2111.95,0.6522,0.951672,0.685320152,47.76119403,23.88059701,0,23.88059701,0,4.47761194,3.863107258,0.047396725
4.26632,4.42679,628.494,0.52602,1.31307,0.400603167,44.44444444,22.22222222,0,27.77777778,0,5.555555556,5.425864983,0.028113897
4.34625,4.49444,704.473,0.5303,1.29869,0.408334553,44.44444444,22.22222222,0,27.77777778,0,5.555555556,5.364229011,0.029227699
4.22902,4.41727,599.734,0.52672,1.31505,0.400532299,44.44444444,22.22222222,0,27.77777778,0,5.555555556,5.43623443,0.027610633
7.34267,7.85539,1558.53,0.63556,0.993925,0.639444626,42.10526316,26.31578947,0,26.31578947,0,5.263157895,3.873427633,0.049764153
7.22608,7.76352,1527.34,0.62892,0.996606,0.631061824,42.10526316,26.31578947,0,26.31578947,0,5.263157895,3.884618088,0.048643123
7.60574,8.05582,1646.37,0.63604,0.990751,0.641977651,44.44444444,22.22222222,0,27.77777778,0,5.555555556,3.863866652,0.051139533
8.58608,10.19056,3037.95,0.73974,0.702208,1.053448551,44.62809917,24.79338843,4.958677686,20.66115702,0,4.958677686,2.937588811,0.07314902
4.98443,6.38657,2856.74,0.68188,0.814512,0.837163848,44.80519481,29.22077922,5.844155844,16.23376623,0,3.896103896,3.943802146,0.064930363
5.20358,5.89707,2250.81,0.69818,1.03265,0.676105166,30,0,0,60,0,10,2.83362586,0.038158198
6.70425,10.12176,3057.45,0.74078,0.708799,1.045119985,54.73684211,21.05263158,0,21.05263158,0,2.105263158,3.080505626,0.075486354
4.21433,4.92676,2110.48,0.65442,0.888887,0.736224064,38.0952381,38.0952381,19.04761905,0,0,4.761904762,4.488466697,0.053817192
4.38596,4.69951,2426.46,0.66926,0.872213,0.767312572,38.0952381,38.0952381,19.04761905,0,0,4.761904762,4.378187646,0.056016323
5.1936,5.99511,624.62,0.50944,1.69632,0.300320694,42.35294118,16.47058824,0,29.41176471,0,4.705882353,5.094171977,0.026796742
5.21528,5.97003,660.945,0.51094,1.65966,0.307858236,42.35294118,16.47058824,0,29.41176471,0,4.705882353,5.070944824,0.027372426
3.98805,5.24448,1255.43,0.61198,1.10666,0.552997307,21.05263158,31.57894737,42.10526316,0,0,5.263157895,4.815795267,0.037839319
4.0676,5.24396,1160.37,0.60512,1.11955,0.540502881,21.05263158,31.57894737,42.10526316,0,0,5.263157895,4.858402728,0.036897609
6.47199,8.31266,3466.08,0.75368,0.679186,1.109681295,48.07692308,25,0,23.07692308,0,3.846153846,2.951008289,0.079171042
5.95196,8.43693,1052.18,0.60916,1.35381,0.449959743,36.36363636,24.24242424,6.060606061,24.24242424,0,6.060606061,4.131760293,0.035175144
4.03318,4.87776,198.185,0.36024,1.72206,0.209191317,52.77777778,30.55555556,2.777777778,11.11111111,0,2.777777778,7.70555089,0.023285666
4.98966,6.78942,659.571,0.47808,1.39975,0.341546705,38.9380531,26.54867257,10.61946903,19.46902655,0,4.424778761,4.816121766,0.026775082
6.83328,8.71902,4053.73,0.75098,0.58944,1.274056732,53.33333333,31.11111111,4.444444444,8.888888889,0,2.222222222,3.053086142,0.092668742
7.40782,9.82923,4304.34,0.78316,0.512153,1.529152421,53.33333333,31.11111111,4.444444444,8.888888889,0,2.222222222,2.567775986,0.10166765
4.96284,7.94411,2747.84,0.69578,0.80119,0.868433206,47.42268041,32.98969072,2.06185567,13.40206186,0,4.12371134,3.528853328,0.065476334
5.71555,6.38354,1665.64,0.64902,1.16333,0.557898447,40.90909091,18.18181818,0,31.81818182,0,9.090909091,3.833111864,0.04346799
5.25681,6.23207,783.278,0.53884,1.2688,0.424684741,43.93939394,37.87878788,6.060606061,9.090909091,0,3.03030303,4.835286862,0.027870097
8.17838,9.69532,2350.29,0.69962,0.723839,0.966540902,48,32,16,0,0,4,3.385846323,0.070013105
8.02301,8.65383,1417.97,0.67562,1.19399,0.565850635,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.904732939,0.041023869
7.41946,8.13654,1329.86,0.65856,1.23579,0.532906076,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,4.009885491,0.038991635
7.56134,8.20693,1374.29,0.66664,1.2172,0.547683207,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.943673833,0.039530799
8.24178,8.77466,1446.44,0.67988,1.17605,0.578104672,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.874350194,0.041318796
7.97366,8.72478,1424.17,0.67888,1.18471,0.573034751,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.943494345,0.040838223
7.91648,8.46136,1379.13,0.66582,1.21276,0.549012171,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.964518713,0.04024771
6.77563,8.78676,2257.23,0.67368,0.847279,0.795109993,52.67175573,32.0610687,0,13.74045802,0,1.526717557,3.714514057,0.059329853
6.32665,6.70484,1949.79,0.64806,1.05966,0.611573524,44.44444444,14.81481481,0,29.62962963,0,3.703703704,4.209590942,0.055642106
7.39172,8.11347,1343.63,0.6662,1.23046,0.541423533,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,3.979248147,0.039205589
6.34214,6.70637,2032.5,0.65784,1.04875,0.627261025,44.44444444,14.81481481,0,29.62962963,0,3.703703704,4.151761505,0.056192957
6.34258,6.71551,1962.77,0.6487,1.05531,0.614700894,44.44444444,14.81481481,0,29.62962963,0,3.703703704,4.186379185,0.056295193
6.35537,6.73279,2042.84,0.65872,1.03071,0.63909344,44.44444444,14.81481481,0,29.62962963,0,3.703703704,4.073944728,0.056382169
5.71334,5.97543,1104.1,0.56576,1.17893,0.479892784,35.29411765,29.41176471,23.52941176,5.882352941,0,5.882352941,4.994367423,0.045733112
6.62162,13.20026,2185.7,0.72742,0.879921,0.82668785,46.15384615,15.38461538,0,30.76923077,0,7.692307692,3.33305661,0.059230003
6.63983,13.19327,2182.23,0.72302,0.881013,0.820668935,46.15384615,15.38461538,0,30.76923077,0,7.692307692,3.350863494,0.060278779
6.43639,7.99336,2618.98,0.6771,0.786263,0.861162232,50,32.05128205,3.846153846,11.53846154,0,2.564102564,3.728773937,0.066321226
7.50509,8.78838,2812.45,0.69804,0.73171,0.953984502,48.7804878,31.70731707,4.87804878,12.19512195,0,2.43902439,3.367807086,0.068553441
6.85068,8.29809,2367.94,0.66012,0.790491,0.835075921,47.16981132,33.96226415,7.547169811,9.433962264,0,1.886792453,3.70711504,0.06324615
4.97565,9.55153,2496.75,0.69406,0.85378,0.812926047,52.94117647,21.17647059,0,22.35294118,0,3.529411765,3.542701071,0.060669162
4.76966,9.887,2373.6,0.6954,0.851934,0.816260415,52.94117647,21.17647059,0,22.35294118,0,3.529411765,3.488331201,0.059974739
4.93119,10.25301,2070.74,0.68658,0.903826,0.759637364,47.72727273,20.45454545,0,25,0,3.409090909,3.634645907,0.054910853
5.14189,6.12649,1490.06,0.64744,1.25484,0.515954225,42.85714286,14.28571429,4.761904762,33.33333333,0,4.761904762,3.69683352,0.036645419
3.95878,4.93273,1310.83,0.61448,1.06916,0.574731565,43.47826087,21.73913043,13.04347826,17.39130435,0,4.347826087,5.238004015,0.053295448
6.57882,13.17245,2205.4,0.72624,0.881994,0.823406962,46.15384615,15.38461538,0,30.76923077,0,7.692307692,3.339421927,0.059860302
11.59411,12.99556,4771.76,0.83964,0.409914,2.048332089,47.78761062,31.85840708,5.309734513,11.50442478,0,3.539823009,1.788491011,0.112186655
6.74513,8.35438,1218.74,0.60408,1.25512,0.481292625,33.33333333,16.66666667,0,33.33333333,1.851851852,9.259259259,3.769857467,0.036645652
6.59808,7.55155,673.922,0.53124,1.24948,0.42516887,52.17391304,26.08695652,0,17.39130435,0,4.347826087,4.206095873,0.023875205
10.30174,11.25061,2295.26,0.6833,0.775347,0.881282832,45.34883721,34.88372093,10.46511628,6.976744186,0,2.325581395,2.664831076,0.052106698
10.10535,14.87522,2467.99,0.73434,0.621573,1.181421973,53.06122449,34.69387755,0,10.20408163,0,2.040816327,2.777938239,0.071001075
5.81764,9.82615,2428.56,0.67298,0.800346,0.840861327,46.15384615,30.76923077,5.128205128,15.38461538,0,2.564102564,3.392335534,0.061266391
5.23411,7.25953,2259.19,0.6993,1.08539,0.644284543,41.86046512,13.95348837,0,37.20930233,0,6.976744186,3.810894482,0.053043303
5.46816,6.01068,430.281,0.43852,1.45362,0.30167444,43.33333333,26.66666667,20,6.666666667,0,3.333333333,4.943995851,0.015953978
6.06319,6.18933,330.08,0.43072,1.70548,0.252550602,28.57142857,28.57142857,0,38.0952381,0,4.761904762,4.855438607,0.013461452
5.92233,6.03338,305.661,0.42442,1.73347,0.244838388,28.57142857,28.57142857,0,38.0952381,0,4.761904762,4.982994034,0.013186376
6.00668,6.11363,314.383,0.43214,1.71163,0.252472789,28.57142857,28.57142857,0,38.0952381,0,4.761904762,4.81851841,0.013083942
5.25293,6.848,3392.1,0.70984,0.694132,1.022629702,44.11764706,35.29411765,17.64705882,0,0,2.941176471,3.902881581,0.083754858
5.17767,6.83932,3473.53,0.70056,0.667047,1.050240838,44.11764706,35.29411765,17.64705882,0,0,2.941176471,3.796486485,0.084666674
12.22348,12.9835,1839.36,0.6619,0.782876,0.845472335,53.06122449,34.69387755,0,10.20408163,0,2.040816327,4.058173642,0.06132479
12.01283,12.20204,2023.44,0.67448,0.782648,0.861792274,55.81395349,30.23255814,0,11.62790698,0,2.325581395,3.877656624,0.065679096
5.4183,7.18408,3337.29,0.70438,0.735724,0.957397067,41.86046512,13.95348837,0,37.20930233,0,6.976744186,3.282448139,0.067463743
5.47476,7.19373,3000.72,0.68262,0.743514,0.918099726,47.05882353,23.52941176,0,23.52941176,0,5.882352941,3.650802778,0.070765618
9.55919,10.5248,746.086,0.59442,1.53175,0.388065938,46.15384615,30.76923077,3.846153846,7.692307692,5.128205128,6.41025641,3.771651565,0.024843101
9.57688,10.52986,745.984,0.59654,1.52454,0.391291799,46.15384615,30.76923077,3.846153846,7.692307692,5.128205128,6.41025641,3.721525784,0.024710247
6.99995,7.05969,1189.62,0.58384,1.17586,0.496521695,44.44444444,22.22222222,0,27.77777778,0,5.555555556,4.61781809,0.048955634
6.93916,7.05263,1199.54,0.58244,1.17979,0.493681079,44.44444444,22.22222222,0,27.77777778,0,5.555555556,4.66035686,0.048275786
7.259,11.15594,2281.39,0.72028,0.82433,0.873776279,40.90909091,36.36363636,18.18181818,0,0,4.545454545,2.932542413,0.051640381
6.94851,8.92381,756.405,0.54424,1.37984,0.394422542,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,3.922092724,0.023832172
7.41632,9.35755,1289.22,0.6152,1.16758,0.526901797,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,3.431751335,0.031438924
3.89872,4.64123,115.402,0.45456,1.60316,0.283540008,34.28571429,28.57142857,8.571428571,25.71428571,0,2.857142857,6.315951741,0.015134147
3.9752,4.69623,180.155,0.45984,1.55724,0.29529167,34.28571429,28.57142857,8.571428571,25.71428571,0,2.857142857,6.180632453,0.015699693
8.25863,8.38886,1942.74,0.70438,0.927218,0.759670326,36.36363636,18.18181818,36.36363636,0,4.545454545,4.545454545,3.085994307,0.048064284
4.66211,4.98254,210.989,0.4197,1.2855,0.326487748,46.15384615,41.02564103,5.128205128,3.846153846,0,3.846153846,6.197394166,0.014304225
7.45,11.94,4386.62,0.78,0.56,1.392857143,48,32,16,0,0,4,2.334379655,0.084149025
10.73897,12.08735,2440.63,0.73534,0.620401,1.185265659,42.17252396,30.67092652,14.05750799,11.50159744,0,1.597444089,3.297244741,0.075601669
11.20672,12.48204,2276,0.73952,0.609743,1.212838852,41.12149533,29.90654206,14.33021807,13.08411215,0,1.557632399,2.581320794,0.069012985
10.9248,12.15024,3246.87,0.75918,0.559582,1.356691245,44.44444444,32.32323232,13.46801347,8.080808081,0,1.683501684,3.116633482,0.088939038
6.39643,8.94506,2007.8,0.6734,0.932619,0.722052628,52.77777778,19.44444444,0,22.22222222,0,5.555555556,3.71319849,0.057211604
6.44823,7.27421,797.998,0.57912,0.918654,0.630400564,45.56962025,41.7721519,0,11.39240506,0,1.265822785,4.858429593,0.047484774
3.94411,5.155,699.82,0.56988,1.22508,0.465177784,21.05263158,31.57894737,42.10526316,0,0,5.263157895,5.211962743,0.031370316
5.36256,5.56311,718.415,0.47334,1.26306,0.374756544,48.71794872,30.76923077,5.128205128,12.82051282,0,2.564102564,5.476221106,0.031762371
7.76727,8.48559,3355,0.7571,0.69107,1.095547484,36,12,48,0,0,4,2.722122556,0.071091918
5.37593,14.40357,2089.1,0.69962,0.783218,0.893263434,32.36514523,29.87551867,32.36514523,2.489626556,0,2.904564315,2.582974153,0.048930836
9.55228,10.05089,2141.9,0.717,0.899208,0.797368351,32.14285714,10.71428571,42.85714286,0,7.142857143,7.142857143,2.871731091,0.044777065
4.62153,5.52258,365.317,0.4535,1.32625,0.341941565,42.85714286,35.71428571,7.142857143,11.9047619,0,2.380952381,7.178376782,0.028357763
4.61719,8.09113,771.959,0.54146,1.43313,0.377816388,40,8,16,32,0,4,4.881631992,0.028037747
6.03948,7.12468,730.309,0.49814,1.31037,0.380152171,48.64864865,32.43243243,16.21621622,0,0,2.702702703,4.581332334,0.026141018
4.32378,9.74723,2428.55,0.67384,0.807529,0.834446812,45.37815126,40.33613445,0,10.92436975,0,3.361344538,3.733584136,0.056525683
10.86579,15.71457,2959.34,0.74806,0.592467,1.262618846,46.15384615,41.02564103,0,10.25641026,0,2.564102564,2.935432159,0.078006909
4.41973,5.37557,911.572,0.55872,1.14422,0.488297705,43.80165289,29.75206612,6.611570248,16.52892562,0,3.305785124,5.466368424,0.040755555
3.87866,4.96812,508.341,0.5069,1.29312,0.391997649,36.66666667,30,23.33333333,6.666666667,0,3.333333333,6.596922234,0.035823882
5.81739,6.97253,843.277,0.52428,1.26357,0.414919632,44.44444444,31.11111111,8.888888889,8.888888889,0,2.222222222,4.864265012,0.032732458
5.80169,6.72204,921.447,0.51564,1.15116,0.447930783,44.44444444,31.11111111,8.888888889,8.888888889,0,2.222222222,4.874860523,0.035793059
6.73057,10.62365,2452.46,0.69298,0.736025,0.941516932,50,32.60869565,4.347826087,10.86956522,0,2.173913043,3.232108705,0.064234422
3.8044,5.13889,451.983,0.48024,1.3464,0.356684492,46.15384615,30.76923077,7.692307692,11.53846154,0,1.923076923,6.236202181,0.026851051
6.73872,7.36714,802.124,0.52834,1.14671,0.460744216,46.15384615,39.74358974,0,12.82051282,0,1.282051282,4.758369403,0.031830562
6.12269,7.18204,1987.51,0.62472,0.866215,0.721206629,46.60194175,34.95145631,11.65048544,5.825242718,0,0.970873786,3.914644149,0.059398683
4.52304,6.18548,956.292,0.53814,1.1169,0.48181574,50.46728972,33.64485981,1.869158879,11.21495327,0,2.803738318,5.519165915,0.044299529
6.90616,7.0595,1851.69,0.67238,1.03857,0.647409419,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,3.699086666,0.043121155
4.02928,4.2096,365.104,0.58924,1.31378,0.44850736,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,5.283131312,0.026319361
5.24575,8.69858,1773.98,0.66012,0.922778,0.715361658,31.57894737,31.57894737,5.263157895,26.31578947,3.947368421,1.315789474,3.281517136,0.044023965
4.63324,6.07207,1540.89,0.6043,0.941113,0.642112052,45.71428571,34.28571429,5.714285714,11.42857143,0,2.857142857,4.978729922,0.058779847
4.63235,7.88517,1719.26,0.61816,1.00373,0.615862832,31.57894737,42.10526316,0,21.05263158,0,5.263157895,3.538974284,0.040528602
7.31301,9.31104,3126.58,0.78852,0.758181,1.040015511,30,0,0,60,0,10,1.505627084,0.04966647
5.1125,6.9378,1109.02,0.56054,1.1916,0.470409533,53.93258427,26.96629213,0,14.60674157,0,4.494382022,5.446557554,0.048553811
5.02444,6.09614,1193.75,0.55906,1.07096,0.522017629,51.51515152,30.3030303,3.03030303,12.12121212,0,3.03030303,5.509021948,0.051546896
4.41521,10.6324,2361.57,0.66208,0.802555,0.824965267,53.73134328,29.85074627,0,13.43283582,0,2.985074627,4.313066203,0.072664987
4.56022,11.19601,1303.43,0.6639,1.01627,0.653271276,42.85714286,14.28571429,0,28.57142857,0,7.142857143,4.136007926,0.046752448
4.60621,6.67033,1295.12,0.61006,1.09473,0.557269829,44.44444444,19.04761905,19.04761905,12.6984127,0,4.761904762,4.801883888,0.04800328
5.27904,6.90179,1266.7,0.56356,1.10178,0.511499573,46.875,31.25,18.75,0,0,3.125,5.213224015,0.050115866
4.04507,8.51649,2329.78,0.66468,0.818285,0.812284229,44.7761194,35.82089552,17.91044776,0,0,1.492537313,4.692256931,0.076641852
8.40687,9.12835,2507.28,0.68464,0.738025,0.927665052,49.41176471,32.94117647,4.705882353,10.58823529,0,2.352941176,3.609802472,0.072292965
3.91911,5.07339,1147.2,0.58102,0.938456,0.619123326,50,28.57142857,0,17.85714286,0,3.571428571,5.565546177,0.056020294
9.5428,10.72174,1430.84,0.66024,1.08933,0.606097326,50,25,0,21.42857143,0,3.571428571,3.467563631,0.04717246
8.98959,10.11718,1374.14,0.64986,1.13998,0.570062633,50,25,0,21.42857143,0,3.571428571,3.58030901,0.044886834
3.85298,4.70069,755.204,0.56774,1.25512,0.452339219,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,5.96046126,0.039759271
4.18847,5.89344,1389.07,0.57098,0.984353,0.580056138,52.08333333,33.33333333,4.166666667,8.333333333,0,2.083333333,5.614591542,0.059366951
6.33455,7.14824,1027.8,0.57896,1.33984,0.432111297,32,32,8,24,0,4,3.884249281,0.030059829
4.54627,6.18172,1005.47,0.60372,1.23378,0.489325488,45.28301887,22.64150943,0,24.52830189,0,7.547169811,4.862685207,0.038067812
4.05076,5.68269,1590.27,0.6309,1.1925,0.529056604,45,20,0,30,0,5,4.580314637,0.047654499
4.00719,5.98694,1010.01,0.54588,1.17836,0.463254014,43.02325581,37.20930233,6.976744186,10.46511628,0,2.325581395,5.335341099,0.03857378
4.60339,4.87462,285.35,0.37256,1.60547,0.232056656,52.17391304,26.08695652,0,17.39130435,0,4.347826087,6.436761604,0.019022564
3.90104,4.69422,296.044,0.43882,1.33698,0.328217326,44.94382022,35.95505618,2.247191011,13.48314607,0,3.370786517,6.667704416,0.026203653
6.43412,7.20706,2624.97,0.71492,0.83873,0.852383961,51.61290323,19.35483871,0,25.80645161,0,3.225806452,3.563086035,0.074160097
6.92579,7.42094,498.884,0.46864,1.50963,0.310433682,36.36363636,36.36363636,12.12121212,12.12121212,0,3.03030303,4.227717221,0.015953036
5.40906,8.4438,3284.48,0.70766,0.731873,0.966916391,54.83870968,29.03225806,0,12.90322581,0,3.225806452,3.847588239,0.080224764
4.1146,4.69191,311.041,0.42404,1.30005,0.32617207,31.16883117,51.94805195,5.194805195,10.38961039,0,1.298701299,8.505220351,0.043315217
10.37066,13.68087,4692.64,0.83192,0.399582,2.081975665,51.92307692,30.76923077,1.923076923,12.5,0,2.884615385,1.94251665,0.120729112
8.2906,12.65101,4436.15,0.81062,0.451159,1.796750148,52.94117647,29.41176471,0,14.70588235,0,2.941176471,2.161171821,0.107861735
8.36781,12.42499,4239.14,0.7967,0.470537,1.693171844,50.42016807,34.45378151,0,12.60504202,0,2.521008403,2.365003337,0.103554203
5.30329,7.14215,2098.6,0.65274,0.862488,0.75681053,42.66666667,32,0,20,0,4,4.151506053,0.055216669
8.94797,13.15242,3506.84,0.74066,0.566631,1.307129331,53.44827586,37.93103448,0,7.327586207,0,1.293103448,3.081097271,0.09224654
5.00759,11.37766,3139.42,0.71074,0.697273,1.019313813,53.19148936,29.78723404,0,13.82978723,0,3.191489362,3.658102838,0.080998606
7.77952,8.82467,2976.96,0.7072,0.718839,0.983808614,51.2195122,29.26829268,0,15.85365854,0,3.658536585,2.952283282,0.066428386
4.73179,6.93499,1689.63,0.61848,1.00825,0.613419291,49.41176471,21.17647059,0,22.35294118,0,3.529411765,5.116075815,0.057924279
7.97255,8.86609,1511.99,0.60424,0.87729,0.688757423,50.76923077,36.92307692,0,10,0,2.307692308,4.900848041,0.056920112
4.27765,4.88487,730.364,0.49106,1.14926,0.427283643,47.14285714,38.57142857,0,12.85714286,0,1.428571429,5.752301163,0.030399742
5.12266,5.62501,1157.78,0.5562,1.0421,0.533729968,46.47887324,38.02816901,0,13.38028169,0,2.112676056,4.918748058,0.040889381
