PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CO2,N1bar_CO2,log_D0_CO2,log_D1bar_CO2
15.89499,21.26531,1.337862433,5820.77,0.89634,3.631671069,13.15373045,1.144403691,-3.507870324,-3.496756116
16.68161,21.45661,1.286243354,5667.75,0.90996,3.851063109,12.45862697,1.242663017,-3.502329003,-3.470496814
27.81292,29.94386,1.07661691,3290.34,0.83612,1.644746419,15.25778791,1.160533013,-3.833074368,-3.827177197
14.70788,19.57384,1.330840339,4073.18,0.88784,2.334479748,11.47993088,0.610241013,-3.518504113,-3.523504846
25.96246,28.57485,1.100621821,7062.13,0.92668,5.338448953,7.851290523,0.903502741,-3.119142315,-3.222330539
26.30174,28.21328,1.072677321,7187.9,0.92932,5.790408304,7.155870082,0.860257328,-3.047659152,-3.087884997
11.62079,15.24327,1.311724074,4897.17,0.85926,2.342380163,10.54551127,0.787259562,-3.491261567,-3.513525377
13.97357,16.99144,1.215969863,5172.88,0.87618,2.84047954,11.12804587,0.872914273,-3.478837779,-3.595252672
29.3798,30.75291,1.046736533,3461.33,0.83612,1.731118813,14.78067659,1.085567229,-3.77428606,-3.766206061
10.68312,13.87641,1.298909869,4018.94,0.81988,1.754440776,12.22813625,0.782741371,-3.68063442,-3.712138363
12.29235,13.72672,1.116688021,4053.68,0.8258,1.740259248,11.49938151,0.798238653,-3.658590574,-3.630974178
21.53913,23.02686,1.069071035,5192.54,0.88488,3.078228926,12.53672268,1.098276213,-3.540149154,-3.537410848
21.58161,25.70535,1.191076569,4759.36,0.92048,3.889806837,8.540020848,0.649048709,-3.172946673,-3.174211057
19.4385,22.53927,1.159516938,6138.04,0.9141,4.117753052,12.03167511,1.15640917,-3.364445544,-3.408186696
17.51178,19.91658,1.137324704,5278.79,0.8874,3.092449391,14.49838763,1.428377878,-3.637417571,-3.64816661
15.43843,20.30349,1.315126603,5393.58,0.88794,3.183288043,10.82900553,0.928223819,-3.528372727,-3.471262821
16.79229,21.619,1.287436079,5802.57,0.90788,4.098336975,9.149466943,0.958581499,-3.269361785,-3.350040861
5.1718,8.91802,1.724355157,1755.08,0.66274,0.59243566,34.9002207,3.363117131,-4.988165358,-4.436431131
16.72391,18.5016,1.106296315,5599.97,0.87494,2.871621511,10.83078986,0.909631825,-3.583007507,-3.543987974
22.1869,26.34789,1.187542649,6501.84,0.9309,5.594754429,10.82816966,1.090831876,-3.297488004,-3.261457223
17.18972,23.55916,1.37053774,6296.27,0.91932,4.842986962,8.447427867,0.845476749,-3.266893114,-3.296167248
11.17281,13.9408,1.247743406,3241.34,0.82064,1.376360822,15.79646737,1.250036078,-3.728948055,-3.776515663
8.8431,14.54847,1.645177596,5215.83,0.83298,2.129316251,16.28108021,1.378069459,-3.825830943,-3.799635048
11.7788,13.82621,1.173821612,3244.18,0.8216,1.352724135,12.5177261,0.722824386,-3.582501656,-3.565266175
19.45585,23.78783,1.222656939,6476.06,0.92424,4.962042714,7.203164246,0.740329913,-3.124673603,-3.172633962
15.75681,18.61603,1.181459318,2828.62,0.85728,1.534298355,13.75148906,0.524834668,-3.672238662,-3.642412927
16.11243,20.09758,1.247333891,4174.61,0.87882,2.364014429,12.46999634,0.857442829,-3.483206811,-3.521150018
22.06863,25.72801,1.165818177,6599.05,0.93064,5.579777922,7.646981997,0.828783404,-3.108473504,-3.147485186
17.44658,20.75417,1.189583861,5403.36,0.90856,3.844438521,9.542682162,0.905039804,-3.310718302,-3.293900189
11.74951,14.28602,1.215882194,4793.42,0.85042,2.234712916,11.26291982,0.830420107,-3.590412113,-3.612252012
15.85918,21.76153,1.372172458,5679.5,0.90492,3.931563032,9.716013524,0.831522022,-3.34942531,-3.363442153
18.28391,22.15257,1.211588222,5811.97,0.91966,4.59956488,8.810095571,0.906926805,-3.217296042,-3.279277848
10.41326,13.06477,1.254628234,3523.07,0.80002,1.394307186,14.89554435,0.958843749,-3.775765452,-3.769030415
16.49929,20.95147,1.269840702,5698.14,0.91092,3.989751002,8.898700363,0.863533489,-3.277167677,-3.307109893
11.96591,15.52855,1.297732475,4859.35,0.86502,2.490656654,9.887569066,0.740265059,-3.458315736,-3.520632625
18.90133,21.46608,1.13569151,5643.82,0.88398,2.981764948,11.38653558,1.03599031,-3.462809611,-3.493704777
20.52476,24.43781,1.19065022,6201.93,0.91194,4.279519836,8.760880823,0.878846251,-3.266425717,-3.269576467
16.1301,20.31643,1.259535279,5557.39,0.8898,3.315695335,10.2686141,0.810482254,-3.474182422,-3.493801893
11.554,14.07275,1.217998096,3259.24,0.8079,1.370643892,14.14752409,0.965513701,-3.856198743,-3.856972436
14.76215,18.12098,1.227529865,5244.63,0.87216,2.68659475,11.11273388,0.978418714,-3.482867544,-3.49973766
9.29156,16.22431,1.746134126,4179.79,0.83246,1.812307739,34.42808506,3.213656475,-4.805000269,-4.09217817
11.32306,13.48943,1.191323723,3779.34,0.81884,1.519318975,17.87960666,2.065664929,-3.833526876,-3.841321451
22.08337,24.90713,1.127868165,6674.74,0.92582,5.173537186,6.737356018,0.7503332,-3.145294387,-3.159484708
10.80472,12.95327,1.198852909,3332.26,0.80162,1.310339755,14.453311,0.962932613,-3.836477386,-3.848934386
18.53075,20.62081,1.112788743,5344.28,0.90564,3.53256439,11.9922697,1.169606082,-3.494142271,-3.479393584
17.43793,22.95259,1.316245105,5898.13,0.9143,4.564994882,9.619196772,1.0882638,-3.244905377,-3.280319353
24.59687,27.09777,1.101675538,6025.07,0.9163,4.445576499,9.266544609,0.896400262,-3.278719075,-3.280772891
15.99798,20.86544,1.304254662,5544.8,0.90256,3.51736743,9.212331924,0.867217647,-3.323829731,-3.389690839
22.11949,24.16439,1.092447882,6447.37,0.9166,4.557432802,10.81104161,1.036864992,-3.341113237,-3.341050036
17.98953,23.63541,1.313842552,6303.39,0.92444,5.218049017,8.119237636,0.952061579,-3.153344548,-3.247456847
26.80972,30.78525,1.14828689,6520.12,0.93936,6.538271467,7.660240937,0.847130488,-2.99384331,-3.095718198
21.63714,24.05291,1.111649229,5920.94,0.9124,4.164137484,12.67478161,1.226501981,-3.484007464,-3.437469848
18.33678,20.92087,1.14092387,5099.6,0.87666,2.914747961,12.46794238,0.991287099,-3.592808261,-3.67536861
18.43645,22.53001,1.222036238,6462.76,0.9206,4.941226987,7.493208399,0.815289088,-3.16116566,-3.226705722
12.73947,16.32003,1.281060358,4900.24,0.87002,2.520620812,10.12829513,0.797743217,-3.41214221,-3.473068977
21.16438,24.24407,1.145512885,6264.14,0.91266,4.392413166,8.22434931,0.841978155,-3.240225523,-3.232785387
14.96653,22.88348,1.528976991,6023.73,0.90598,4.166019065,9.159107825,0.806562605,-3.308789638,-3.317613848
18.43897,22.89227,1.241515659,6116.59,0.92136,4.864137177,7.900996295,0.766745894,-3.224731223,-3.187832044
10.81192,12.88199,1.191461831,3953.42,0.80368,1.51237954,12.62020104,0.776504751,-3.693979614,-3.68886698
19.0436,21.99113,1.154777983,6406.75,0.90482,3.699878146,8.326275225,0.797698332,-3.247457309,-3.270558434
20.15789,22.38899,1.110681227,6196.54,0.91832,4.635264189,12.14286879,1.10915322,-3.36631408,-3.388606858
17.61225,20.48311,1.163003591,5715.04,0.89378,3.418681151,10.38476181,0.891300193,-3.420087101,-3.406345978
22.34684,24.5914,1.100441942,5176.65,0.9112,3.669296222,10.24873405,0.764883205,-3.293796817,-3.294759465
15.2589,21.34867,1.399096265,6628.22,0.9146,4.541188971,12.15744874,1.06202739,-3.411263566,-3.35126569
15.0281,19.4406,1.293616625,5649.84,0.90504,3.685541506,10.7377238,0.995048817,-3.40657968,-3.383506864
15.90379,20.29013,1.275804698,5676.57,0.88774,3.402515072,11.26326203,0.988835742,-3.514092822,-3.563651729
18.01134,23.07065,1.280895813,6300.71,0.91774,4.666300579,7.883114593,0.832631969,-3.200149872,-3.227598296
17.52803,22.00755,1.255563232,5070.33,0.90584,3.468378955,10.44394275,0.796060116,-3.338869605,-3.408006969
14.40153,18.33735,1.273291796,4810.76,0.85718,2.398021558,11.37315666,0.961377704,-3.514232004,-3.536414325
15.71279,20.3633,1.295969716,6011.18,0.89438,3.46949384,13.06720839,1.16099642,-3.568312593,-3.569338949
22.22904,24.37849,1.096695584,6371.94,0.9146,4.559890315,8.669825508,0.872655977,-3.26603457,-3.316912986
11.00552,14.18857,1.289223044,2660.8,0.81766,1.175209161,14.08456494,0.70966001,-3.721520334,-3.673843124
14.2823,20.52219,1.436896718,5183.9,0.86736,2.814048179,10.5752326,0.689332311,-3.500534612,-3.527454325
19.30547,24.07049,1.246822274,6586.61,0.92676,5.251002878,7.552216072,0.842623743,-3.143426829,-3.210812776
13.22654,15.60476,1.179806661,5270.44,0.87518,2.749674034,9.287457708,0.711457573,-3.412087111,-3.422793891
18.79134,23.40052,1.245282135,6284.18,0.92444,5.180793113,8.196071863,0.934347606,-3.181701137,-3.181012341
22.43177,27.47156,1.224671972,6921.74,0.93948,6.709852516,7.023662307,0.874827188,-3.061999517,-3.114389316
9.50354,16.81784,1.769639524,4425.99,0.83046,1.969571559,17.66206341,1.941653946,-3.884698723,-3.841069942
16.79909,21.41388,1.274704761,5176.77,0.90528,3.534055021,9.249671764,0.825444887,-3.291853396,-3.305454411
14.1953,17.94484,1.264139539,5392.44,0.89854,3.213248652,7.795828755,0.606567213,-3.279567745,-3.36111062
15.92669,20.36009,1.278362924,5641.82,0.89696,3.537313021,12.07003538,1.10991031,-3.567599171,-3.571225061
19.16124,23.2003,1.210793247,6310.94,0.9141,4.261399395,7.752611478,0.746862753,-3.190025028,-3.224587097
11.36863,14.53136,1.278197989,3844,0.82062,1.656636782,14.55610536,1.273118436,-3.716021307,-3.766150693
10.00412,14.3107,1.430480642,4007.52,0.81652,1.606889481,16.98364978,1.609927853,-3.838268774,-3.891175993
16.20228,22.89713,1.413204191,5563.92,0.90058,3.712124647,10.4828238,1.169250552,-3.340968152,-3.410492334
22.17527,26.65829,1.20216304,6932.3,0.93876,6.684230013,6.698836948,0.866758697,-3.053416052,-3.026633252
17.12574,20.55109,1.200011795,5622.95,0.89896,3.578377518,9.700255761,0.802135891,-3.389969068,-3.432994297
12.61026,15.23716,1.208314499,3868.34,0.86132,1.939599749,10.71396556,0.64783607,-3.492300261,-3.544895336
15.58186,18.2009,1.168082629,5769.07,0.86816,2.891447489,14.33776766,1.314479822,-3.712290819,-3.717903556
16.29648,22.77961,1.397823947,5688.34,0.90314,3.859358241,10.02384223,1.077548586,-3.340427361,-3.37476607
11.49812,14.23995,1.238458983,5553.69,0.85988,2.5570282,13.32919573,1.170751659,-3.589234673,-3.571441586
25.23708,28.32546,1.122374696,6497.09,0.93424,6.000642302,9.55491394,1.098432221,-3.184237878,-3.170102361
22.06863,25.72801,1.165818177,6599.05,0.93064,5.579777922,7.52290752,0.813533207,-3.129202938,-3.15784321
15.59752,20.69335,1.326707707,5465.16,0.9023,3.490036204,9.065773649,0.833796719,-3.29589063,-3.347526792
16.71748,20.52068,1.227498403,6178.6,0.9155,4.461609688,7.563628627,0.738839835,-3.21770164,-3.210947428
26.58185,31.11101,1.170385432,7606.86,0.9555,9.516363564,5.322528791,0.951905532,-2.840491627,-2.967238449
10.49795,12.98846,1.237237746,3729.39,0.79792,1.502561012,12.6123918,0.851375274,-3.70018008,-3.729312316
19.46941,23.48439,1.206219911,6593.56,0.92652,5.218331634,7.650821763,0.850387668,-3.151456601,-3.139686007
8.62884,14.31456,1.65892055,4610.46,0.81516,1.791013295,27.97689372,2.956056379,-4.3250488,-4.037456409
8.87612,10.64214,1.19896306,3594.07,0.78762,1.327797052,14.28462073,1.091265681,-3.77685086,-3.793726048
12.40234,14.48294,1.167758665,4142.07,0.8349,1.724714923,16.22725032,1.559278256,-3.829157432,-3.810549133
11.31288,13.23855,1.170219255,3143.57,0.8304,1.406082526,18.22189574,1.157803254,-3.908614605,-3.843254457
13.10949,16.65295,1.270297319,4225.25,0.83586,2.004215312,14.80812613,0.760712363,-3.78461861,-3.772938243
16.5673,20.88805,1.260799889,4811.91,0.89716,3.070593953,19.78982859,1.904019008,-3.789448548,-3.710739189
26.50331,28.63151,1.080299404,6770.5,0.93146,5.598052768,10.22558236,1.129731479,-3.21068695,-3.20375183
24.1918,28.5459,1.179982473,6653.25,0.93248,5.914537071,7.910177085,0.935899774,-3.150645915,-3.202988571
21.15183,25.90395,1.224667086,6845.69,0.93818,6.251241013,6.719236183,0.79586091,-3.032332031,-3.026313839
19.09956,22.06123,1.155064829,6392.73,0.90376,3.710823783,8.344360149,0.785046053,-3.260546529,-3.241186353
26.5429,29.10999,1.096714752,7207.87,0.94326,7.17455295,6.764347887,0.918622524,-2.955518237,-3.055333864
12.22152,14.37488,1.176194123,3989.61,0.83808,1.763573273,20.07172933,2.148324496,-3.973778039,-3.959539721
6.20961,10.29122,1.65730537,2672.66,0.7165,0.853067591,25.80902727,3.027106694,-4.340656381,-4.275900849
11.18777,18.95079,1.693884483,5625.12,0.87032,2.903912501,13.23488666,1.273451518,-3.633770473,-3.616205384
21.91805,25.95427,1.184150506,6490.87,0.92694,5.371074284,7.800144696,0.826779847,-3.165639018,-3.160087385
19.37373,24.93812,1.287213149,6834.86,0.9354,6.043611694,6.352263826,0.777532549,-3.039513464,-3.019147431
19.43056,23.24373,1.196246017,6125.32,0.91446,4.109692467,11.92038421,1.155007774,-3.376339796,-3.344066629
21.99837,24.69379,1.122528169,6464.44,0.91898,4.670610598,7.691670825,0.797338559,-3.175530234,-3.21213238
6.48935,11.28012,1.738251135,3095.63,0.72502,1.066209018,22.99285599,1.557413846,-4.368779829,-4.253702566
16.14714,18.96353,1.174420362,4803.26,0.85492,2.256243518,11.26820275,0.700710907,-3.583247169,-3.598286263
19.33084,22.37393,1.157421509,6212.71,0.91306,4.153841255,8.163136265,0.764593974,-3.220684397,-3.230126122
19.43271,21.77625,1.120597693,6317.76,0.91152,4.259459156,7.879047332,0.768738818,-3.190882894,-3.197430556
20.52719,25.73202,1.253557842,7128.51,0.94172,6.83882587,5.946288866,0.785311077,-2.976164563,-2.970130016
17.28216,19.40742,1.122974212,5528.12,0.87972,2.972840541,10.28802934,1.044725859,-3.433858576,-3.42025
21.63381,25.68519,1.187270758,4764.06,0.9204,3.893746906,8.658974448,0.637159766,-3.185325154,-3.176336914
10.07391,11.60141,1.151629308,3624.29,0.7977,1.384424744,14.63693967,1.113942277,-3.817342124,-3.797715849
16.42033,19.0028,1.157272722,5256.15,0.87812,2.812621114,10.44371758,0.80222058,-3.490731057,-3.493857052
17.63613,21.70216,1.230551147,6120.14,0.90992,4.201873923,8.604317523,0.831480649,-3.287385501,-3.337570147
14.4513,17.69342,1.224347983,4473.28,0.83426,2.053345738,16.91759791,1.22674483,-3.92858744,-3.894505161
15.81088,18.45842,1.167450515,5464.78,0.86364,2.731473428,11.74878039,0.973188354,-3.612498684,-3.642685695
15.30087,19.57348,1.279239677,5470.07,0.88884,3.189590518,10.97447474,0.866827103,-3.50420513,-3.545739662
16.07587,23.29068,1.448797483,5950.41,0.9103,4.16821206,9.474714265,1.017251028,-3.288665355,-3.324526201
11.63652,15.4719,1.32959854,3387.12,0.8446,1.49427748,10.37893495,0.517678587,-3.49108567,-3.51100439
9.62964,13.78899,1.431932035,4445.03,0.82704,1.836030636,18.24155469,1.237441534,-3.936319366,-3.877427565
11.27528,12.61517,1.118834299,4565.61,0.82596,1.947610054,12.16854209,0.818115344,-3.691041975,-3.705437974
14.81982,19.17614,1.293952288,4943.56,0.87922,2.79138728,10.5304855,0.634134467,-3.470921695,-3.459434523
17.67618,21.52646,1.217823082,6095.09,0.9128,4.439580749,8.467652486,0.843167664,-3.263220492,-3.358721067
13.94699,18.40197,1.319422327,4573,0.83508,2.076192702,12.5438038,0.773393367,-3.752544724,-3.741668332
11.08949,14.28103,1.287798627,3625.82,0.83434,1.590203459,11.74860802,0.727388587,-3.626985059,-3.550013187
22.43015,23.77831,1.060104814,6229.02,0.9107,4.303610837,8.928400734,0.829395573,-3.254777297,-3.234383266
26.57669,29.39421,1.106014707,6419.44,0.92816,5.37814347,16.72823605,1.751865807,-3.474065172,-3.495516087
10.75074,14.01078,1.303238661,3921.07,0.84668,1.799459746,12.43434388,0.692437704,-3.68107009,-3.687736612
8.47806,9.56369,1.128051701,3077.52,0.7884,1.06630456,12.92095596,0.672384123,-3.646047707,-3.623820261
28.01826,29.80435,1.063747356,6878.27,0.92986,5.794675574,7.683453134,0.870351694,-3.106202631,-3.142242889
10.57428,12.27271,1.160618974,4650.06,0.8419,1.937727572,10.26891253,0.81840349,-3.47495258,-3.492247779
10.26181,12.0695,1.176157033,5090.72,0.85818,2.246515098,10.02559255,0.754247844,-3.459958348,-3.451564617
21.37691,25.72883,1.203580405,6510.62,0.92776,5.408039545,8.140378521,0.924282713,-3.187256763,-3.232710591
11.44254,14.17323,1.238643693,3998.48,0.8438,1.88296937,15.7858977,1.294512188,-3.779411367,-3.705126774
11.62517,14.1624,1.218253152,4653.93,0.84096,2.171996188,11.94543219,0.951115905,-3.632828618,-3.635004456
29.7526,31.46845,1.05767059,3388.73,0.85482,1.846590541,14.15049507,1.025770321,-3.667125705,-3.671768715
18.3089,22.13011,1.208707787,5940.94,0.92322,4.701454914,8.188648018,0.845891628,-3.209149296,-3.204342928
11.91485,14.86072,1.247243566,3297.46,0.80838,1.436499432,14.49820484,0.959788247,-3.81658767,-3.787396139
16.74796,20.58132,1.22888519,5037.66,0.89058,2.998585859,9.600413687,0.828325384,-3.363932742,-3.433208121
15.20644,17.98123,1.182474662,4358.4,0.86866,2.370829296,11.92085764,0.786440776,-3.594526296,-3.589819862
9.4926,11.16269,1.175935992,3049.37,0.78912,1.059564235,13.79617931,0.897805129,-3.66911457,-3.685057332
17.62117,21.12561,1.198876692,6060.51,0.90582,3.936738898,8.313384944,0.783824476,-3.31575872,-3.309198789
16.4628,22.02037,1.337583522,5924.76,0.91204,4.219164901,8.93950777,0.784207134,-3.319377264,-3.32056404
11.38014,12.7119,1.117024922,4728.42,0.85802,2.050555286,10.54861769,0.74274342,-3.481523781,-3.469333493
11.93343,15.15336,1.269824351,4291.25,0.84094,2.079573472,10.87320075,0.755531353,-3.583028574,-3.587873626
14.92491,17.60901,1.17984028,4669.6,0.88168,2.527918985,11.12302507,0.846275897,-3.48111034,-3.499895427
11.82977,14.60798,1.234849029,4814.49,0.84382,2.221607903,11.04811179,0.960470911,-3.576412344,-3.56447032
18.23089,21.3138,1.169103648,5082.69,0.8741,2.803588439,11.3952833,1.108720016,-3.46988479,-3.487249161
17.40157,18.41707,1.058356803,5935.92,0.91634,3.951035684,7.881187837,0.666806126,-3.22940447,-3.246515031
26.46835,28.51482,1.077317627,7123.38,0.93076,5.798983203,7.075394842,0.849532032,-3.091790422,-3.098425281
13.77235,15.61674,1.133919774,4954.37,0.86604,2.481802863,10.35851603,0.88711922,-3.461711269,-3.485138183
12.64741,15.14773,1.197694231,5291.31,0.86588,2.582149684,10.78817916,0.859247539,-3.512505285,-3.569930758
10.93492,13.63539,1.246958368,4565.51,0.83978,1.968302035,17.86915034,1.326486221,-3.840923624,-3.743830006
14.25359,18.91839,1.327271936,4824.93,0.87692,2.650938947,18.58091593,1.175435668,-3.781840275,-3.709188045
21.87894,23.38605,1.06888405,5120.36,0.90574,3.485666565,10.41510567,0.779052509,-3.36008011,-3.355446363
13.26005,20.59075,1.552841053,6066.2,0.88942,3.586284203,12.26086549,1.102833351,-3.556986047,-3.559129353
27.08993,30.47223,1.124854512,7436.5,0.95274,8.814892259,5.583120208,0.92081618,-2.87318036,-2.924108564
12.1463,14.62683,1.204221039,4398.97,0.84652,2.030618071,10.63309614,0.767136788,-3.544488468,-3.556116146
11.71452,13.61606,1.162323339,4416.07,0.83096,1.781394571,12.25888593,0.964531337,-3.606965025,-3.588341741
27.48589,30.29303,1.10213022,7092.33,0.9435,7.346585998,7.100094489,0.94585238,-3.014196428,-3.125648383
21.74773,25.90871,1.191329394,6377.95,0.92564,5.279958018,8.415111906,0.912781795,-3.20688796,-3.217124041
15.77957,20.46736,1.297079705,5329.93,0.8987,3.374739957,11.00669294,0.887652996,-3.425839261,-3.39065894
10.56936,14.10966,1.334958787,5037.66,0.83936,2.182440321,14.45918599,1.562899527,-3.783467539,-3.776280917
27.00872,28.93976,1.071496909,5718.07,0.92706,4.724594843,9.838255949,0.835491477,-3.205005238,-3.22935727
18.13879,21.50117,1.185369586,5238.42,0.89312,3.382031067,10.4983557,0.967729284,-3.409511871,-3.451249809
24.7549,28.20395,1.139327971,6803.91,0.93394,6.3081038,7.517736377,0.924004979,-3.101327779,-3.218386403
