PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst N2,N1bar_N2,log_D0_N2,log_D1bar_N2
27.7443,29.41145,1.06008982,2555.44,0.82796,1.857641265,6.941752359,0.227890075,-3.247436149,-3.260348302
24.67798,32.69664,1.324931781,4950.66,0.92304,4.746194981,2.717130908,0.314734899,-2.72570565,-2.6714933
23.37492,25.3251,1.083430446,3948.68,0.86274,2.331603697,8.091418488,0.246353167,-3.058803102,-3.082578002
30.55199,34.0401,1.11416965,4106.14,0.94534,5.524491871,3.645590852,0.316875306,-2.439202459,-2.472549835
29.7281,33.99097,1.143395306,4722,0.95378,6.874833315,1.900336287,0.385649596,-2.502895034,-2.510498985
25.81172,27.55096,1.067381794,2720.48,0.85396,1.867460921,5.650388939,0.170294657,-3.079802706,-3.199880902
19.92791,21.48082,1.077926386,2818.6,0.8119,1.596405679,6.539826287,0.193172091,-3.380417099,-3.34327401
34.11178,37.43986,1.09756395,4180.44,0.94346,6.071093036,2.356696313,0.351727387,-2.49014199,-2.494197701
29.65415,31.62504,1.066462536,3301.31,0.87822,2.434691484,6.886880012,0.206223592,-2.91203278,-3.038859898
33.25005,38.78592,1.16649208,3588.76,0.95296,5.865957552,2.10747013,0.328345444,-2.465986223,-2.39112611
40.32801,45.58422,1.130336458,5151.17,0.96214,10.35167997,1.726398898,0.54967629,-2.336938177,-2.211870223
27.65171,31.82375,1.150878192,4116.47,0.88974,3.184045062,8.944012039,0.277093977,-2.922962,-2.805749873
18.95795,23.80335,1.255586706,4241.58,0.8929,3.134797339,3.939803564,0.239251545,-2.894909975,-2.908730351
30.58977,36.66121,1.198479426,5175.45,0.94526,7.259726894,2.911868337,0.451755354,-2.577674393,-2.580021285
33.41237,35.89892,1.074420043,5515.81,0.93442,5.741161725,4.229925934,0.378558786,-2.624171927,-2.688572761
8.34272,11.36458,1.362215201,3845.44,0.7868,1.364680988,8.587115177,0.208461862,-3.372419702,-3.313074441
33.33803,39.99718,1.199746356,5619.85,0.95466,7.96791667,2.351505532,0.472961224,-2.506117646,-2.364255528
25.65461,31.5305,1.229038368,4119.38,0.93848,4.90723892,5.420228246,0.318415217,-2.562795955,-2.523142198
28.8602,30.48211,1.056198848,3620.79,0.9265,3.898918487,3.402515608,0.264287206,-2.69873281,-2.669185341
33.60915,38.42043,1.143153873,3346.42,0.94652,4.935421131,4.536612283,0.28530669,-2.434440939,-2.45932793
28.24589,31.10851,1.101346426,4730.1,0.89154,3.260602426,5.078229413,0.313947102,-2.964081096,-2.981641371
30.6305,32.99812,1.077296159,3249.04,0.8742,2.498413842,5.111575195,0.223471651,-3.005524447,-2.912155654
17.67755,19.43946,1.099669355,3003.76,0.80396,1.537255442,10.41842783,0.20114768,-3.356227843,-3.329264447
41.81458,45.14695,1.079693973,4526.71,0.95662,8.442130345,3.520524116,0.441737259,-2.277897925,-2.353667447
20.56633,22.0213,1.070745242,3752.63,0.8498,2.247773519,7.967131051,0.234516368,-3.090420809,-3.099948337
37.89098,43.87712,1.157983246,5555.47,0.96728,11.42593894,1.975102559,0.626047195,-2.314118697,-2.20662415
33.95303,37.86665,1.115265707,4161.21,0.9459,6.050894296,4.890446324,0.352093497,-2.461444709,-2.535531608
17.57439,19.67795,1.119694624,3043.04,0.7912,1.428264547,9.940666173,0.195888911,-3.373177659,-3.408508864
31.65422,37.21966,1.175819843,5551.2,0.95802,9.053982535,2.268396593,0.526686241,-2.43489605,-2.420887977
27.38222,31.76193,1.159947221,4243.29,0.92456,4.644886435,2.747343085,0.285341768,-2.658089686,-2.623521924
23.84309,25.41354,1.065866043,2223.35,0.80942,1.386700748,6.778166968,0.167144387,-3.284293088,-3.384231074
25.94728,32.01046,1.233673048,5028.47,0.93968,6.005496261,2.662804892,0.374117361,-2.629437608,-2.538258808
24.74469,28.34597,1.145537487,2211.68,0.84432,1.409579841,5.161698329,0.134040381,-3.082492811,-3.125456006
27.11439,28.83168,1.063335004,3843.32,0.86598,2.62940078,8.663733258,0.25344793,-3.021808086,-3.047229482
22.10072,23.95655,1.083971472,2443.77,0.80028,1.521893334,6.702788703,0.188496856,-3.393364082,-3.293007285
23.64554,25.98223,1.098821596,4244.36,0.91564,3.860902271,2.6891715,0.255496502,-2.774553952,-2.722335624
37.87788,43.98447,1.16121784,5860.79,0.96874,12.21794388,1.68587183,0.63819526,-2.263587351,-2.247940361
33.99246,35.93709,1.057207687,3055.78,0.88044,2.369468509,4.521244393,0.202145863,-2.985367906,-2.920305404
33.1177,35.42665,1.069719516,3004.59,0.88044,2.303532324,4.571378486,0.189538863,-2.900562627,-2.842853287
40.14726,47.7092,1.188355071,5125.06,0.9679,10.6513512,1.742338938,0.562991848,-2.28202854,-2.23520946
33.55554,35.35494,1.053624528,3267.13,0.8722,2.583079379,8.037248856,0.240377925,-2.962462747,-2.955206859
24.13938,28.84474,1.194924642,4487.24,0.89508,3.227269613,3.794153572,0.260878326,-2.939319998,-2.892808405
33.87449,37.66185,1.111805669,4184.15,0.9068,3.747850813,4.011229188,0.294530286,-2.884155968,-2.783784401
36.71659,39.86267,1.085685517,5855.81,0.96418,10.66844588,1.732088486,0.579385382,-2.414884117,-2.313251263
23.79602,26.30783,1.105555887,4324.9,0.91918,4.020030614,2.88200722,0.277314611,-2.771876634,-2.724142051
24.61847,27.51912,1.117824138,3875.1,0.86014,2.470729493,5.681481376,0.271153235,-3.132445417,-3.061967053
31.98662,34.37781,1.074755945,3228.86,0.86258,2.407692737,8.435042267,0.232246023,-3.037266291,-3.038187838
33.72577,39.29574,1.165154717,6152.35,0.95888,9.016267043,3.733369029,0.518245508,-2.341677684,-2.353601488
35.0267,40.3471,1.151895554,3791,0.94876,5.936094201,2.276738407,0.341855198,-2.458909385,-2.394355905
35.71042,42.34591,1.185813832,5308.79,0.96126,9.744155848,4.47736619,0.54869853,-2.268320452,-2.330845554
34.06233,39.28166,1.153228801,4944.08,0.95156,7.809914642,3.116089269,0.490545792,-2.497826981,-2.439277787
25.14067,29.01838,1.154240519,5435.61,0.94298,6.515037412,2.319055588,0.403680396,-2.611790819,-2.605105491
21.77876,23.82997,1.094183966,2652.7,0.8309,1.570337276,5.408878461,0.165240722,-3.239415439,-3.183188216
28.94641,34.26356,1.183689445,3045.4,0.92866,3.701787394,2.389812204,0.219561298,-2.632307778,-2.647618391
19.85563,21.42393,1.078985154,2879.85,0.8048,1.552726725,11.2700619,0.197942871,-3.334837974,-3.257598567
41.68848,45.00774,1.079620557,4672.95,0.95914,9.094650206,1.567880441,0.464167771,-2.321184813,-2.228004531
21.97037,24.13387,1.098473535,2045.92,0.8086,1.274748905,5.880100163,0.14024458,-3.261071907,-3.154024305
30.38826,32.48595,1.069029619,4762.03,0.90286,3.751849205,4.24161398,0.318120516,-2.906692923,-2.859675676
35.19854,39.17236,1.112897296,5054.85,0.95844,8.674450176,1.590108736,0.458954632,-2.403274886,-2.435776692
25.12564,27.62595,1.099512291,4475.16,0.92166,4.321037432,2.706867917,0.284329938,-2.779390586,-2.662605757
33.26399,38.13864,1.146544356,4152.31,0.94148,5.969766911,2.393641539,0.346550739,-2.528443439,-2.470879376
22.30855,24.60875,1.103108449,3409.51,0.84808,2.208259884,8.090808825,0.219627469,-3.096880163,-3.10129345
39.58014,45.012,1.137237008,5444.54,0.9638,10.93270567,5.488019825,0.627308851,-2.281336601,-2.255905942
28.2531,30.51938,1.080213499,3480,0.86282,2.42736774,5.197552668,0.242078633,-3.04067019,-3.034361687
22.00117,24.96879,1.134884645,3650.1,0.84646,2.051437407,9.373276012,0.236805935,-3.159581659,-3.164249643
30.82239,32.00222,1.038278342,3977.12,0.8757,2.931782572,4.384917753,0.250827166,-2.95794086,-2.983760734
23.19893,26.76478,1.15370752,3912.41,0.84726,2.374101929,11.15075804,0.295880342,-3.165931778,-3.13435499
26.97993,35.8382,1.328328131,4518.05,0.91836,4.375226298,3.287387621,0.323040133,-2.767781245,-2.649249205
25.03339,32.34365,1.292020378,3016.99,0.92044,3.128481746,2.781704107,0.198823939,-2.71185095,-2.678527107
6.63974,10.59641,1.59590737,1433.37,0.6704,0.564789931,12.55390499,0.12901373,-3.786060935,-3.791749902
31.56621,37.51561,1.188473688,4925.3,0.9505,7.260713467,2.633086573,0.430051365,-2.508290757,-2.445188125
36.27747,41.43917,1.142283902,5237.83,0.9619,9.565718945,1.471075547,0.499455545,-2.399520762,-2.289433463
28.97013,30.90377,1.06674599,3871.46,0.87336,2.723522093,6.340667649,0.291052001,-3.060569355,-3.017060408
38.12106,39.17734,1.027708568,3574.49,0.88794,3.01214097,4.323904101,0.250289844,-2.921668021,-2.878398567
22.68735,28.58339,1.259882269,4578.62,0.92702,4.698458716,6.897703299,0.328775177,-2.70848104,-2.653749315
30.95137,32.20691,1.040564925,4308.85,0.89634,3.534352229,6.633321469,0.288587234,-2.811547669,-2.859641898
23.7134,25.6133,1.080119257,2596.65,0.81706,1.644599387,6.105360636,0.178936951,-3.305798305,-3.149817978
40.48074,43.44092,1.07312564,4211.14,0.96232,8.245677172,1.99110152,0.443686081,-2.342077866,-2.243985872
12.52819,19.50964,1.557259269,5638.5,0.87484,3.12151887,5.942944699,0.298759702,-3.063426343,-3.044794448
33.37854,38.45696,1.152146259,4571.95,0.9507,6.884291476,2.199475435,0.391294553,-2.489613752,-2.501903052
3.98798,6.52728,1.636738399,335.972,0.50454,0.292451354,13.50943744,0.111614013,-4.307673858,-4.379419961
15.60914,20.43328,1.309058667,2517.55,0.8558,1.549180788,4.80731269,0.136145635,-3.127091324,-3.113833873
27.6885,30.04794,1.085213717,3549.2,0.86306,2.474901427,4.235408929,0.202063546,-3.031040909,-2.847997485
19.78627,25.16809,1.271997703,4674.14,0.9122,3.953830083,3.336657028,0.282128142,-2.823562018,-2.768305202
39.21324,45.01841,1.14804107,5784.56,0.96872,12.2981767,3.850956419,0.641668395,-2.218624449,-2.272664491
31.67753,33.89269,1.069928432,3603.94,0.87818,2.763136366,4.087918411,0.22643022,-2.953890584,-2.971710298
28.65969,30.98761,1.08122628,3448.95,0.86816,2.359438188,4.902058127,0.222836024,-3.068721163,-3.022240938
36.12601,37.96955,1.051030822,3857.37,0.88296,3.176549312,9.574994869,0.287887221,-2.930419743,-2.921780251
23.24702,24.56812,1.056828789,2608.45,0.81088,1.658085333,6.216744926,0.180984011,-3.323770231,-3.277233394
24.29533,26.33592,1.083991039,3771.56,0.84766,2.19596485,4.773068662,0.204809547,-3.134956521,-3.115351717
13.37154,15.7018,1.174270129,3678.48,0.84796,1.858628014,5.960903647,0.181379237,-3.12470449,-3.133380869
28.13501,33.88392,1.204332965,4482.18,0.94452,5.87461127,2.62958907,0.354604144,-2.599952375,-2.513116061
41.19107,46.10451,1.119284107,5680.68,0.97224,13.65310026,1.760161611,0.715564562,-2.241807943,-2.166577632
35.44807,43.32332,1.222163012,5513.56,0.96268,9.619104716,3.746241151,0.532150422,-2.281899591,-2.339856462
22.85203,24.02313,1.051247088,2200.36,0.8039,1.296073569,6.622645171,0.160819436,-3.351535703,-3.380281309
29.79386,35.23715,1.182698381,5091.92,0.94872,7.234626647,2.454426328,0.426205706,-2.535523801,-2.423931948
29.66803,31.64393,1.06660031,4054.58,0.87544,2.875574826,7.295241611,0.342042063,-3.098682069,-3.103089432
31.5827,34.24855,1.084408553,3447.66,0.87862,2.637310521,8.328548826,0.232342165,-2.977984656,-2.952316143
34.4615,36.08993,1.047253602,4567.57,0.94194,6.589942352,2.2181607,0.369877436,-2.530954149,-2.427169808
24.23006,25.85044,1.066874783,2248.21,0.82424,1.448805611,5.647944546,0.152957685,-3.258818952,-3.19083877
32.64442,37.72866,1.155746066,4794.3,0.94816,6.950810058,4.182956335,0.473679309,-2.50930609,-2.466205506
35.21564,39.27062,1.115147133,4724.64,0.94886,7.103787499,5.965279925,0.417109074,-2.382924796,-2.449862765
39.48376,45.44974,1.151099591,3896.52,0.95658,7.38620482,1.8323069,0.397114287,-2.354336845,-2.328428057
31.29878,33.78461,1.079422585,4172.59,0.89658,3.430795192,4.532689804,0.297646026,-2.910292784,-2.953149664
37.06746,38.37497,1.035273795,3404.32,0.88362,2.835114063,4.120619424,0.230249779,-2.896279549,-2.955129664
31.38358,33.15222,1.056355585,3417.3,0.89168,3.009951256,4.882490318,0.248131142,-2.877095763,-2.827281909
31.83496,33.65193,1.057074675,3633.82,0.87912,2.872190277,4.451672795,0.25112025,-2.953397467,-2.869924008
33.65523,37.01836,1.099928897,2949.87,0.93778,4.101377651,2.132594935,0.232257993,-2.526522732,-2.474789076
19.49177,21.66948,1.111724589,3029.62,0.8251,1.57151428,5.21250084,0.165758133,-3.18681406,-3.137676836
31.16971,35.38144,1.135122528,4303.75,0.89546,3.306134806,11.32359967,0.338509995,-2.956822287,-2.914540813
36.71407,40.79442,1.111138591,4911.8,0.95696,8.627012603,2.726585479,0.465000273,-2.304705075,-2.34086501
23.9425,26.48823,1.106326825,3141.63,0.84338,1.935298815,5.093484554,0.191947948,-3.165342711,-3.207292358
38.72483,43.20966,1.115812774,5634.99,0.96938,12.06352209,2.027087023,0.656859586,-2.287624403,-2.176199368
26.69527,28.10248,1.052713833,3933.18,0.8767,2.622055534,4.488344068,0.234146223,-3.080933759,-3.014580204
24.94685,27.63876,1.107905808,4035.44,0.867,2.654517732,4.620968728,0.24661592,-3.065615828,-3.123944853
8.78722,14.50671,1.650887311,4107.66,0.81122,1.642740993,5.597945777,0.235585923,-3.283145006,-3.255244119
23.69818,26.16896,1.104260327,3421.31,0.85032,2.101802668,6.966021304,0.198676403,-3.071799747,-3.116560064
39.13075,44.03852,1.125419779,5567.67,0.9706,12.4610032,1.970850613,0.666156086,-2.277991417,-2.224916068
38.14224,39.45324,1.034371343,4193.58,0.89828,3.429060051,5.070975177,0.306805654,-2.910470915,-2.831924349
21.01504,25.81976,1.228632446,6572.69,0.93172,6.075734752,2.700187573,0.420017601,-2.734830983,-2.684021516
17.03355,20.18979,1.18529549,6015.13,0.90356,4.169904839,3.795361448,0.366570493,-2.974445158,-2.925719463
12.30861,17.14799,1.393170309,5501.48,0.88306,3.156118988,3.689432893,0.280620077,-3.061244497,-2.999755764
16.59494,17.71892,1.067730284,3958.37,0.8108,1.987732347,10.85269969,0.308119431,-3.369357518,-3.378302508
13.29457,17.78376,1.337670944,5051.67,0.8734,2.577952514,5.80796619,0.251432307,-3.051907712,-2.981372577
6.51096,10.72143,1.646674223,848.769,0.5977,0.437615774,16.91625442,0.147452318,-4.033083269,-4.022529765
8.96965,11.08195,1.235494139,4304.61,0.79948,1.543090853,8.554408821,0.242608769,-3.337700848,-3.303781292
8.74924,13.6224,1.556980949,2990.03,0.76108,1.137424043,9.88475702,0.19595745,-3.487972276,-3.489892029
8.80902,12.4581,1.414243582,3393.03,0.73836,1.325284986,14.32756125,0.275683164,-3.512272167,-3.53716005
19.98928,23.95877,1.198580939,4210.41,0.88684,3.034172243,4.035881461,0.258021248,-3.012435572,-2.984950331
8.63075,11.44124,1.325636822,3748.32,0.74808,1.382517095,12.20904409,0.276118614,-3.494964603,-3.488508789
12.53223,15.50198,1.236968999,3417.78,0.80148,1.649403915,6.434277343,0.245503483,-3.346955033,-3.394290644
20.44958,22.48208,1.099390794,5661.88,0.91458,4.395751226,3.286020837,0.34337519,-2.856816942,-2.827643518
20.0553,25.50369,1.271668337,5812.69,0.92926,5.347428026,2.81543,0.37642732,-2.764662187,-2.685402427
10.3308,16.89648,1.635544198,3578.94,0.8074,1.676770068,9.355362506,0.230117465,-3.342818207,-3.317176633
20.25274,24.50231,1.209826917,5741.32,0.92376,4.779634708,3.086566614,0.351766683,-2.861001131,-2.812593211
10.29462,21.35318,2.074207693,5056.37,0.8514,2.53257937,5.066009667,0.302556582,-3.146506864,-3.116666203
15.61752,19.29841,1.235689789,5885.01,0.89162,3.802866161,5.83005706,0.332701646,-2.952068485,-3.027298799
18.23565,24.35173,1.33539139,6246.35,0.9267,5.420312573,2.994057439,0.390578199,-2.785487607,-2.850327248
20.73262,23.3993,1.128622432,5686.16,0.89658,3.592787017,4.954817674,0.289895758,-2.907781725,-2.916356944
10.47742,13.046,1.245153864,4622.21,0.8451,2.098438648,4.592633989,0.225528135,-3.18400589,-3.148631626
16.36145,19.26908,1.177712244,3940.69,0.8783,2.403371232,6.534818471,0.228458999,-3.039502588,-2.951570643
5.52385,9.01053,1.631204685,2643.59,0.69804,0.879500251,9.018434962,0.266529732,-3.766574876,-3.743294103
24.85211,27.38776,1.102029566,5004.97,0.90002,3.649701339,6.2576483,0.319311737,-2.918618376,-2.879557638
20.70132,21.44594,1.035969687,3227.87,0.83224,2.162448683,6.054403673,0.248527717,-3.228037716,-3.328576731
21.81906,22.80877,1.045359883,4893.83,0.8702,2.721594801,5.084691292,0.30916076,-3.163822478,-3.218226041
9.16063,12.43277,1.357195957,5393.77,0.82224,1.960547744,7.734160577,0.289941864,-3.25573265,-3.265903163
22.99199,28.37229,1.234007583,6482.55,0.9436,7.150434967,2.312832392,0.455231241,-2.711295024,-2.586677038
10.86602,14.52597,1.336825259,3716.18,0.80848,1.634425471,6.648597939,0.260108176,-3.354942705,-3.261543041
11.8867,18.10771,1.52335888,5305.29,0.87636,2.864848431,4.477672823,0.301918168,-3.051795466,-3.042264419
17.84008,20.74149,1.16263436,4017.44,0.83638,2.395804092,5.608741448,0.289181233,-3.13607251,-3.201440256
20.27399,21.74581,1.072596465,3132.91,0.85066,1.686823439,5.096441221,0.187755093,-3.213755165,-3.150845931
17.20043,20.16907,1.172591034,4412.15,0.89238,2.869896606,4.134032364,0.26339739,-2.988579912,-2.965221997
22.2434,28.26668,1.270789538,5502.47,0.92162,5.241212232,2.802721277,0.360694665,-2.810971991,-2.77151636
19.13213,23.16302,1.210686944,4902.71,0.87918,3.20930691,4.343973667,0.307045031,-3.047545068,-3.054124806
8.88093,13.63271,1.535054324,3022.97,0.78598,1.218360194,7.870330941,0.158039955,-3.406989016,-3.467286446
20.58924,26.39008,1.281741337,6746.1,0.9331,6.473971595,2.742101489,0.446612854,-2.746080745,-2.733855096
10.80625,14.01954,1.297354772,2737.39,0.7809,1.127187905,10.04986624,0.166948319,-3.500312046,-3.520135049
15.3408,19.07566,1.243459272,4895.11,0.86742,2.916246419,4.658806386,0.300669136,-3.117218733,-3.092859542
16.37824,19.19758,1.172139375,5290.06,0.88476,3.350043922,4.125320412,0.309841247,-3.043095895,-2.959591409
12.3932,16.59947,1.339401446,5612.12,0.87434,2.911215809,6.154875874,0.282870539,-3.045540286,-3.061089838
26.11716,30.24144,1.157914567,6749.51,0.94486,7.540842305,2.268283164,0.470969517,-2.685570161,-2.807022482
18.45706,21.48293,1.163941061,5503.67,0.89672,3.567941367,3.326348312,0.291964978,-2.947391326,-3.027954883
21.79443,24.12692,1.107022299,4510.71,0.91118,3.557407003,3.12002534,0.261014093,-2.911875813,-2.79791211
7.89341,10.61114,1.344303666,3692.23,0.76622,1.273897423,9.155111503,0.215261864,-3.49030988,-3.459734736
24.96454,27.60145,1.10562622,5855.95,0.9268,5.10026635,2.693750722,0.357976135,-2.789050002,-2.757752418
9.47263,16.58254,1.750574022,4342.67,0.84186,1.933772218,4.797761791,0.212718437,-3.240943228,-3.222503213
20.90762,24.66172,1.179556544,5909.08,0.93792,5.726881392,2.314773271,0.367356264,-2.765310978,-2.727414689
8.82431,14.01116,1.587791,3636.54,0.80188,1.485460867,8.337647156,0.21343067,-3.327777756,-3.366252082
19.00155,23.33955,1.228297165,4766.4,0.87922,3.293193149,4.315290905,0.289597993,-3.025866888,-2.967844433
8.68369,11.65907,1.342640053,4944.96,0.80624,1.772602752,6.24172169,0.290476751,-3.320524657,-3.358555502
11.10246,15.35644,1.383156526,5076.57,0.84386,2.128454899,4.682525078,0.245996424,-3.150614434,-3.131561112
11.67768,14.04348,1.202591611,5446.03,0.8317,2.362871356,5.543413808,0.3006255,-3.293109603,-3.253737342
20.32761,24.73465,1.216800696,5451.19,0.89958,4.235151218,3.549138999,0.334470166,-2.953974165,-2.887505785
10.6982,15.12403,1.413698566,4763.18,0.83752,2.072725563,7.47993943,0.274495077,-3.212319822,-3.17687854
11.92958,19.20031,1.609470744,4571.3,0.84456,2.306790961,7.664523457,0.263469001,-3.192002599,-3.147327302
9.30752,10.98905,1.180663592,4534.43,0.82076,1.685726492,6.941512654,0.214556902,-3.19637135,-3.159777162
14.05074,17.64079,1.255506116,5484.56,0.87234,2.623681527,5.750001337,0.258811477,-3.035256734,-3.005223718
14.48778,21.32562,1.471972932,6124.97,0.90946,4.068207539,3.029479375,0.30576976,-2.910093098,-2.884713545
