Polymer density (g/cm3),FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CH4,log_P(MMM)_CH4
1.306,0.166,39.58014,45.012,5444.54,0.9638,10.93270567,5.488019825,0.088135633
0.965,0.314,10.2733,24.28264,4718.11,0.84228,2.076929336,10.77973769,4.088154594
1.418,0.152,7.1823,11.27374,2944.54,0.739,1.01614418,9.41201105,0.11809798
0.965,0.314,11.685,14.12024,4064.96,0.82872,1.864919786,6.399803229,4.083851749
1.306,0.166,9.25132,12.26652,3024.29,0.77878,1.168041515,9.249780759,0.088134147
0.965,0.314,41.68848,45.00774,4672.95,0.95914,9.094650206,3.038619296,4.096991079
1.418,0.152,29.01843,34.14523,6774.37,0.93272,6.523840499,4.296768672,0.118098013
0.75,0.29,13.27334,13.47664,2034.15,0.69836,0.983177744,18.52407145,4.030818835
1.418,0.152,9.36528,11.14253,3363.09,0.76744,1.152584018,8.723628098,0.118097632
1.22,0.25,11.37916,13.35791,589.063,0.55408,0.383024907,12.55416623,3.662532215
0.75,0.29,14.81982,19.17614,4943.56,0.87922,2.79138728,5.071575412,4.039547626
0.75,0.29,7.09254,7.60999,1626.4,0.627,0.63516376,13.09703379,4.049927546
0.75,0.29,11.7071,16.19958,5218.06,0.84086,2.296822973,6.99554699,4.042393908
1.33,0.104,4.49353,7.07757,989.762,0.54344,0.408733651,12.47862583,1.322191922
1.22,0.25,9.27755,13.94041,4207.72,0.82008,1.805973666,7.567401969,3.667811554
1.22,0.25,4.57125,7.106,784.155,0.52752,0.37356334,16.36634035,3.665279315
1.241,0.225,7.17794,10.08038,4146.15,0.77204,1.309956682,11.1179642,-0.414539628
1.418,0.152,16.50823,18.79516,3061.64,0.85878,1.660097389,6.635752287,0.118097676
1.241,0.225,5.9816,6.40396,1119.23,0.53568,0.498557415,15.05229468,-0.414539662
1.306,0.166,11.09496,12.8466,1967.31,0.6925,0.982567758,15.78727918,0.088133656
1.241,0.225,11.17681,14.31991,3993.49,0.8209,1.786787048,6.548999073,-0.414539885
1.33,0.104,20.31341,23.72928,3002.6,0.86462,2.042160209,10.40911853,1.322197399
1.22,0.25,4.98444,7.17175,375.502,0.4289,0.224558501,18.37119813,3.670225953
1.33,0.104,14.92491,17.60901,4669.6,0.88168,2.527918985,5.184473969,1.322196153
1.22,0.25,15.86841,20.10175,5149.69,0.873,2.986351042,7.291864139,3.668751363
1.44,0.2104,9.45244,15.18813,4137.07,0.81038,1.671751773,8.004296579,0.991211194
1.418,0.152,5.78406,7.70786,884.827,0.5531,0.400399603,11.69199841,0.118089164
1.33,0.104,17.43793,22.95259,5898.13,0.9143,4.564994882,5.102954288,1.32220259
1.418,0.152,9.25612,12.2285,4682.49,0.82142,1.878244088,6.980724071,0.118097763
1.44,0.2104,7.32218,7.81866,1603.25,0.6327,0.633389761,13.3005809,0.991225328
1.418,0.152,15.48115,18.95443,5435.73,0.86232,2.724678895,6.467871336,0.118097646
0.75,0.29,22.56319,24.79485,6291.93,0.91912,4.764550978,4.005638484,4.04232783
1.22,0.25,10.47106,13.63735,4227.13,0.82404,1.679445321,8.384108976,3.669038324
1.306,0.166,22.22904,24.37849,6371.94,0.9146,4.559890315,4.46342385,0.088134863
1.418,0.152,6.51096,10.72143,848.769,0.5977,0.437615774,16.91625442,0.118095387
0.965,0.314,20.74094,24.51819,6304.31,0.92456,5.2540774,5.145524734,4.090021415
1.09,0.26,10.66498,11.70294,1421.22,0.64252,0.634568852,15.00139906,2.339163436
1.33,0.104,19.12065,24.53357,6289.46,0.92084,5.309118164,5.713223523,1.322199764
0.75,0.29,15.12783,21.84759,5547.77,0.88354,3.103799567,6.018190818,4.043906565
1.33,0.104,20.25601,22.53773,6242.18,0.91606,4.913825935,5.077397944,1.322197962
1.241,0.225,4.65647,6.68041,2412.83,0.62798,0.740213372,18.85828721,-0.414540162
0.965,0.314,10.70106,16.36516,5779.12,0.86948,2.850726058,6.276015087,4.086098357
1.418,0.152,7.08346,11.85876,4670.08,0.7848,1.576150481,8.672078343,0.118098284
1.44,0.2104,12.67078,19.37922,5890.8,0.8917,3.388278388,5.235155593,0.991215033
0.75,0.29,4.06272,5.40727,791.432,0.50734,0.38716127,20.46845522,4.048241973
1.33,0.104,3.90831,4.44036,156.183,0.40324,0.179223354,20.6800747,1.322203018
1.44,0.2104,12.69879,15.97571,5629.05,0.87498,2.836911165,5.48583624,0.991212688
0.965,0.314,6.85238,10.44498,3945.12,0.74944,1.280892578,9.370767429,4.079447502
1.33,0.104,5.66055,6.91782,1234.64,0.58368,0.503129041,13.83466282,1.322209872
1.418,0.152,22.92027,26.4844,6257.47,0.94492,6.817948958,3.982746167,0.118098204
1.22,0.25,6.68152,13.28667,2162.54,0.72032,0.813251924,18.55813882,3.668453702
1.33,0.104,31.38441,36.5597,5983.99,0.96362,10.34409837,3.237123824,1.322210164
1.306,0.166,8.78188,16.78847,3927.49,0.80842,1.603941106,8.050781044,0.088134474
1.22,0.25,13.26154,15.83515,4986.27,0.8737,2.566625931,5.015207733,3.668960686
1.241,0.225,18.3169,22.11393,4793.84,0.87814,2.697503824,6.269366398,-0.414539626
1.241,0.225,16.64465,21.78461,5823.05,0.90632,3.893194041,4.919900073,-0.414539592
0.965,0.314,9.42102,13.67473,3646.52,0.79602,1.531912437,6.964482051,4.081403767
1.09,0.26,18.58582,21.00735,5545.45,0.90692,4.082889518,7.065460124,2.339720413
1.44,0.2104,10.40477,14.20525,4812.72,0.84996,2.113597537,6.371935484,0.991214214
1.306,0.166,8.13254,12.93067,4546.67,0.80546,1.76001818,8.442890849,0.0881349
1.418,0.152,21.0434,22.83382,4430.24,0.86214,2.735215736,7.26359084,0.118097562
1.44,0.2104,10.95263,16.11532,4114.66,0.83404,1.999817771,7.45197888,0.991213975
1.418,0.152,7.16391,31.7459,2795.16,0.79844,1.394589251,8.41011872,0.118096253
1.418,0.152,10.81985,11.37157,1235.41,0.63864,0.541316675,11.32890845,0.118098925
1.09,0.26,5.79486,6.7589,729.019,0.50762,0.453272614,24.47094022,2.339457185
1.22,0.25,12.93142,21.41382,5840.02,0.89696,3.492331712,4.9544544,3.669182323
1.306,0.166,7.44682,7.57197,928.686,0.55172,0.435990644,12.36452642,0.088135126
1.418,0.152,15.20644,17.98123,4358.4,0.86866,2.370829296,6.150283226,0.118097457
1.22,0.25,13.49534,18.36678,5365.66,0.87806,2.896367913,5.578234798,3.669026003
0.965,0.314,17.31443,20.77643,5132.19,0.89952,3.403006079,4.85247397,4.089342956
1.418,0.152,4.06161,5.32548,476.164,0.50186,0.335858552,18.41646779,0.118096597
1.241,0.225,20.85796,24.90813,5388.5,0.90856,4.481006915,5.028314715,-0.414539623
0.965,0.314,4.34629,6.13469,2253.61,0.69064,0.585615683,9.948857487,4.089100296
0.965,0.314,3.92497,4.8742,635.773,0.55464,0.316741668,15.94120385,4.087964681
1.09,0.26,10.28273,11.95907,3567.07,0.78632,1.397686047,8.512812993,2.339568339
1.306,0.166,4.28251,5.93486,1486.61,0.65396,0.549112466,10.83247766,0.088132904
1.241,0.225,4.23311,5.47175,780.545,0.5449,0.327885622,15.54888441,-0.414542153
1.09,0.26,13.22654,15.60476,5270.44,0.87518,2.749674034,5.268483974,2.339644092
1.44,0.2104,5.71888,9.03956,2260.26,0.66964,0.818325685,13.53917661,0.991217637
1.33,0.104,12.71764,24.89417,3783.91,0.84366,1.965872311,6.786829679,1.322181733
0.75,0.29,21.67068,25.47338,6460.43,0.92566,5.324536377,4.201200305,4.045163584
1.418,0.152,7.76727,8.48559,3355,0.7571,1.095547484,9.432668596,0.11809844
1.22,0.25,11.06659,20.04697,5011.11,0.86158,2.478418332,6.315718805,3.668246388
0.75,0.29,4.17716,5.08733,684.692,0.51694,0.474901701,22.56025445,4.011372137
1.22,0.25,6.68187,13.29109,2163.28,0.7204,0.813788772,18.4229549,3.668812248
1.306,0.166,9.07611,10.5421,3367.6,0.73488,1.162643159,14.54273143,0.088134184
1.306,0.166,9.40018,9.80277,2401.38,0.70764,1.002288874,12.57300801,0.088135684
0.75,0.29,22.31609,27.76019,6887.75,0.9391,6.715628084,3.431320547,4.046100665
1.418,0.152,5.24025,7.13491,1971.32,0.64884,0.674984864,14.21724168,0.11809625
1.44,0.2104,11.22295,14.52722,5148.01,0.8496,2.338434438,6.752951363,0.991213798
1.418,0.152,18.64796,23.18843,5968.67,0.9159,4.610807382,4.655832088,0.118098049
1.33,0.104,6.55845,9.40116,2315.56,0.6748,0.847412929,12.15322033,1.322184172
1.241,0.225,5.32116,11.2434,5067.16,0.76948,1.413116338,11.07769209,-0.414539472
0.75,0.29,4.1432,4.67913,546.6,0.5207,0.309340209,16.84636843,4.045519761
1.09,0.26,4.77462,9.33011,1751.34,0.64772,0.657905028,12.46639282,2.339495988
1.44,0.2104,11.02209,17.69786,5306.62,0.85658,2.513527472,6.017814984,0.991214901
1.306,0.166,16.55917,21.24827,4991.85,0.90276,3.282703951,4.232060829,0.088134681
1.306,0.166,19.65035,23.8966,5153.44,0.87118,2.86707234,6.872827775,0.0881346
1.44,0.2104,8.76536,12.11424,2486.97,0.76622,0.913274556,9.182630018,0.991211989
0.75,0.29,4.4286,7.2141,1047.88,0.53394,0.5053044,22.57638335,4.047210195
1.241,0.225,27.83244,30.09135,5860.81,0.90498,4.498985842,6.449062554,-0.414539601
1.241,0.225,42.08167,45.50777,4101.05,0.94144,5.273169256,3.874997384,-0.414539503
1.306,0.166,5.37633,10.81376,1816.67,0.66394,0.703085703,17.34320754,0.088134798
1.44,0.2104,4.20625,5.17671,465.806,0.45174,0.341348043,23.1230403,0.991121542
1.418,0.152,16.31977,21.42107,4702.53,0.89746,3.087768794,4.726364416,0.118097848
1.306,0.166,6.10487,6.74707,1222.91,0.57302,0.5593768,17.39153289,0.088134211
1.306,0.166,11.24257,14.25412,4970.62,0.86034,2.401185605,5.985871625,0.088134528
1.09,0.26,6.45866,10.21257,2338.7,0.73156,0.801436442,9.202803833,2.339513741
0.75,0.29,12.58056,15.85642,5006.76,0.8628,2.522467738,7.099290876,4.043103207
0.965,0.314,5.2032,6.77313,1701.91,0.65054,0.568479923,14.3888476,4.099002753
1.22,0.25,23.01421,25.37232,3182.99,0.8341,1.889044403,9.14216885,3.667497383
1.09,0.26,9.04409,11.1437,3356.64,0.76018,1.168278304,14.33647669,2.339699474
0.965,0.314,9.17861,18.69262,2936.83,0.79786,1.315309226,10.61541655,4.091008572
0.75,0.29,17.31972,22.142,4999.23,0.87986,2.862552827,7.327808739,4.044141223
0.965,0.314,4.17616,5.17336,932.1,0.55168,0.414560101,18.52965622,4.080638093
1.22,0.25,3.90775,5.56128,937.649,0.57918,0.462759073,17.61985918,3.644303696
1.33,0.104,9.96134,16.95189,4349.72,0.84316,1.956560078,7.092828081,1.322192204
1.44,0.2104,7.64128,12.37228,4496.48,0.79234,1.656073321,8.58028293,0.991215904
1.44,0.2104,7.1508,12.79845,2085.48,0.74106,0.771879609,7.505740782,0.991210971
1.44,0.2104,3.95054,4.76534,570.686,0.49664,0.369644824,20.17998095,0.991217028
0.75,0.29,3.84263,4.78039,281.889,0.44718,0.25322061,21.87704965,4.03404282
1.09,0.26,15.36935,18.76315,4753.55,0.86322,2.720585454,7.762610919,2.339698863
1.33,0.104,5.28492,6.78863,1760.56,0.65298,0.602119007,13.79917056,1.322198978
1.306,0.166,9.49631,13.8011,4126.22,0.8084,1.622280062,7.75795971,0.088134312
1.22,0.25,12.93636,26.22554,4142.9,0.87286,2.323339331,6.225955866,3.667930175
1.241,0.225,10.28889,14.39212,5960.12,0.8473,2.501210311,6.476756332,-0.414539724
1.33,0.104,3.84254,4.97475,342.096,0.45972,0.346893039,23.17545838,1.321892982
0.965,0.314,5.24121,6.90751,1037.8,0.57342,0.463864486,17.19733812,4.091435759
0.965,0.314,17.63551,20.64173,4107.15,0.85174,2.425828722,8.434453281,4.086508225
1.418,0.152,16.22479,20.39932,6224.88,0.91648,4.786496198,5.032574051,0.118097873
1.33,0.104,3.9715,4.73097,316.992,0.47138,0.247260558,17.26899355,1.322167514
0.75,0.29,7.4385,15.18153,3566.27,0.77506,1.39966194,8.480476446,4.034843302
1.44,0.2104,7.69666,15.91939,3347.55,0.79424,1.465109029,8.486246668,0.991213088
1.22,0.25,14.5552,20.83469,5378.03,0.8792,3.132180735,5.469995826,3.668490553
1.241,0.225,7.36383,7.68803,1876.75,0.62688,0.659702162,15.04320207,-0.414539559
1.22,0.25,8.82791,15.80407,3950.59,0.81482,1.647815404,7.497335753,3.667128523
0.75,0.29,12.5219,15.64711,4467.96,0.83914,2.252168592,7.68442187,4.044195288
1.09,0.26,11.5551,20.95912,3079.46,0.82954,1.495062656,8.209873717,2.339624144
1.09,0.26,6.68183,13.19195,2171.13,0.72382,0.823671187,18.19296481,2.339673386
1.418,0.152,4.42981,6.94884,1236.81,0.5983,0.494720392,12.99939587,0.118096628
1.22,0.25,4.49108,7.26111,1332.98,0.6082,0.519744657,13.90111945,3.664790387
1.22,0.25,9.93027,13.07579,3824.16,0.81864,1.601063934,6.571151021,3.666622211
0.965,0.314,14.4085,14.50811,1219.05,0.63274,0.660753297,18.28919951,4.100552037
0.965,0.314,4.64365,7.4378,1852.85,0.66194,0.537027422,12.23018086,4.098678409
1.09,0.26,5.70379,7.95789,1708.74,0.61892,0.606160325,14.04203624,2.339804152
0.75,0.29,7.91731,9.91536,4016.41,0.77426,1.35269566,9.189949899,4.04320298
1.418,0.152,6.78307,8.49651,1227.28,0.6283,0.448737635,12.00375231,0.118097801
1.418,0.152,3.81788,4.66467,266.272,0.43542,0.19324259,17.92522145,0.118098249
1.418,0.152,10.6982,15.12403,4763.18,0.83752,2.072725563,7.47993943,0.118097727
1.241,0.225,5.50957,5.63288,1260.43,0.56064,0.521108694,19.64557986,-0.414539473
1.22,0.25,5.07662,5.98913,408.206,0.51786,0.394665244,19.13949631,3.670027059
1.22,0.25,24.44442,26.84576,6235.7,0.91852,4.717132293,4.274356067,3.670001602
1.33,0.104,6.40333,12.94074,2126.79,0.71524,0.777439853,19.14177651,1.322192559
1.306,0.166,4.70268,5.01289,547.821,0.47896,0.305548822,21.81934905,0.088135952
1.44,0.2104,8.02038,12.23219,1678.62,0.64588,0.757099419,19.40356375,0.99117219
1.44,0.2104,5.28768,6.55692,1112.41,0.53644,0.556149378,17.69816733,0.991218027
1.09,0.26,4.8111,6.00527,1836.24,0.64434,0.670576298,14.63533588,2.339837778
1.418,0.152,6.23525,7.9329,3678.83,0.74178,1.083051783,9.609119151,0.118098702
1.09,0.26,5.24047,12.90794,2804.39,0.73804,1.095118824,12.22316341,2.339577052
1.33,0.104,20.73262,23.3993,5686.16,0.89658,3.592787017,4.954817674,1.322196408
1.306,0.166,20.18712,24.09754,6328.57,0.92814,5.529942385,4.713279129,0.08813496
1.44,0.2104,17.12122,20.79492,4602.64,0.9025,3.114764848,4.905320505,0.991216343
0.75,0.29,8.74362,10.02859,2361.15,0.71526,0.858328823,14.64455989,4.047794345
0.965,0.314,4.0944,5.86454,1075.36,0.57376,0.447282054,17.33530386,4.090924807
0.965,0.314,16.85221,20.39066,5971.53,0.90504,4.20631896,6.290972963,4.089524782
1.22,0.25,8.50748,14.86184,3314.84,0.8033,1.376223019,6.612473979,3.667070673
1.44,0.2104,8.74924,13.6224,2990.03,0.76108,1.137424043,9.88475702,0.991210064
1.44,0.2104,17.40649,21.29841,5985.27,0.90536,3.800552435,4.319623786,0.991217522
1.09,0.26,10.9562,15.76569,4794.79,0.82452,1.88965767,7.173300433,2.339692637
1.418,0.152,7.74784,12.30337,4417,0.8036,1.567654351,7.353079596,0.118097515
0.965,0.314,4.0676,5.24396,1160.37,0.60512,0.540502881,16.55466246,4.071179324
0.965,0.314,17.51395,17.92516,2638.6,0.76272,1.42152112,13.33828374,4.082416591
0.75,0.29,10.01754,13.12579,4630.52,0.83592,1.965506296,6.407052679,4.042263684
1.306,0.166,28.91502,44.11156,6695.8,0.9565,9.606779886,3.450135293,0.088135371
0.75,0.29,12.69503,15.10624,5843.34,0.87284,3.014314575,5.676545096,4.042353311
1.33,0.104,11.06843,16.90888,4987.42,0.86814,2.398627366,6.707932614,1.322189825
1.33,0.104,7.60574,8.05582,1646.37,0.63604,0.641977651,12.94608919,1.322216604
1.306,0.166,4.04163,4.89933,216.658,0.47074,0.354817556,25.47642111,0.088130282
1.241,0.225,4.29985,8.07644,1914.47,0.64886,0.695201432,13.59000052,-0.414540492
1.44,0.2104,15.4907,18.85324,5425.63,0.88884,3.194244294,5.326645305,0.991215048
1.33,0.104,6.14113,8.45028,2930.77,0.7116,0.91405964,11.52058611,1.32219464
1.44,0.2104,26.13493,29.57368,6978.38,0.95332,8.438625842,3.016811161,0.99121911
1.418,0.152,3.82857,4.59442,318.79,0.44484,0.347645321,21.14103954,0.118070591
1.241,0.225,10.07391,11.60141,3624.29,0.7977,1.384424744,7.633585894,-0.414539752
1.418,0.152,9.56567,11.34488,4598.62,0.83516,1.815841541,5.895535991,0.118097865
1.418,0.152,13.82871,15.54225,5303.49,0.88262,2.853291264,4.936909114,0.118097587
1.241,0.225,16.16657,19.00399,4505.07,0.8692,2.363369406,6.095798212,-0.41453979
1.306,0.166,32.99296,37.74189,4978.7,0.95238,7.469647059,5.849769389,0.088135392
0.965,0.314,4.80527,6.77386,1210.17,0.54094,0.529031501,18.41560501,4.096559201
1.306,0.166,5.12978,5.63389,2074.77,0.66092,0.640513248,13.76278076,0.0881354
0.75,0.29,15.10964,21.23967,3102.61,0.8921,2.090666642,5.068438916,4.041143301
1.306,0.166,16.46001,23.56753,5118.52,0.91036,3.675712342,3.920225191,0.088134818
0.965,0.314,3.95686,5.01507,426.288,0.45316,0.324806296,20.53945262,3.934056154
1.44,0.2104,12.41914,18.58992,5571.14,0.88734,3.007167669,4.963767923,0.991213628
1.33,0.104,18.43897,22.89227,6116.59,0.92136,4.864137177,4.019924672,1.322198492
0.965,0.314,6.94262,18.51106,3660.84,0.78188,1.308220129,11.18784803,4.092354632
0.965,0.314,4.39766,7.90411,921.201,0.60446,0.574887773,17.84810932,4.085486624
1.418,0.152,19.73356,25.48727,5853.64,0.9282,5.412150225,4.405315825,0.118098072
1.33,0.104,16.21715,20.10541,5538.46,0.89596,3.432323511,5.148609027,1.322190711
0.75,0.29,5.37055,7.89334,2375.09,0.66676,0.763405625,19.45842742,4.052354632
1.09,0.26,7.5363,10.16803,3252.49,0.72872,1.081161278,9.78529151,2.339696508
1.241,0.225,18.95374,22.86895,4630.59,0.9161,3.426709708,3.921288829,-0.41453971
1.306,0.166,4.72527,6.06958,1570.14,0.61142,0.6535903,17.34820714,0.088135702
1.09,0.26,3.80896,7.01042,644.352,0.48814,0.365210235,19.63018885,2.339453291
1.241,0.225,9.66609,17.06546,4669.49,0.83332,2.018549964,7.44964105,-0.414539694
0.75,0.29,17.45396,20.64269,5293.92,0.89486,3.549088198,5.756287178,4.044503777
1.418,0.152,4.62821,7.45855,1867.84,0.66254,0.538488422,12.422476,0.118098942
1.418,0.152,4.17002,4.59875,1874.39,0.62386,0.624171462,15.53122041,0.118098944
1.09,0.26,6.88703,7.22845,2147.05,0.65106,0.763575974,13.34844176,2.339760099
1.241,0.225,9.63706,9.77409,1141.74,0.59722,0.60298575,12.18818945,-0.414539515
1.22,0.25,17.55901,20.01776,4266.6,0.89408,2.841759318,6.687086814,3.669060824
1.418,0.152,11.43423,14.06565,3314.34,0.81314,1.393314953,6.204226977,0.118097433
0.965,0.314,11.97631,16.47628,5796.42,0.87422,2.91740223,6.17333838,4.085590638
0.965,0.314,5.65073,6.45845,906.109,0.57084,0.375325461,14.04747258,4.088857931
1.22,0.25,4.51564,5.66644,2275.65,0.67634,0.689241919,10.98202457,3.642107856
1.418,0.152,11.66352,15.5622,4625.68,0.86006,2.273781166,5.734850915,0.118097717
1.22,0.25,23.09628,25.30603,4027.71,0.8609,2.61305587,9.122783945,3.668178488
1.44,0.2104,5.75269,8.35583,2214.92,0.6706,0.741856012,11.9886195,0.991211678
1.44,0.2104,26.69527,28.10248,3933.18,0.8767,2.622055534,7.030043707,0.991214072
1.22,0.25,26.24063,26.43723,1351.18,0.74846,1.080704105,9.197588481,3.672456141
1.44,0.2104,5.54572,6.25511,2625.19,0.70148,0.764760906,12.69051936,0.991223587
0.965,0.314,29.332,38.26726,7258.75,0.96102,10.64968367,2.776822109,4.095507245
1.241,0.225,12.67012,14.88775,4684.29,0.84136,2.20031853,7.919767324,-0.414539733
1.22,0.25,14.31499,20.1361,5103.34,0.86502,2.659308903,7.659894247,3.669172111
1.33,0.104,9.03098,14.05314,5286.68,0.8369,2.240588138,7.11684185,1.322196102
1.33,0.104,12.58793,15.51655,5584.2,0.86276,2.806672826,6.71175912,1.322192413
1.306,0.166,9.13449,15.14106,3853.75,0.8195,1.614352073,6.875897532,0.088134314
1.44,0.2104,15.51519,19.76434,5950.78,0.88636,3.471565095,6.001609818,0.991212993
1.09,0.26,8.88533,11.47589,3653.23,0.7819,1.40852682,8.874551258,2.339716615
1.09,0.26,14.53981,22.21277,5519.35,0.8823,3.231453843,5.208718804,2.339597871
0.75,0.29,8.3051,16.04006,3742.39,0.79476,1.584234992,8.997877254,4.04360039
1.241,0.225,9.11628,13.03141,6045.2,0.8079,1.870385676,7.99852922,-0.41453967
1.306,0.166,15.28004,19.19565,5450.69,0.88508,3.144893652,5.533034905,0.088134591
1.22,0.25,7.03071,8.25776,1635.07,0.64752,0.588151943,13.39072944,3.670938163
0.75,0.29,25.18561,28.33898,6008.99,0.94362,6.869435446,4.358163859,4.047803313
1.241,0.225,6.48693,6.87869,850.375,0.56576,0.3469941,15.30875551,-0.414539367
1.241,0.225,12.17426,24.55082,4551.51,0.87,2.304165773,8.720533272,-0.414539769
0.75,0.29,16.61102,20.02644,4852.04,0.88828,2.751771204,4.188280666,4.040156044
0.75,0.29,6.45021,6.84748,822.641,0.56358,0.337481137,16.03843418,4.05323699
0.75,0.29,6.9522,9.65115,2962.22,0.7061,1.025203959,9.469716652,4.028625736
1.241,0.225,4.35876,4.99291,499.76,0.4878,0.381770797,22.4636078,-0.414539675
1.44,0.2104,9.7535,13.23091,4698.31,0.81578,1.89446648,7.55093818,0.991206775
1.241,0.225,4.28854,5.6803,1812.45,0.6414,0.566958366,14.53620929,-0.414539545
0.75,0.29,7.28684,8.54501,1113.55,0.59522,0.600661998,14.06287845,4.051164775
0.965,0.314,20.56633,22.0213,3752.63,0.8498,2.247773519,7.967131051,4.088450473
1.241,0.225,8.22981,9.66456,2371.65,0.69528,0.966308188,12.80622818,-0.414539475
1.33,0.104,20.46457,22.43127,5311.54,0.89226,3.702753847,7.196744744,1.322195382
0.965,0.314,4.37059,4.87284,561.732,0.45614,0.369832248,21.55482805,3.984670279
1.306,0.166,6.68273,13.22867,2154.54,0.721,0.810530375,18.57276877,0.088134704
1.22,0.25,8.1108,10.25531,3116.86,0.72418,0.964116874,14.84685657,3.672259999
0.965,0.314,18.42709,30.83975,4183.88,0.8577,2.346436573,7.438563481,4.084583098
1.418,0.152,18.35142,20.0972,3139.75,0.83054,1.77446854,7.414733186,0.118097097
1.22,0.25,7.35505,13.61157,2911.95,0.75478,1.083619511,7.133773287,3.667396908
0.965,0.314,24.79258,26.16031,5046.76,0.88712,3.511580314,6.747140693,4.089058219
1.09,0.26,10.53423,17.93584,5461.26,0.88282,2.723130974,4.754123194,2.339681654
1.418,0.152,8.40065,10.65067,3119.22,0.73324,1.123345217,11.20681561,0.118097486
1.418,0.152,9.78954,9.9082,1055.67,0.6064,0.587750671,10.62874027,0.118097775
1.306,0.166,4.23256,11.10172,1859.66,0.64436,0.725458253,15.25096667,0.088134246
1.22,0.25,17.6329,22.40995,5919.62,0.90096,3.741046626,4.686171582,3.669299085
1.241,0.225,5.11958,5.8948,882.91,0.52992,0.42888013,16.99877255,-0.41453995
0.75,0.29,23.51194,30.14187,6779.57,0.9429,7.302283077,4.224276007,4.047596336
1.306,0.166,11.6538,13.74171,4386.7,0.83108,1.845269814,6.554223675,0.088134417
