PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst H2,N1bar_H2,log_D0_H2,log_D1bar_H2
5.02673,6.20221,1.23384586,2051.65,0.63816,0.745231075,4.900187805,0.069155967,-2.95040981,-2.986465804
5.27399,6.55516,1.242922342,1959.6,0.6337,0.738896727,4.860527888,0.06776072,-2.72567942,-2.728102613
5.24121,6.90751,1.31792277,1037.8,0.57342,0.463864486,4.781607712,0.040018899,-3.014774928,-2.979412777
4.21234,5.96594,1.416300678,260.353,0.4552,0.331667225,6.063100373,0.013347231,-2.854760045,-2.801373314
4.22597,5.76843,1.364995492,735.503,0.531,0.438379235,6.347433655,0.049370817,-2.84038764,-2.920306997
4.61744,7.01096,1.518365155,1015.75,0.59098,0.586930182,4.958240601,0.050522698,-3.233654391,-3.160212691
9.99848,15.52711,1.552947048,1685.96,0.74322,0.964864907,2.778614664,0.06234648,-2.630437174,-2.527106836
7.81351,8.36121,1.070096538,1307.06,0.60632,0.678146572,4.315541791,0.049150989,-2.924706636,-2.955806801
6.12785,12.37213,2.019000139,3656.28,0.76108,1.239727712,3.049511672,0.089020567,-2.660403219,-2.779146241
4.59373,4.92609,1.072350791,329.359,0.42358,0.333501299,6.421801901,0.022428315,-2.77941783,-2.81904633
6.48081,9.47252,1.461625939,1271.45,0.58954,0.516234676,3.390413132,0.0316572,-2.80595287,-2.81903639
4.75385,5.87158,1.235121007,1483.35,0.59392,0.562733319,4.985430411,0.052799372,-3.124314261,-3.159071076
4.04185,5.27797,1.305830251,1042.87,0.59626,0.466268895,4.497381165,0.030144621,-3.07229297,-3.045898417
4.1432,4.67913,1.129351709,546.6,0.5207,0.309340209,4.763559427,0.017206871,-2.837786842,-2.56625002
4.18275,4.72751,1.130239675,582.465,0.52418,0.32001221,4.694760301,0.017498563,-2.813160393,-2.954354364
4.73838,5.90111,1.245385554,3224.14,0.7112,0.833263036,3.489102115,0.060565652,-2.859079659,-2.796681418
5.09371,10.84979,2.130036849,2242.39,0.73102,0.740178225,2.877328784,0.046511465,-2.993812506,-3.037137107
5.10475,10.83424,2.122384054,2220.75,0.7295,0.736265544,2.891309686,0.046035914,-2.996192329,-3.014572109
5.15775,10.83211,2.100161892,2228.38,0.73028,0.736679535,2.892141909,0.046348235,-2.962941444,-3.113768389
36.09316,38.39638,1.063813199,4256.39,0.86952,2.628926292,1.556148374,0.140053348,-2.178778979,-2.205183648
5.89987,7.33941,1.243995207,703.164,0.50038,0.431849761,4.405196808,0.021455674,-2.819768959,-2.969330107
5.43293,7.07895,1.302970957,551.249,0.45578,0.368762996,5.068456762,0.020340508,-2.670201416,-2.589938074
5.51917,6.9387,1.257199905,1279,0.56722,0.530990517,4.834173184,0.046943702,-3.088029843,-3.232458659
5.38791,7.02744,1.304297956,557.072,0.47072,0.383097858,4.715746874,0.019171949,-2.890873183,-2.935620988
5.70931,7.08217,1.24045988,593.246,0.4914,0.411485417,4.927834949,0.020654402,-2.955003375,-3.138904844
5.20998,6.82532,1.310047255,521.764,0.45816,0.361481715,4.904378689,0.018609321,-2.941881731,-2.672252131
5.43055,7.07901,1.303553047,578.494,0.47396,0.386656768,4.700064822,0.019457197,-2.83273553,-2.769994316
5.55881,7.01349,1.261689103,564.084,0.48404,0.399481707,5.045993156,0.020894538,-3.007614479,-2.921566994
8.55613,10.88811,1.272550791,2713.4,0.69748,0.993466436,4.105305058,0.079133567,-2.962095682,-3.026945971
8.62628,10.81747,1.254013317,2981.53,0.70756,1.035975689,3.918227483,0.080585483,-2.905557179,-2.851412487
5.51512,5.77667,1.047424172,548.02,0.464,0.322591859,4.577032815,0.017678765,-2.715805848,-2.639168725
5.83562,6.37209,1.091930249,886.13,0.51612,0.387710337,4.025314584,0.025127257,-2.537654117,-2.73113454
31.81617,33.37685,1.049053044,2501.76,0.83682,1.506480881,1.931778139,0.084968991,-2.300735263,-2.371897925
3.8396,6.40626,1.668470674,1013.26,0.59228,0.482371625,5.429940711,0.043939825,-3.308347591,-3.334598827
3.96851,4.621,1.164416872,1398.72,0.56826,0.618566127,5.504620054,0.050441534,-3.053919451,-3.157819165
4.99124,7.04652,1.411777434,1034.51,0.53774,0.486242099,4.857162671,0.038647746,-2.924758165,-2.946672169
5.95944,6.92785,1.162500168,1516.95,0.59038,0.620160087,4.613134174,0.048761178,-2.977051608,-3.053580373
4.08235,8.5781,2.101265203,1113.76,0.59616,0.488247531,4.517676498,0.037483057,-3.350216704,-3.29822087
7.22422,12.70758,1.759024504,2296.11,0.73656,0.875857206,2.610498471,0.05477507,-2.726576854,-2.630151542
4.48945,5.4044,1.20380002,686.609,0.52304,0.391177856,5.417518962,0.029980084,-3.160303543,-3.081676205
5.55178,6.21978,1.120321771,2629.43,0.7017,0.769949054,3.660413977,0.067834075,-2.692506687,-2.753195839
10.48758,11.72847,1.118319956,1451.86,0.65056,0.631084725,2.820389429,0.04139744,-2.500091105,-2.569912883
4.44258,5.67441,1.277278068,835.09,0.54036,0.478076229,6.018701385,0.048126977,-2.604371883,-2.510461058
8.33336,9.56221,1.147461528,2471.49,0.69308,0.982678219,3.49177224,0.069613789,-2.891162976,-2.835303464
7.41464,12.56279,1.694322314,2899.59,0.74308,1.06168846,2.790397531,0.06772254,-2.67582617,-2.68500345
6.18664,12.83222,2.074182432,2224.88,0.70894,0.772084969,3.547668214,0.060138425,-2.872068259,-2.79888029
4.31087,7.7671,1.801747675,1487.68,0.61816,0.556174367,4.584468253,0.048605175,-2.963988483,-3.003957984
9.88681,11.25321,1.138204335,2525.06,0.72208,1.102267489,2.423255009,0.06462499,-2.508840059,-2.42357778
8.23046,13.93661,1.693296608,2673.77,0.75038,1.063370282,3.261892339,0.077157104,-2.740757607,-2.672616114
4.146,5.27667,1.272713459,728.873,0.52182,0.421349267,6.721978116,0.05726554,-3.042862222,-3.016547361
4.56478,7.19069,1.575254448,939.672,0.55654,0.42490781,4.891965449,0.03889905,-2.956956666,-3.022545502
4.43531,6.98874,1.575704968,1837.37,0.60518,0.702425957,4.608707983,0.056914869,-3.011274491,-3.067073981
4.21694,6.93935,1.645588982,1637,0.59946,0.634770371,4.544075304,0.049815729,-3.005846511,-3.010153064
5.67839,6.29148,1.107968984,758.172,0.52096,0.300488548,5.218598669,0.036568655,-2.143918477,-2.32239196
5.45003,6.08438,1.116393855,746.235,0.51598,0.295409524,5.320100243,0.036846689,-2.249529658,-2.304589015
9.36955,10.28847,1.098075148,1288.78,0.5922,0.617226047,4.167216457,0.043876421,-2.689576339,-2.810838883
4.75286,5.24143,1.102794949,387.193,0.41706,0.240948403,5.166094373,0.01956496,-2.328463128,-2.632912049
7.75151,19.92035,2.569867032,4661.65,0.8176,1.964685641,2.037223498,0.114772826,-2.572115326,-2.534794047
6.42877,8.06449,1.254437474,1735.19,0.64948,0.653342561,4.192923813,0.052122283,-3.47145022,-3.538904588
5.30054,7.18071,1.354712916,1772.64,0.63984,0.623230897,4.308696339,0.049353447,-3.537185563,-3.491856383
6.17686,8.70352,1.409052496,1314.29,0.63354,0.572386253,3.977650462,0.04262191,-2.91555761,-2.82048943
13.27334,13.47664,1.015316416,2034.15,0.69836,0.983177744,3.553762347,0.069594246,-2.615936272,-2.762614597
10.7455,11.47981,1.068336513,1344.75,0.63868,0.557769899,3.017581172,0.041217064,-2.199312639,-2.240045338
10.74209,11.51419,1.071876143,1347.31,0.64112,0.560909886,3.031151029,0.041550143,-2.213432789,-2.357290451
5.54947,9.21896,1.661232514,1451.9,0.58362,0.625004016,4.692895198,0.057883978,-2.653270625,-2.469523788
5.43687,9.32301,1.714775229,1385.03,0.58002,0.609917548,4.776654342,0.057732514,-2.666984555,-2.609774646
4.06161,5.32548,1.311174633,476.164,0.50186,0.335858552,5.389861133,0.019128491,-3.079682683,-3.268362623
4.88565,5.0519,1.034028226,345.654,0.46146,0.305841651,5.106345176,0.013947567,-2.758391679,-2.834256359
4.94322,5.11017,1.033773532,348.373,0.46644,0.311743515,5.034871675,0.013853007,-2.762297499,-2.775953294
5.02601,5.1864,1.031911994,383.441,0.46914,0.316409253,4.988196062,0.014761547,-2.799397824,-2.886557482
5.00326,5.16234,1.031795269,384.303,0.4668,0.312933652,5.015341977,0.014652931,-2.765013991,-2.937430109
5.02281,5.18598,1.0324858,383.829,0.46988,0.316844235,4.983912121,0.014366696,-2.76445064,-3.067561239
4.99439,5.14847,1.030850614,403.219,0.46774,0.315720553,4.974012785,0.01433475,-2.762843536,-2.63980946
4.91671,5.07682,1.032564459,365.373,0.46468,0.310525718,5.061905519,0.013997402,-2.778138915,-2.749207663
5.01099,5.19048,1.035819269,388.112,0.4702,0.318931018,4.952007648,0.014467645,-2.801479386,-2.855758094
4.98367,5.16273,1.035929345,379.738,0.46598,0.313371307,4.994547401,0.014107296,-2.736640134,-2.707541436
4.99038,5.16264,1.034518413,390.564,0.46744,0.314226366,5.005366924,0.014337306,-2.724215854,-2.802961211
4.35949,5.09274,1.16819628,532.704,0.47664,0.322546591,5.680534055,0.025524964,-2.757686069,-2.772462904
4.99057,7.01369,1.405388563,516.603,0.47134,0.403624001,4.611593768,0.015897745,-2.99922909,-3.162109721
5.08651,7.10061,1.395968945,559.058,0.47504,0.410944921,4.628402181,0.016128802,-3.004974742,-3.093916298
5.22809,7.23384,1.383648713,575.002,0.484,0.432335864,4.406379842,0.016384716,-2.917956793,-3.021069646
5.09264,6.26427,1.230063386,2411.6,0.65386,0.785833697,4.065550828,0.063895493,-2.898275754,-2.843443332
7.67167,10.27831,1.339774782,2922.27,0.70564,1.016069577,3.553143349,0.07935082,-2.829662851,-2.879978148
6.03194,8.49795,1.408825353,3283.08,0.735,0.954977055,3.043686412,0.061489944,-2.801507184,-2.801967981
4.94828,5.4924,1.109961441,1400.28,0.6196,0.510290642,4.225017384,0.039371693,-2.983092091,-2.98607901
4.36372,7.19009,1.647697377,1236.06,0.55574,0.534452747,5.283171678,0.050485441,-3.215247575,-3.078339543
4.52273,5.3255,1.177496777,561.466,0.5167,0.317023039,4.70008777,0.025374984,-3.088010608,-3.137996803
6.38689,7.02334,1.099649438,777.944,0.53406,0.316949555,4.96948399,0.037185365,-2.243482819,-2.376637873
4.03981,8.5056,2.105445553,782.841,0.57816,0.452536005,4.613589353,0.02737687,-3.445986933,-3.471591354
4.12189,8.21931,1.994063403,773.642,0.58244,0.456339661,4.569701106,0.027023645,-3.342099465,-3.363657295
7.35018,9.71439,1.321653347,1525.51,0.68302,0.641550195,3.022210824,0.035618051,-2.747339487,-2.703482453
3.93376,5.7859,1.470831978,1061.51,0.55152,0.502757546,5.283775678,0.040775536,-3.22119504,-3.157790085
3.83237,5.36995,1.401208652,636.727,0.51436,0.426256951,6.564829893,0.047017677,-2.900637287,-2.720612572
5.51273,6.23351,1.130748286,2602.63,0.70158,0.761525787,3.717757157,0.068794551,-2.68680879,-2.545311586
4.11195,4.69664,1.142192877,1240.58,0.59184,0.539266873,5.15845955,0.047994074,-2.964218362,-3.079352695
4.62513,5.76822,1.247147648,1093.55,0.56466,0.508404988,4.895110419,0.03792403,-3.126868154,-3.03592109
6.53639,8.26997,1.265219793,2774.46,0.72522,0.940696994,3.379831152,0.074735508,-2.647873994,-2.632919591
6.61957,8.20931,1.240157593,2763.89,0.71726,0.91158771,3.41084335,0.072835298,-2.659611045,-2.729909903
5.53828,7.03754,1.270708595,2279.26,0.65416,0.703311637,3.706942036,0.05411481,-2.789333498,-2.775639996
9.90922,20.37708,2.056375779,3587.2,0.828,1.6069869,2.006457402,0.093910392,-2.516593484,-2.434516062
9.49767,11.24994,1.184494723,3709.73,0.79266,1.429509214,2.396249518,0.091619347,-2.514741756,-2.525542781
5.07098,10.40468,2.051808526,2268.58,0.66682,0.799192681,3.602840065,0.057599338,-2.754982106,-2.542698875
4.82619,7.16379,1.484357226,1243.97,0.59762,0.601186842,4.863573125,0.053409433,-3.155495162,-3.215430969
7.18297,17.06774,2.376139675,2104.22,0.69226,0.887957938,3.796960432,0.068001804,-2.806101929,-2.84009755
4.86183,6.41301,1.319052702,601.77,0.49572,0.429767829,6.69539383,0.038506602,-3.393103372,-3.407323508
7.52711,9.02632,1.199174716,3201.03,0.76362,1.034346838,1.683202569,0.05076452,-2.53680873,-2.381398147
8.21137,10.58889,1.289539991,3667,0.8007,1.288316018,1.362798631,0.059852289,-2.459230798,-2.52203382
10.84338,15.26084,1.407387733,2079.12,0.72518,0.868795346,3.522879614,0.060871158,-2.993157259,-2.869305377
9.2554,11.07723,1.196839683,1264.7,0.62052,0.658693949,3.750977578,0.044883213,-2.458626641,-2.670283175
4.03207,5.56405,1.379948761,1542.83,0.60148,0.613769507,4.536956208,0.050302588,-3.115243877,-3.150824893
4.13005,6.0819,1.472597184,1487.3,0.59992,0.610831901,4.466107576,0.049466505,-3.181307668,-3.145352892
5.16856,5.80851,1.123815918,1029.51,0.54928,0.468257419,4.952638972,0.045815838,-2.786016009,-2.813260328
7.98095,9.37773,1.175014253,2417.23,0.68628,0.919725696,3.511893978,0.071090076,-2.930392133,-2.993294821
6.44934,7.90061,1.225026127,1584.9,0.62044,0.570252112,3.784054317,0.042999669,-2.849029313,-2.883171948
4.74475,6.7857,1.430149112,1024.9,0.56918,0.456692155,4.557405951,0.034761135,-3.285363703,-3.256616904
4.40026,5.67314,1.289273816,1337.13,0.68924,0.477584224,3.454939797,0.031115,-2.863992648,-3.029994947
4.43683,5.72943,1.291334128,1445.99,0.69446,0.486858617,3.407924541,0.031673693,-2.850174838,-2.684602122
7.15132,15.60203,2.181699323,4009.59,0.7783,1.33325796,2.843585064,0.094005024,-2.579818418,-2.561296076
4.73452,5.76312,1.217255392,1864.99,0.64784,0.672648627,4.225215379,0.051528242,-3.045924752,-3.018215232
4.01709,5.3881,1.34129432,833.666,0.55242,0.520718649,5.482339256,0.038973615,-3.449952028,-3.351468345
7.32788,8.13471,1.11010415,1328.07,0.66578,0.540629644,4.130541763,0.039132516,-3.083892648,-3.149355142
7.41537,8.18288,1.10350259,1340,0.66352,0.538807594,4.144424881,0.03959729,-3.100330978,-2.921783577
7.67164,8.21788,1.071202507,1397.34,0.67178,0.554997439,4.036788633,0.039990307,-2.920831608,-2.893989685
7.79985,8.32352,1.067138471,1312.52,0.66686,0.540111933,4.058134875,0.039123299,-2.904085341,-2.906230063
7.62763,8.30771,1.089160067,1338.91,0.66736,0.546232863,4.033284133,0.039494592,-2.884181648,-2.913381984
4.57125,7.106,1.554498223,784.155,0.52752,0.37356334,4.571307916,0.029845804,-3.285240516,-3.223271118
7.52386,8.16009,1.084561648,1339.59,0.66272,0.54013611,4.094710886,0.039745412,-3.075646007,-3.051443303
7.79803,8.41278,1.078834013,1368.5,0.67308,0.558127964,4.007903873,0.040133162,-2.85630674,-2.867231484
4.91458,6.80411,1.38447436,2524.6,0.68262,0.878438983,4.597722868,0.078372242,-2.998991863,-2.997367895
5.8505,6.03686,1.031853688,1132.86,0.58636,0.522980048,4.475256782,0.039460579,-2.342394114,-2.413236758
6.70407,7.25727,1.082517038,787.458,0.47158,0.384179226,4.810107084,0.034113871,-1.757379611,-2.120877099
5.06719,7.09965,1.401101991,1675.11,0.61886,0.585731052,4.243269526,0.046854103,-2.867572199,-2.926965596
6.68961,13.2781,1.984884022,2162.49,0.7225,0.81515822,3.361739198,0.05983447,-2.82694421,-2.769998295
6.5701,13.193,2.008036407,2210.71,0.72222,0.812856783,3.397707057,0.060211616,-2.827614633,-2.593459786
6.64275,13.20287,1.987560875,2201.29,0.7231,0.820746697,3.354986609,0.059403077,-2.816367387,-2.723271036
6.60546,13.18132,1.995518859,2181.3,0.72282,0.81674484,3.375898415,0.060224532,-2.84540266,-2.686783168
6.68183,13.19195,1.97430195,2171.13,0.72382,0.823671187,3.343067775,0.060345942,-2.806489455,-2.857624007
6.69993,13.19966,1.970119091,2167.39,0.7232,0.82119109,3.346484707,0.060663674,-2.790394388,-2.744011156
6.66924,13.25601,1.987634273,2229.54,0.7244,0.827108705,3.326634126,0.05909826,-2.81817973,-2.697250551
8.27815,8.89284,1.074254513,2880.12,0.75336,0.897070731,2.571227926,0.054305888,-2.693530669,-2.678971505
4.70156,5.98836,1.27369639,1367.97,0.5669,0.499145931,4.82068858,0.044293025,-2.934146594,-2.91829458
7.94447,8.29761,1.044451046,1902.31,0.65206,0.753697633,4.130100805,0.06111242,-2.961396419,-3.101439888
7.94315,8.31402,1.046690545,1905.69,0.65228,0.753951925,4.128660582,0.060706715,-2.960301565,-2.844869243
10.90273,11.49614,1.054427653,1285.96,0.63924,0.56251815,3.040229455,0.042560282,-2.217199841,-2.471251779
10.75448,11.457,1.065323474,1248.66,0.63676,0.543088155,3.069919584,0.04088516,-2.297993676,-2.400266312
10.64671,11.40307,1.071041665,1079.51,0.62802,0.474378342,3.183852731,0.035587247,-2.20083087,-2.208026775
10.95857,11.78987,1.075858438,1368.61,0.64822,0.603281557,2.878036348,0.042767917,-2.291918203,-2.404437918
10.75702,11.6018,1.078532902,1231.33,0.65904,0.536686265,3.268455812,0.04159541,-2.229480702,-2.578663061
10.64506,11.38518,1.069527086,1074.64,0.62758,0.474311108,3.171043065,0.035594166,-2.189481565,-2.112251186
10.62301,11.39174,1.072364612,1088.8,0.62762,0.475340059,3.145155939,0.035922805,-2.14092155,-2.301079121
10.57016,11.32953,1.071840918,1110.12,0.62972,0.476587629,3.170870046,0.035795673,-2.228073453,-2.459412045
11.06125,11.7757,1.064590349,1356.1,0.64684,0.601258587,2.878133631,0.043607489,-2.194971594,-2.31909008
11.07374,11.88903,1.073623726,1359.45,0.65134,0.605385209,2.903086927,0.043569794,-2.190608009,-2.302536468
10.82581,11.40668,1.053656031,1294.75,0.63544,0.558525459,3.057338819,0.042376786,-2.229984064,-2.305979275
10.79186,11.55541,1.0707524,1238.1,0.64,0.545038025,3.094923549,0.041896671,-2.244624581,-2.281390723
10.81874,11.57951,1.070319649,1222.22,0.6622,0.537290666,3.301234902,0.042322095,-2.282376073,-2.329627704
10.88858,11.43729,1.050393164,1264.74,0.63788,0.545429671,3.077495265,0.041925165,-2.243607195,-2.42728529
11.05538,11.52097,1.042114337,1296.77,0.63882,0.566440263,3.005007882,0.042741054,-2.204378937,-2.232947772
10.88298,11.69077,1.074225074,1217.22,0.66136,0.539221042,3.291078594,0.042510178,-2.208383502,-2.328601821
6.46655,11.06918,1.711759748,3361.09,0.75462,1.013273178,3.002436849,0.070505062,-2.728695432,-2.677225449
7.45633,8.75515,1.174190252,2583.43,0.70352,0.79585691,3.895888197,0.065638562,-2.786851298,-2.75450807
4.24065,5.14726,1.213790339,733.99,0.52196,0.482737572,6.368583901,0.047788412,-3.252946262,-3.265790262
4.31105,5.20924,1.208345995,720.06,0.52204,0.481840082,6.406949754,0.047994811,-3.260582824,-3.240506799
4.15335,5.06649,1.219856261,698.549,0.51966,0.479152452,6.482578531,0.048323651,-3.311955396,-3.263945362
7.84231,9.63817,1.228996303,1856.81,0.68382,0.706238117,2.968470495,0.043911858,-2.718205728,-2.77108398
4.95411,5.58641,1.127631401,247.714,0.42952,0.250013097,5.154712681,0.010821371,-2.720974799,-2.939003135
5.57745,6.73617,1.207750854,1558.49,0.64406,0.526653202,3.550144485,0.037901409,-2.940800008,-2.92363362
5.52931,6.74228,1.219370952,1541.66,0.64732,0.522782704,3.57733033,0.037659569,-2.957866977,-3.101330607
5.5633,6.72492,1.208800532,1533.55,0.6466,0.518557726,3.568671285,0.036919736,-2.913097101,-2.933291287
8.38156,8.70899,1.03906552,3336.55,0.78544,1.14229203,1.484145567,0.055913497,-2.518304268,-2.520125801
8.24745,8.57279,1.039447344,3231.08,0.78816,1.116470403,1.531194327,0.054095427,-2.551253377,-2.587972152
8.47314,8.79766,1.038299851,3470.84,0.78884,1.196787892,1.442146659,0.057281642,-2.503864811,-2.613766892
8.34849,11.31649,1.355513392,2932.93,0.73996,1.121816106,2.757834111,0.072887678,-2.622542814,-2.632059674
4.35736,7.59167,1.742263664,874.592,0.55396,0.385685442,4.071554079,0.024174895,-2.975251973,-3.019288916
5.53023,6.24795,1.129781221,2618.01,0.70226,0.765037442,3.706584755,0.068080522,-2.672778806,-2.644399237
5.43307,6.88574,1.267375535,2564.42,0.69694,0.745439805,3.804537387,0.067030793,-2.694563586,-2.647327226
5.58095,6.84864,1.227145916,2641.33,0.70248,0.768503689,3.693440447,0.068171996,-2.646738164,-2.793826903
5.54383,6.2822,1.133187706,2635.62,0.7047,0.771426882,3.687443792,0.067995264,-2.669124829,-2.698973053
5.52998,6.2305,1.126676769,2607.18,0.702,0.765305288,3.699503137,0.069090286,-2.664287614,-2.732157813
4.08035,8.60996,2.1101033,1751.77,0.62412,0.699569242,4.71074387,0.060595156,-3.062677031,-3.081598183
5.84334,7.60651,1.301740101,2298.34,0.66298,0.74294295,3.662755556,0.058852134,-2.878723505,-2.838478156
4.10064,4.8322,1.17840142,679.338,0.532,0.418861358,6.027884394,0.033680545,-3.429840901,-3.264847968
4.25829,5.05781,1.187756118,262.756,0.3907,0.194209987,6.65790994,0.017910594,-2.435789498,-2.482093805
4.11246,5.10711,1.241862535,256.607,0.41838,0.208300557,5.487102084,0.011868849,-2.67860162,-2.626983129
3.97439,5.66406,1.425139455,1511.69,0.63118,0.518550772,4.668060701,0.046977505,-2.70103821,-2.755014575
