PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CH4,log_P_0(CH4),log_P(CH4)
4.13079,5.12494,593.397,0.47774,1.21393,0.393548228,23.19689251,-8.495913814,4.921207842
7.84062,14.9462,3658.67,0.80704,0.604715,1.334579099,7.672062489,-8.869356923,5.29576907
4.12363,5.10796,463.829,0.48212,1.21487,0.396849046,22.46750563,-7.983524314,5.114211573
7.96722,15.10109,3718.36,0.81186,0.589709,1.376712921,7.488264591,-8.889157136,5.325104907
7.94906,15.11067,3699.19,0.81026,0.589088,1.37544815,7.448263319,-8.883769385,5.33501843
7.95238,15.07723,3643.91,0.80894,0.591689,1.367170929,7.462591918,-8.894800785,5.303548151
7.94526,15.08768,3667.79,0.80922,0.589511,1.372697032,7.457362088,-8.917592768,5.323041342
7.91769,15.10036,3684.86,0.81016,0.589511,1.374291574,7.463040525,-8.828765813,5.393358564
5.12904,5.58245,2038.34,0.66094,1.03675,0.637511454,13.89915658,-8.516563636,5.804725905
5.02553,5.5169,2005.01,0.66172,1.03225,0.641046258,13.73873012,-8.592387297,5.785180173
4.22373,6.03384,965.378,0.57316,1.23375,0.464567376,18.16062621,-9.057374151,5.387377655
4.58117,6.38849,1162.58,0.58826,1.19854,0.490813823,19.00049227,-8.862054049,5.568670524
4.59516,6.36899,1154.29,0.59546,1.19858,0.496804552,19.09106667,-8.843001927,5.558751604
6.98017,7.83578,1525.44,0.61456,0.980713,0.626646124,13.14504366,-8.300501672,6.093578304
4.8025,6.50583,673.201,0.51554,1.599,0.322414009,19.77857811,-8.326113993,5.413182379
4.91174,6.50945,835.098,0.51856,1.32827,0.390402554,19.88453774,-8.086943514,5.48857004
23.23987,28.19349,2993.89,0.88298,0.305679,2.888585739,7.416956719,-8.27168794,5.69422115
4.96103,5.44623,234.038,0.40304,1.63073,0.247153115,18.85840325,-8.100483882,5.813446654
4.00276,9.01794,899.793,0.55688,1.24682,0.446640253,13.60300501,-9.33216688,5.173486748
9.13273,10.62623,1789.43,0.68422,0.914395,0.748276183,14.47764952,-8.812402326,5.51483998
9.10715,10.65559,1777.69,0.68372,0.918282,0.744564306,14.47411626,-8.804004532,5.554536781
9.07282,10.68647,2078.29,0.68016,0.778283,0.873923753,14.47043178,-8.725554657,5.544908104
3.83801,5.05177,685.855,0.54018,1.20269,0.449143171,22.83885036,-7.533855479,5.913269262
10.84114,11.21149,1298.71,0.63396,1.13101,0.560525548,10.96582148,-8.33881502,6.162879406
10.99568,11.61678,1344.14,0.64782,1.13145,0.572557338,11.03339346,-8.318993358,6.094078975
10.8267,11.26396,1333.08,0.64048,1.13289,0.565350564,10.89102624,-8.219739693,6.227332415
10.94497,11.57288,1350.73,0.64468,1.13911,0.565950611,11.11070962,-8.348739256,6.169805978
6.16862,9.2766,1485.27,0.6488,1.10826,0.585422193,11.55740458,-9.298849811,5.06838564
5.38961,7.62039,483.849,0.48832,1.67019,0.292373922,17.43517179,-8.518847276,5.66721576
4.93889,7.18261,458.227,0.48322,1.60057,0.301904946,18.19208431,-8.3286183,5.661510137
10.83458,11.54579,1268.2,0.6411,1.17672,0.544819498,11.29315403,-8.374765389,6.109061517
10.82299,11.31191,1246.5,0.63556,1.17016,0.5431394,11.11626079,-8.391767972,6.03933362
4.67755,5.68214,1015.19,0.60378,1.62598,0.371332981,11.91988908,-8.849567364,5.7793695
5.22927,16.36523,2760.4,0.71038,0.720658,0.985738034,15.65668956,-8.646260092,5.631099564
5.15011,5.65834,2097.92,0.66534,1.02534,0.648896951,13.6475663,-8.657845568,5.743133959
4.63206,7.74471,600.367,0.48252,1.3092,0.368560953,16.61695578,-8.613091038,5.611163121
3.82499,11.61384,1502.42,0.6444,0.903214,0.713452183,12.19347855,-9.990840401,4.467696659
3.82654,11.61381,1503.47,0.64454,0.901728,0.714783172,12.17184653,-9.96836616,4.533180207
4.61822,5.47299,1382.86,0.62922,1.35698,0.463691432,14.79672754,-8.574098505,5.893279794
4.60331,5.44704,1367.15,0.62954,1.3755,0.457680843,14.91742712,-8.566399231,5.867131879
4.59352,5.41612,1289.24,0.62976,1.41024,0.446562287,15.79826479,-8.380344603,5.982431126
4.61623,5.47631,1754.71,0.63378,1.08146,0.586041093,15.15587651,-8.370863063,5.93544772
4.04304,5.72411,631.656,0.51634,1.14687,0.450216677,16.64467999,-8.541472332,5.698210505
3.84303,5.28042,474.798,0.51602,1.17037,0.440903304,16.69583635,-8.859054995,5.486130811
12.93727,30.84703,6013.66,0.9055,0.237231,3.816954782,10.20057582,-8.284728371,5.57599185
4.93164,5.53296,858.384,0.5458,1.1424,0.477766106,19.56473888,-7.478590942,5.219250816
5.53555,6.18995,1283.69,0.58934,1.00925,0.583938568,16.93364958,-7.522413513,5.934919516
8.02852,8.8151,894.431,0.57682,1.47492,0.391085618,14.25707483,-9.567667822,5.402351133
8.12377,8.81658,1115.57,0.58256,1.17608,0.495340453,14.10310647,-9.390980378,5.547045919
8.36992,8.94248,682.131,0.54522,1.63113,0.334259072,11.97575074,-9.157917517,5.502583716
5.32208,7.1432,2111.95,0.6522,0.951672,0.685320152,14.7547588,-9.023588882,5.589333268
4.26632,4.42679,628.494,0.52602,1.31307,0.400603167,18.15223061,-7.911603595,5.994467906
4.34625,4.49444,704.473,0.5303,1.29869,0.408334553,18.00713077,-7.878453179,5.98307116
4.22902,4.41727,599.734,0.52672,1.31505,0.400532299,18.17453062,-7.929699405,6.06063592
7.34267,7.85539,1558.53,0.63556,0.993925,0.639444626,12.87115677,-7.702974768,6.368349894
7.22608,7.76352,1527.34,0.62892,0.996606,0.631061824,12.9134389,-8.22023152,5.907625987
7.60574,8.05582,1646.37,0.63604,0.990751,0.641977651,12.94608919,-7.66244284,6.493179914
8.58608,10.19056,3037.95,0.73974,0.702208,1.053448551,11.91678663,-8.605989369,5.724819472
4.98443,6.38657,2856.74,0.68188,0.814512,0.837163848,14.65722149,-8.429601472,5.795662086
5.20358,5.89707,2250.81,0.69818,1.03265,0.676105166,10.03822551,-8.935590145,5.578082918
6.70425,10.12176,3057.45,0.74078,0.708799,1.045119985,11.70141833,-8.491655833,5.817572263
4.21433,4.92676,2110.48,0.65442,0.888887,0.736224064,15.40781195,-8.772227983,5.499802424
4.38596,4.69951,2426.46,0.66926,0.872213,0.767312572,15.11010665,-8.551625047,5.742140152
5.1936,5.99511,624.62,0.50944,1.69632,0.300320694,17.2530895,-7.772532986,6.103129438
5.21528,5.97003,660.945,0.51094,1.65966,0.307858236,17.17123633,-7.810358609,6.165424433
3.98805,5.24448,1255.43,0.61198,1.10666,0.552997307,16.33970555,-8.717410421,5.097284238
4.0676,5.24396,1160.37,0.60512,1.11955,0.540502881,16.55466246,-8.683002242,5.170127647
6.47199,8.31266,3466.08,0.75368,0.679186,1.109681295,10.50000714,-8.295111581,5.926243667
5.95196,8.43693,1052.18,0.60916,1.35381,0.449959743,14.81500752,-8.442287333,5.888540804
4.03318,4.87776,198.185,0.36024,1.72206,0.209191317,27.22741842,-7.789305279,5.170226653
4.98966,6.78942,659.571,0.47808,1.39975,0.341546705,16.56065997,-8.461319478,5.650710055
6.83328,8.71902,4053.73,0.75098,0.58944,1.274056732,10.76871436,-8.451465382,5.785795656
7.40782,9.82923,4304.34,0.78316,0.512153,1.529152421,9.572726902,-8.480045953,5.728236915
4.96284,7.94411,2747.84,0.69578,0.80119,0.868433206,12.40222019,-8.512019981,5.819891445
5.71555,6.38354,1665.64,0.64902,1.16333,0.557898447,13.23964793,-8.427338156,5.994904847
5.25681,6.23207,783.278,0.53884,1.2688,0.424684741,16.81788694,-8.276106567,5.737251975
8.17838,9.69532,2350.29,0.69962,0.723839,0.966540902,12.65221974,-8.35434498,5.837462277
8.02301,8.65383,1417.97,0.67562,1.19399,0.565850635,13.10372752,-8.977850145,5.498992016
7.41946,8.13654,1329.86,0.65856,1.23579,0.532906076,13.46936328,-9.079436375,5.415950574
7.56134,8.20693,1374.29,0.66664,1.2172,0.547683207,13.02923378,-9.051229495,5.42424534
8.24178,8.77466,1446.44,0.67988,1.17605,0.578104672,13.15136683,-8.963549117,5.48609467
7.97366,8.72478,1424.17,0.67888,1.18471,0.573034751,13.33496833,-8.977501013,5.492764292
7.91648,8.46136,1379.13,0.66582,1.21276,0.549012171,13.38128447,-9.036389535,5.469691591
6.77563,8.78676,2257.23,0.67368,0.847279,0.795109993,16.21962928,-8.770720385,5.54660585
6.32665,6.70484,1949.79,0.64806,1.05966,0.611573524,14.55333555,-8.236199749,5.957351007
7.39172,8.11347,1343.63,0.6662,1.23046,0.541423533,13.26749593,-9.134830517,5.413873219
6.34214,6.70637,2032.5,0.65784,1.04875,0.627261025,14.36834988,-8.237092742,5.972411855
6.34258,6.71551,1962.77,0.6487,1.05531,0.614700894,14.49132153,-8.230609775,5.928261321
6.35537,6.73279,2042.84,0.65872,1.03071,0.63909344,14.16303412,-8.241425398,5.987177359
5.71334,5.97543,1104.1,0.56576,1.17893,0.479892784,17.08819962,-7.2384172,6.504330978
6.62162,13.20026,2185.7,0.72742,0.879921,0.82668785,18.10007355,-8.971246053,5.459790321
6.63983,13.19327,2182.23,0.72302,0.881013,0.820668935,18.20285293,-8.801311783,5.533027929
6.43639,7.99336,2618.98,0.6771,0.786263,0.861162232,13.55873941,-8.540872655,5.732090697
7.50509,8.78838,2812.45,0.69804,0.73171,0.953984502,13.20155615,-8.525166407,5.735740593
6.85068,8.29809,2367.94,0.66012,0.790491,0.835075921,13.57259042,-8.465652048,5.819356886
4.97565,9.55153,2496.75,0.69406,0.85378,0.812926047,13.73372044,-9.235534922,5.145389596
4.76966,9.887,2373.6,0.6954,0.851934,0.816260415,13.53620931,-9.113784069,5.299451654
4.93119,10.25301,2070.74,0.68658,0.903826,0.759637364,14.40820812,-9.494361816,4.943508499
5.14189,6.12649,1490.06,0.64744,1.25484,0.515954225,12.79011537,-8.907711983,5.568323973
3.95878,4.93273,1310.83,0.61448,1.06916,0.574731565,17.68100679,-8.723879516,5.415959865
6.57882,13.17245,2205.4,0.72624,0.881994,0.823406962,18.0005857,-8.844835298,5.515808827
11.59411,12.99556,4771.76,0.83964,0.409914,2.048332089,7.73523293,-8.627028275,5.433278894
6.74513,8.35438,1218.74,0.60408,1.25512,0.481292625,14.48884216,-9.189628818,5.814367952
6.59808,7.55155,673.922,0.53124,1.24948,0.42516887,14.33659478,-8.627862607,5.695900043
10.30174,11.25061,2295.26,0.6833,0.775347,0.881282832,9.786607101,-8.781567206,5.564013864
10.10535,14.87522,2467.99,0.73434,0.621573,1.181421973,13.98632107,-8.871297054,5.323312456
5.81764,9.82615,2428.56,0.67298,0.800346,0.840861327,12.44139744,-8.581506408,5.702393327
5.23411,7.25953,2259.19,0.6993,1.08539,0.644284543,12.8484876,-8.515150934,5.865056876
5.46816,6.01068,430.281,0.43852,1.45362,0.30167444,17.10895175,-8.329947809,5.639903812
6.06319,6.18933,330.08,0.43072,1.70548,0.252550602,17.26346865,-7.626846485,6.251082887
5.92233,6.03338,305.661,0.42442,1.73347,0.244838388,17.78396157,-7.632770691,6.136783184
6.00668,6.11363,314.383,0.43214,1.71163,0.252472789,17.22143993,-7.652664762,6.285395322
5.25293,6.848,3392.1,0.70984,0.694132,1.022629702,13.83747964,-8.202008025,5.987883205
5.17767,6.83932,3473.53,0.70056,0.667047,1.050240838,13.5668129,-8.243254581,5.908482623
12.22348,12.9835,1839.36,0.6619,0.782876,0.845472335,19.04047591,-8.445889994,5.261190864
12.01283,12.20204,2023.44,0.67448,0.782648,0.861792274,18.05334444,-8.357463463,5.397437743
5.4183,7.18408,3337.29,0.70438,0.735724,0.957397067,11.254868,-8.437071922,5.821241264
5.47476,7.19373,3000.72,0.68262,0.743514,0.918099726,12.89761162,-8.543654152,5.68769234
9.55919,10.5248,746.086,0.59442,1.53175,0.388065938,16.18407383,-8.055877831,6.110049512
9.57688,10.52986,745.984,0.59654,1.52454,0.391291799,16.01367131,-8.068564578,6.023238949
6.99995,7.05969,1189.62,0.58384,1.17586,0.496521695,15.55281171,-7.465613563,6.403733775
6.93916,7.05263,1199.54,0.58244,1.17979,0.493681079,15.64682053,-7.500546153,6.434615097
7.259,11.15594,2281.39,0.72028,0.82433,0.873776279,10.77560831,-9.081369952,5.302226658
6.94851,8.92381,756.405,0.54424,1.37984,0.394422542,13.68347574,-8.850239606,5.659778642
7.41632,9.35755,1289.22,0.6152,1.16758,0.526901797,13.20110699,-9.004864453,5.433297334
3.89872,4.64123,115.402,0.45456,1.60316,0.283540008,21.56107523,-9.598145424,4.503665059
3.9752,4.69623,180.155,0.45984,1.55724,0.29529167,21.2247873,-9.446558553,4.589661039
8.25863,8.38886,1942.74,0.70438,0.927218,0.759670326,10.98092968,-8.280839338,6.099308705
4.66211,4.98254,210.989,0.4197,1.2855,0.326487748,22.25384771,-8.051544886,5.271590654
7.45,11.94,4386.62,0.78,0.56,1.392857143,8.635555193,-8.460315227,5.766387408
10.73897,12.08735,2440.63,0.73534,0.620401,1.185265659,15.826687,-8.760258156,5.415594429
11.20672,12.48204,2276,0.73952,0.609743,1.212838852,12.73326996,-8.941165715,5.266917084
10.9248,12.15024,3246.87,0.75918,0.559582,1.356691245,15.18893952,-8.62158491,5.498563718
6.39643,8.94506,2007.8,0.6734,0.932619,0.722052628,13.05773426,-8.399731209,5.897425769
6.44823,7.27421,797.998,0.57912,0.918654,0.630400564,17.51775772,-8.335304139,5.716088445
3.94411,5.155,699.82,0.56988,1.22508,0.465177784,18.96523985,-9.481343641,4.446392681
5.36256,5.56311,718.415,0.47334,1.26306,0.374756544,19.06933908,-8.169231144,5.979905022
7.76727,8.48559,3355,0.7571,0.69107,1.095547484,9.432668596,-8.445611558,5.778243631
5.37593,14.40357,2089.1,0.69962,0.783218,0.893263434,10.38100695,-8.833504063,5.490700972
9.55228,10.05089,2141.9,0.717,0.899208,0.797368351,14.90336494,-9.20083197,5.202185783
4.62153,5.52258,365.317,0.4535,1.32625,0.341941565,26.23540922,-8.264695518,4.883575839
4.61719,8.09113,771.959,0.54146,1.43313,0.377816388,19.46997972,-9.399590967,5.086731618
6.03948,7.12468,730.309,0.49814,1.31037,0.380152171,15.96361461,-7.88927524,6.007078576
4.32378,9.74723,2428.55,0.67384,0.807529,0.834446812,15.29356356,-8.89478413,5.458554186
10.86579,15.71457,2959.34,0.74806,0.592467,1.262618846,14.09904396,-8.798582817,5.39380845
4.41973,5.37557,911.572,0.55872,1.14422,0.488297705,18.89912309,-8.815336902,4.597620608
3.87866,4.96812,508.341,0.5069,1.29312,0.391997649,23.14683253,-8.957811303,3.88554921
5.81739,6.97253,843.277,0.52428,1.26357,0.414919632,16.84845105,-8.234631055,5.803575704
5.80169,6.72204,921.447,0.51564,1.15116,0.447930783,16.9348361,-8.211921685,5.911783064
6.73057,10.62365,2452.46,0.69298,0.736025,0.941516932,13.36931832,-8.695731386,5.654821022
3.8044,5.13889,451.983,0.48024,1.3464,0.356684492,19.81379466,-9.603595953,4.863572802
6.73872,7.36714,802.124,0.52834,1.14671,0.460744216,22.65561259,-8.797181071,5.73875118
6.12269,7.18204,1987.51,0.62472,0.866215,0.721206629,13.75598792,-8.162369312,6.058408686
4.52304,6.18548,956.292,0.53814,1.1169,0.48181574,20.08654049,-8.757043439,5.145934143
6.90616,7.0595,1851.69,0.67238,1.03857,0.647409419,12.82410524,-9.048527982,5.442947212
4.02928,4.2096,365.104,0.58924,1.31378,0.44850736,15.33882481,-8.537830978,5.957208492
5.24575,8.69858,1773.98,0.66012,0.922778,0.715361658,11.96215015,-8.839618785,5.503611019
4.63324,6.07207,1540.89,0.6043,0.941113,0.642112052,17.40229844,-7.913221769,6.060811806
4.63235,7.88517,1719.26,0.61816,1.00373,0.615862832,13.3696065,-9.088052626,5.325477171
7.31301,9.31104,3126.58,0.78852,0.758181,1.040015511,5.330727967,-8.953636303,5.415750258
5.1125,6.9378,1109.02,0.56054,1.1916,0.470409533,21.89033246,-8.080926836,5.923373589
5.02444,6.09614,1193.75,0.55906,1.07096,0.522017629,19.4431999,-8.266836249,5.755937034
4.41521,10.6324,2361.57,0.66208,0.802555,0.824965267,16.14738651,-8.513651884,5.748928853
4.56022,11.19601,1303.43,0.6639,1.01627,0.653271276,19.92945404,-9.974491751,4.512256379
4.60621,6.67033,1295.12,0.61006,1.09473,0.557269829,16.86114338,-8.864251093,5.361615349
5.27904,6.90179,1266.7,0.56356,1.10178,0.511499573,18.66093587,-8.002443927,6.003085744
4.04507,8.51649,2329.78,0.66468,0.818285,0.812284229,16.42489271,-8.558140696,5.728532309
8.40687,9.12835,2507.28,0.68464,0.738025,0.927665052,13.42125757,-8.703161727,5.610098235
3.91911,5.07339,1147.2,0.58102,0.938456,0.619123326,19.32159493,-8.954047295,5.104124135
9.5428,10.72174,1430.84,0.66024,1.08933,0.606097326,13.44531189,-8.596929826,6.06217697
8.98959,10.11718,1374.14,0.64986,1.13998,0.570062633,13.88069954,-8.611359861,6.092310117
3.85298,4.70069,755.204,0.56774,1.25512,0.452339219,20.60672086,-8.929242945,5.139283246
4.18847,5.89344,1389.07,0.57098,0.984353,0.580056138,20.22558822,-8.474230357,5.498641975
6.33455,7.14824,1027.8,0.57896,1.33984,0.432111297,14.35240679,-8.405246201,6.028475208
4.54627,6.18172,1005.47,0.60372,1.23378,0.489325488,16.79282233,-8.870951209,5.285113623
4.05076,5.68269,1590.27,0.6309,1.1925,0.529056604,15.73597197,-8.245749836,6.065451653
4.00719,5.98694,1010.01,0.54588,1.17836,0.463254014,19.18048888,-8.79355432,5.343627631
4.60339,4.87462,285.35,0.37256,1.60547,0.232056656,23.05789128,-7.166204397,6.206921653
3.90104,4.69422,296.044,0.43882,1.33698,0.328217326,23.18040786,-8.400735344,4.950522132
6.43412,7.20706,2624.97,0.71492,0.83873,0.852383961,12.08948349,-8.225347048,6.071895667
6.92579,7.42094,498.884,0.46864,1.50963,0.310433682,14.88263837,-8.238343358,6.12698073
5.40906,8.4438,3284.48,0.70766,0.731873,0.966916391,13.70105299,-8.396411197,5.786957224
4.1146,4.69191,311.041,0.42404,1.30005,0.32617207,30.10012626,-6.945853903,3.826754189
10.37066,13.68087,4692.64,0.83192,0.399582,2.081975665,8.898119536,-8.553696994,5.515831404
8.2906,12.65101,4436.15,0.81062,0.451159,1.796750148,9.685856375,-8.53235921,5.602440668
8.36781,12.42499,4239.14,0.7967,0.470537,1.693171844,12.18295367,-8.596375239,5.536939481
5.30329,7.14215,2098.6,0.65274,0.862488,0.75681053,16.41581054,-8.88591024,5.432875409
8.94797,13.15242,3506.84,0.74066,0.566631,1.307129331,14.57172116,-8.502424544,5.627372994
5.00759,11.37766,3139.42,0.71074,0.697273,1.019313813,13.65301743,-8.4597716,5.817664932
7.77952,8.82467,2976.96,0.7072,0.718839,0.983808614,11.66435922,-8.637830342,5.680796792
4.73179,6.93499,1689.63,0.61848,1.00825,0.613419291,21.61568831,-8.687213276,5.693008673
7.97255,8.86609,1511.99,0.60424,0.87729,0.688757423,19.7292739,-8.916390094,5.345793363
4.27765,4.88487,730.364,0.49106,1.14926,0.427283643,19.60023006,-7.810018224,5.941020247
5.12266,5.62501,1157.78,0.5562,1.0421,0.533729968,17.84707163,-7.664690088,6.314448803
9.32974,13.77283,2286.62,0.72532,0.843356,0.860040125,13.05508834,-9.168551202,5.174084364
3.81365,4.71595,701.475,0.64466,1.35498,0.47577086,14.32307333,-9.597953481,5.019379361
3.84866,5.6085,427.534,0.4557,1.73795,0.262205472,19.96656979,-8.68795791,5.152866196
3.84215,5.27232,584.482,0.47752,1.23985,0.385143364,20.09251776,-8.456101346,5.552758442
3.95007,11.48833,1492.91,0.64682,0.911589,0.709552221,12.76390998,-9.375249207,5.067716534
4.43874,6.62548,2427.27,0.64624,0.811884,0.79597578,16.22500983,-8.501731611,5.699778727
3.81876,4.7672,131.656,0.41302,1.57647,0.261990396,23.90825805,-8.233007756,5.19115478
4.35003,4.8099,444.516,0.47026,1.31666,0.357161302,23.00718034,-7.766930527,5.558156634
4.36617,4.80367,469.707,0.46938,1.30952,0.358436679,22.81851905,-7.761505959,5.507062357
4.37549,4.80264,467.526,0.46958,1.30838,0.358901848,22.77513908,-7.809142402,5.47324297
4.4419,4.88368,484.71,0.47394,1.30126,0.364216221,22.62430374,-7.694362591,5.598672718
4.99633,6.92653,1215.22,0.54532,1.00914,0.540380918,18.13661861,-8.213283609,5.831235114
4.36886,6.62446,1144.27,0.53822,1.02982,0.522635024,18.78665884,-8.198267807,5.786312723
4.80527,6.77386,1210.17,0.54094,1.02251,0.529031501,18.41560501,-8.153674803,5.933415085
5.94334,7.58539,1300.06,0.56098,1.03555,0.54172179,17.10192572,-8.453031367,5.699616454
22.89921,24.23226,4095.95,0.82914,0.438068,1.892719852,8.589792038,-8.525454426,5.60633966
7.55924,8.25861,1410.1,0.66728,1.22262,0.545778737,13.38018935,-8.946895594,5.491812732
4.56824,5.42772,460.817,0.54228,1.09568,0.494925526,20.56073091,-8.409475842,4.927424937
4.83612,6.31608,826.254,0.56294,1.45624,0.386570895,16.42837255,-8.747844462,5.255589587
4.85437,6.33067,834.35,0.56262,1.46159,0.384936952,16.3291104,-8.713765332,5.198224662
4.82644,6.32321,800.893,0.55948,1.48289,0.377290291,16.47242071,-8.734462005,5.240870275
6.56871,13.17014,2198.69,0.72452,0.882705,0.820795169,17.95701579,-8.909649467,5.493736996
7.22847,8.1734,1386.22,0.66494,1.21949,0.545260724,14.05331388,-9.073804128,5.403550716
7.35206,8.09472,1311.78,0.65968,1.24694,0.529039088,13.45158218,-9.01188103,5.477627096
7.49345,7.99802,1365.52,0.66716,1.22768,0.543431513,13.76113522,-8.909530393,5.467758021
7.11073,8.11816,1374.07,0.66288,1.22088,0.542952624,13.0889285,-9.026222912,5.423979043
6.10487,6.74707,1222.91,0.57302,1.02439,0.5593768,17.39153289,-8.882589875,5.415420353
6.25774,7.86092,1727.23,0.6746,1.30122,0.518436544,13.29206108,-9.078991232,5.444631996
