Polymer density,FFV,PLD,LCD,ASA,Porosity,Pore volume,Qst CO2,log_P(MMM) - CO2
1.44,0.2104,3.78832,4.97891,1011.42,0.58828,0.475642985,22.74532672,2.521566369
1.22,0.25,11.93577,13.67133,4425.29,0.82076,1.844230432,12.01679405,4.356743687
1.33,0.403,4.73878,9.63659,1926.46,0.64786,0.715476066,22.05685678,-0.876148494
1.311,0.149,8.48994,13.76686,4481.45,0.80724,1.746599795,16.72024691,0.604760897
1.418,0.152,4.15581,4.72844,111.176,0.43422,0.199426824,24.96507962,1.896040623
1.386,0.1057,12.67012,14.88775,4684.29,0.84136,2.20031853,16.61004141,-3.024456617
1.241,0.225,3.67388,5.00548,208.791,0.41902,0.30313246,29.51457338,1.197007864
1.241,0.225,4.10207,5.41924,372.542,0.4435,0.28742709,44.10748323,1.191144565
1.306,0.166,6.62157,10.42184,3793.28,0.75808,1.250364926,18.4515142,1.382880653
1.306,0.166,4.62581,5.66684,950.925,0.52422,0.446612198,27.58944471,1.38287077
1.33,0.403,24.71959,25.67759,2374.48,0.87998,2.457241628,15.54294743,-0.876148516
1.09,0.26,8.02966,12.49919,5078.16,0.8154,1.912078171,17.10609422,3.599200525
0.965,0.314,6.07844,9.5277,2899.02,0.70114,0.970605254,24.43488199,4.916138792
1.09,0.26,4.83707,7.10977,1457.11,0.56878,0.540927636,29.34068173,3.600441246
1.33,0.104,7.10831,10.99087,2754.16,0.73104,1.018831321,19.29818736,2.760837649
1.386,0.1057,18.98454,22.16384,6922.48,0.92552,5.805363023,7.703037748,-3.024456617
1.44,0.2104,19.59995,21.26295,2837.33,0.84036,1.561815837,12.44584501,2.521356749
1.306,0.166,10.64646,11.39615,1263.84,0.6358,0.542894469,22.98305299,1.382907036
1.44,0.2104,19.26226,22.34037,6192.14,0.91336,4.114067448,8.19643183,2.521336797
1.22,0.25,6.40536,10.23981,2257.55,0.6997,0.892334493,22.57313482,4.364819351
0.75,0.29,4.22431,4.76043,585.14,0.5311,0.327213357,36.67482644,4.470020796
1.311,0.149,34.38425,39.35987,4583.49,0.95268,7.136340142,12.74399772,0.604762212
0.75,0.29,4.7264,5.41735,1251.48,0.61704,0.484751355,22.40633245,4.684978503
1.241,0.225,7.28781,7.41619,1121.84,0.6093,0.459623581,25.80139818,1.197273443
1.44,0.2104,16.76415,16.84369,1930.1,0.75648,1.092522414,21.70054358,2.521475082
0.965,0.314,5.15865,7.26305,1108.03,0.53866,0.49197187,26.0455706,4.867848851
1.44,0.2104,15.93548,19.26145,3674.09,0.8757,2.073850584,16.75461879,2.521240637
1.311,0.149,5.0342,5.97505,2363.42,0.66762,0.719891308,16.7853991,0.604764385
1.306,0.166,15.39461,20.25817,4181.59,0.87396,2.401906222,10.35053519,1.382881074
1.418,0.152,11.34174,13.16581,3566.6,0.80412,1.533977101,23.45637195,1.896145749
1.09,0.26,7.43469,9.28653,1214.19,0.68896,0.51155711,19.28892303,3.602834471
1.09,0.26,26.36711,33.48361,6368.57,0.94978,7.895948856,7.28403721,3.601039399
0.965,0.314,4.0944,5.86454,1075.36,0.57376,0.447282054,21.90548494,4.883082042
1.44,0.2104,7.97124,8.46005,1394.52,0.6707,0.553876392,21.55305556,2.521476299
0.965,0.314,16.5371,21.64566,5699.43,0.90464,3.894425527,9.951521873,4.879739621
1.386,0.1057,7.2781,9.81136,2235.58,0.6837,0.787035385,20.68973879,-3.024456616
1.418,0.152,8.06353,8.3881,1168.89,0.5633,0.502578469,21.2706353,1.896151274
1.44,0.2104,22.22522,23.05736,5023.75,0.87234,3.129571896,10.58430927,2.521282685
1.311,0.149,5.87566,9.14672,1476.64,0.5921,0.639901264,20.56906809,0.604764163
1.44,0.2104,7.15317,8.23557,1624.35,0.6312,0.573515783,21.46927022,2.521605134
1.241,0.225,4.98216,13.45228,2293.51,0.69998,0.901889642,21.66521904,1.197264332
1.311,0.149,10.03825,11.49778,3503.26,0.77988,1.383985533,20.81381444,0.604759375
1.311,0.149,20.67058,23.33222,6365.06,0.91694,5.138415673,8.692980191,0.604760801
1.418,0.152,5.3,12.37,2021.24,0.940935,1.302956156,22.18547865,1.896181224
1.386,0.1057,5.02145,6.22091,1566.73,0.62322,0.613103788,18.20483434,-3.024456616
1.33,0.403,7.20219,7.37728,1123.83,0.6071,0.457984746,26.32441642,-0.876148426
0.965,0.314,21.85743,24.50917,6548.2,0.91792,4.704845183,7.593054096,4.869312869
1.386,0.1057,5.04977,6.94508,1667.7,0.59756,0.704409811,22.76079348,-3.024456616
1.306,0.166,21.23375,25.14072,4631.23,0.91608,3.63871798,9.894819713,1.382882818
0.75,0.29,11.66352,15.5622,4625.68,0.86006,2.273781166,11.00607399,4.644256954
1.22,0.25,4.50294,6.51263,572.589,0.52224,0.3634238,25.95005137,4.270173799
1.386,0.1057,9.51862,12.93275,3693.69,0.80898,1.433957448,13.62371873,-3.024456617
1.22,0.25,6.40194,9.11851,1235.01,0.64552,0.49211722,15.38174505,4.372607548
1.311,0.149,8.35212,10.4637,3648.07,0.80712,1.374094926,13.14757312,0.604760693
1.306,0.166,15.74755,19.51656,4142.96,0.87978,2.340132942,12.69866591,1.382883825
1.418,0.152,25.03339,32.34365,3016.99,0.92044,3.128481746,16.01727247,1.896160575
1.241,0.225,11.94023,27.52307,3955.42,0.86564,2.35363211,10.45970774,1.197251911
1.241,0.225,9.11253,12.70884,3397.66,0.77534,1.413200982,18.86301199,1.197254945
1.09,0.26,6.19226,7.11646,1324.79,0.57908,0.561684627,19.57000374,3.603421869
1.386,0.1057,12.38023,13.08079,1871.54,0.68884,0.997184363,21.68896909,-3.024456617
1.306,0.166,13.174,14.83912,5164.09,0.85136,2.319838906,11.35208995,1.382888242
1.306,0.166,19.88194,24.74475,5696.18,0.8958,3.61926233,11.84394276,1.382878285
1.33,0.403,4.56726,5.90739,267.441,0.47372,0.36936944,30.89857827,-0.876148885
1.306,0.166,13.3924,18.24902,4405.59,0.86142,2.169993123,17.73359723,1.382874655
1.09,0.26,13.86624,18.63404,3422.2,0.82624,1.727267216,13.74743104,3.600072252
0.965,0.314,5.80686,7.61946,1301.82,0.56382,0.546861815,24.17157,4.827704054
1.386,0.1057,11.14167,14.40037,4017.03,0.80946,1.646157319,14.95978435,-3.024456616
0.75,0.29,3.76568,4.57447,1080.47,0.5836,0.540610642,26.01735965,4.619540809
1.33,0.104,5.45199,6.55588,674.392,0.50086,0.438354965,31.34679134,2.759189616
1.33,0.104,9.71333,13.33321,4253,0.8442,1.7249764,7.598771408,2.760722664
1.33,0.104,9.01542,11.2368,4116.53,0.82192,1.5614842,10.97574122,2.760825048
1.22,0.25,16.56712,19.43941,4206.36,0.88284,2.645982503,10.7353162,4.356223696
1.311,0.149,23.73521,25.93121,6952.49,0.93716,6.451914935,6.638293397,0.604760954
1.418,0.152,3.82611,5.87643,1078.63,0.56336,0.547509597,26.79387384,1.896112011
0.965,0.314,38.58771,44.05628,5018.69,0.96016,9.399142471,11.28479349,4.911310166
1.44,0.2104,3.68372,4.87963,301.693,0.4485,0.257687534,21.72787028,2.520712434
0.965,0.314,6.75259,23.87439,3213.6,0.79352,1.454878809,39.59977421,4.841240912
1.241,0.225,11.10246,15.35644,5076.57,0.84386,2.128454899,11.68686841,1.197258071
1.306,0.166,3.89223,4.46919,206.548,0.43756,0.243083487,27.02075135,1.38289402
0.965,0.314,23.20719,25.28223,4672.62,0.89548,3.406304562,11.98127982,4.88119435
1.22,0.25,20.98793,21.72315,4580.18,0.89992,2.918937153,27.89090754,4.349816613
0.965,0.314,9.17234,11.10794,4764.55,0.82604,1.750633673,10.3365792,4.879608108
1.386,0.1057,10.18096,11.98539,4102.78,0.77866,1.338704242,17.57559555,-3.024456616
1.33,0.403,11.93343,15.15336,4291.25,0.84094,2.079573472,10.87320075,-0.876148584
1.33,0.403,15.24215,20.90093,3735.84,0.8596,2.331605515,18.34825241,-0.876148532
1.33,0.403,29.38648,30.76996,3421.35,0.8608,2.454666518,12.96357578,-0.876148584
0.75,0.29,6.25721,7.64843,422.397,0.50722,0.295326319,35.29254648,4.669238488
1.306,0.166,14.80456,19.37084,5845.4,0.90182,3.603316352,8.083077313,1.382880075
0.75,0.29,3.68918,4.90223,341.663,0.45624,0.346536834,30.62986463,4.358528857
1.418,0.152,15.24036,19.32457,6615.05,0.90554,4.23402783,7.996366977,1.896124714
1.241,0.225,8.17918,12.64057,3188.26,0.78208,1.277025847,17.22003653,1.197258097
1.386,0.1057,4.80527,6.77386,1210.17,0.54094,0.529031501,23.12751875,-3.024456616
1.33,0.403,31.78102,33.49842,3882.78,0.87646,2.824484061,12.61868511,-0.876148566
1.09,0.26,3.91744,6.00756,1222.09,0.61286,0.65873921,33.73903564,3.597291114
1.22,0.25,4.03217,4.22072,147.752,0.37282,0.170588747,33.45500512,4.342805966
1.386,0.1057,5.43687,9.32301,1385.03,0.58002,0.609917548,21.05194672,-3.024456616
1.09,0.26,4.87704,9.55127,1883.88,0.66106,0.677598832,34.25042734,3.60127375
0.75,0.29,11.29157,15.03099,4754.51,0.8563,2.276999987,10.82530904,4.644959733
1.22,0.25,15.2285,21.39243,6067.63,0.91,4.302234325,11.72737728,4.357824201
1.418,0.152,27.61664,29.36869,3344.88,0.86282,2.316164726,20.0705225,1.896132336
1.306,0.166,8.59079,19.43102,4036.3,0.8236,1.835336694,14.3577793,1.382894074
0.75,0.29,4.27611,4.89361,367.167,0.46638,0.286061275,43.53932966,4.455560011
1.241,0.225,5.56918,6.7277,2328.01,0.67698,0.766967534,16.4425897,1.197274447
1.44,0.2104,4.8264,5.98746,685.982,0.53052,0.357601699,32.3160981,2.520890141
0.75,0.29,21.23832,27.05437,6408.65,0.93088,6.128484338,8.29383037,4.652371591
1.33,0.104,8.38381,11.04706,4514.51,0.81322,1.62734806,11.01105122,2.760877453
0.75,0.29,7.84915,14.90522,3655.31,0.8114,1.363026274,9.181406366,4.633164674
0.965,0.314,8.55287,11.53016,3583.57,0.79512,1.310368809,14.41307531,4.89664238
0.75,0.29,12.25034,19.82732,5772.5,0.89186,3.360209179,15.31267657,4.64263719
1.33,0.104,21.28541,26.0598,5544.14,0.92328,4.495209161,9.091681157,2.760823764
1.44,0.2104,7.09719,7.25665,1294.51,0.59074,0.533703145,21.86153844,2.521678288
1.22,0.25,10.95075,13.8356,5442.11,0.8523,2.517188829,15.31019797,4.353997776
1.44,0.2104,11.93577,13.67133,4425.29,0.82076,1.844230432,12.01679405,2.52130879
1.386,0.1057,20.61669,29.78936,7189.98,0.9364,6.522890022,6.272965083,-3.024456617
1.22,0.25,5.03456,6.36969,1258.86,0.64356,0.445959711,18.52411298,4.375962642
1.22,0.25,4.58752,5.76004,899.505,0.54104,0.438316212,20.95296945,4.342725822
0.965,0.314,8.41552,10.60626,4463.58,0.81304,1.56864561,12.13088219,4.870778393
1.09,0.26,4.38222,8.85082,1662.07,0.63978,0.6366667,32.65657969,3.598924868
1.44,0.2104,10.00412,14.3107,4007.52,0.81652,1.606889481,16.98364978,2.521369831
0.75,0.29,7.87527,13.95218,2454.28,0.77586,0.927765893,22.35912244,4.641194595
1.241,0.225,4.24331,6.01025,1304.98,0.59982,0.593869428,23.9176636,1.197248415
0.75,0.29,5.24565,16.39933,2792.33,0.7091,0.988719865,21.90178397,4.671524616
1.33,0.403,4.20957,5.3531,1070.75,0.58134,0.537322538,24.83347052,-0.876149297
0.965,0.314,5.76553,7.05543,930.048,0.54094,0.396455689,22.36014874,4.885568001
1.418,0.152,4.90341,6.04161,706.596,0.56768,0.317704078,19.12634082,1.89623157
1.306,0.166,32.69651,35.19795,2674.89,0.93444,3.642259944,11.21575508,1.382896618
0.75,0.29,15.19961,20.33353,4175.58,0.89844,2.59169621,9.823605045,4.639949464
1.418,0.152,14.32691,16.96972,5644.5,0.85752,2.571297493,21.50179771,1.896151817
0.965,0.314,19.06597,23.90483,6013.97,0.92418,5.08601618,9.03542891,4.875505776
1.306,0.166,21.75248,22.52642,4682.83,0.85682,2.805695088,11.31194395,1.382877138
1.44,0.2104,8.38381,11.04706,4514.51,0.81322,1.62734806,11.01105122,2.521402971
1.33,0.403,3.897,4.92906,1043.25,0.57606,0.450596039,23.5775888,-0.876148515
1.241,0.225,9.97997,13.92779,4993.79,0.84258,2.060410136,13.8824845,1.197259414
0.75,0.29,19.67196,23.05026,2792.76,0.82726,1.719889562,34.26897406,4.645303964
1.311,0.149,19.30631,26.20427,5842.07,0.92378,5.003683241,11.21054802,0.604761222
1.386,0.1057,11.64519,18.10662,2887.97,0.81864,1.324778095,13.35131582,-3.024456616
0.965,0.314,8.8431,14.54847,5215.83,0.83298,2.129316251,16.28108021,4.862320922
0.965,0.314,6.02587,9.42856,1288.35,0.64688,0.50457084,15.12081061,4.904431829
0.75,0.29,18.4598,22.95896,4960.9,0.88498,3.540727286,10.08168048,4.63509094
1.33,0.104,9.75982,15.60764,4525.87,0.83518,1.981108802,17.3773558,2.760615867
1.22,0.25,4.1602,7.73235,1013.57,0.58146,0.535996755,29.75311446,4.363623801
1.306,0.166,20.45622,26.32503,6031.92,0.93334,5.845028526,9.182277766,1.3828892
1.33,0.403,12.99833,18.05584,4036.46,0.82652,2.056879492,12.88804492,-0.876148542
1.33,0.104,30.25824,34.25832,4381.39,0.94436,6.137388705,33.52608133,2.761032933
1.306,0.166,4.8596,7.11279,525.794,0.48876,0.355593711,21.44824058,1.382882867
0.75,0.29,12.67078,19.37922,5890.8,0.8917,3.388278388,13.19657171,4.638736057
1.241,0.225,31.29878,33.78461,4172.59,0.89658,3.430795192,14.82544138,1.197263185
1.22,0.25,7.97129,15.00796,3704.87,0.81292,1.362992373,10.56082478,4.351232051
1.418,0.152,9.62616,11.80403,3825.21,0.8125,1.547969921,20.42053895,1.896141177
0.75,0.29,4.43683,5.72943,1445.99,0.69446,0.486858617,16.59338368,4.670261477
1.311,0.149,9.50886,14.09066,6153.15,0.85306,2.576411037,14.51886175,0.604760075
1.22,0.25,14.26095,16.01584,5530.61,0.87812,2.993328993,7.684540368,4.357160103
1.418,0.152,18.86189,23.08752,6768.27,0.92418,5.664117085,8.006400476,1.896133349
1.09,0.26,6.8337,8.47502,2112.09,0.66138,0.799629553,17.84683711,3.602409854
0.75,0.29,14.80456,19.37084,5845.4,0.90182,3.603316352,8.083077313,4.641330847
0.75,0.29,22.437,26.43852,4594.84,0.91914,4.20097627,22.42512834,4.650908171
1.33,0.403,5.12762,6.87389,1009.78,0.54626,0.490117088,27.32346709,-0.876148671
1.09,0.26,4.61939,10.60263,3171.54,0.70852,1.062283913,19.06162935,3.602727644
1.09,0.26,4.10802,5.06256,686.43,0.51804,0.472435775,27.41301635,3.596609703
1.386,0.1057,4.0393,6.02545,1434.1,0.5902,0.597983351,21.68133359,-3.024456616
0.75,0.29,10.60319,16.45169,4896.4,0.85244,2.25972945,14.52033926,4.642945538
1.386,0.1057,16.21715,20.10541,5538.46,0.89596,3.432323511,15.79607577,-3.024456617
1.44,0.2104,16.82899,21.22465,5294.42,0.90184,3.536405559,9.614871232,2.521338724
1.33,0.104,41.81458,45.14695,4526.71,0.95662,8.442130345,9.967589902,2.761153349
1.09,0.26,5.02553,5.5169,2005.01,0.66172,0.641046258,17.68809287,3.602845909
1.22,0.25,18.58719,20.59534,5529.43,0.90808,4.083295487,8.884333836,4.356831769
0.75,0.29,26.53643,29.19758,7199.92,0.94392,7.315281244,6.441998783,4.649479293
0.75,0.29,4.12844,5.05496,265.094,0.4326,0.264825256,29.93380441,4.661199716
0.965,0.314,19.12258,21.67977,4521.58,0.88202,2.829154384,11.48862835,4.883044409
1.241,0.225,5.62116,8.36266,2682,0.6693,0.835094689,34.86824288,1.197270567
1.09,0.26,20.97363,22.1093,2213.5,0.85476,1.953513884,21.00617639,3.599390192
1.241,0.225,15.36533,18.77424,4703.1,0.88052,2.554690311,11.44104535,1.197260826
1.09,0.26,5.18074,6.21117,657.788,0.52526,0.270920157,46.0134136,3.576090989
1.44,0.2104,4.85253,5.52925,2537.38,0.66302,0.821204521,22.50573877,2.521613775
1.22,0.25,5.3287,7.61133,1618.94,0.616,0.576013166,19.85744437,4.36825272
1.22,0.25,3.74803,7.59472,1303.11,0.63304,0.56756054,18.97986594,4.368740253
1.09,0.26,4.92598,7.45171,1629.89,0.64164,0.600443567,17.85777632,3.603178908
1.22,0.25,6.51096,10.72143,848.769,0.5977,0.437615774,22.55394406,4.33315946
1.418,0.152,8.31604,10.41333,5242.19,0.82044,1.873873709,11.88250637,1.896190707
0.965,0.314,7.88458,12.64465,3795.75,0.78336,1.429027486,21.58845504,4.880630909
1.386,0.1057,4.15651,5.19203,410.768,0.44882,0.338765313,27.11463578,-3.024456619
1.09,0.26,4.55116,8.71895,2095.87,0.64422,0.71917533,20.15945772,3.60281241
1.311,0.149,6.6779,13.21932,2163.13,0.72114,0.810956698,24.65493196,0.604763556
1.306,0.166,16.76415,16.84369,1930.1,0.75648,1.092522414,21.70054358,1.382894123
1.418,0.152,27.22358,29.93626,7589.85,0.9491,8.10586909,5.449826921,1.896157679
1.33,0.403,3.73021,4.48882,702.333,0.56522,0.495833114,29.040031,-0.876149275
1.44,0.2104,3.70129,5.15491,614.375,0.49874,0.417111316,28.96518165,2.519415585
1.22,0.25,4.4573,6.57316,734.243,0.53562,0.324115312,45.2854318,4.257319357
1.241,0.225,5.41814,6.73498,1137.36,0.53754,0.510969582,22.76173453,1.197269161
1.33,0.104,7.61337,15.88492,4109.11,0.79612,1.571440415,18.94909238,2.760723369
1.09,0.26,7.9585,15.1002,3694.3,0.8104,1.373775866,10.39882497,3.598034163
0.75,0.29,7.91648,8.46136,1379.13,0.66582,0.549012171,21.34642312,4.663973554
1.22,0.25,7.8304,8.65239,3051.99,0.7382,0.95310644,14.23100705,4.375403169
0.965,0.314,7.16704,7.9618,973.163,0.56886,0.400171645,39.12684307,4.823137994
1.311,0.149,16.86643,21.39293,5847.43,0.89246,3.789848272,10.15056253,0.604759269
1.311,0.149,37.06746,38.37497,3404.32,0.88362,2.835114063,17.17066114,0.604760602
0.965,0.314,17.04313,19.38216,3213.97,0.83066,1.689968343,12.69198761,4.888162776
1.44,0.2104,12.07717,15.71333,4555.94,0.85376,2.215210893,10.06484776,2.521248659
1.22,0.25,4.63585,5.76062,2522.06,0.70054,0.676425433,12.95881955,4.364709999
1.09,0.26,5.55178,6.21978,2629.43,0.7017,0.769949054,15.66354374,3.60381515
1.241,0.225,7.45633,8.75515,2583.43,0.70352,0.79585691,31.31351296,1.197268741
1.44,0.2104,5.87111,6.88083,932.255,0.53724,0.387940932,22.01975111,2.521600206
1.241,0.225,15.34453,19.36442,4603.08,0.88264,2.763102699,11.54336537,1.197262864
1.241,0.225,6.23818,7.72851,965.563,0.56578,0.507039477,30.57807951,1.197260174
0.965,0.314,10.4714,12.95377,4883.46,0.85618,2.123572904,11.02707761,4.870648499
1.311,0.149,4.17617,5.14144,544.588,0.4835,0.397396172,27.41792676,0.604750324
1.22,0.25,11.14423,16.39927,4756.4,0.8422,2.258435614,11.80377145,4.352243578
1.386,0.1057,4.91381,6.10211,2118.11,0.6547,0.69652567,18.35233214,-3.024456616
1.33,0.104,12.43805,14.86523,4993.06,0.8589,2.410609037,15.32521882,2.760691095
1.311,0.149,11.17281,13.9408,3241.34,0.82064,1.376360822,15.79646737,0.604761576
0.965,0.314,3.69918,4.42221,211.114,0.41068,0.27225478,32.95459725,4.810036981
1.44,0.2104,6.9896,7.11741,1264.97,0.59182,0.521753696,20.38322281,2.521699321
1.33,0.403,26.46414,28.12754,6543.39,0.92956,5.283241922,7.545111963,-0.876148537
1.306,0.166,4.66605,6.63855,1358.78,0.55586,0.52381805,20.0692162,1.382902385
1.386,0.1057,9.93628,12.4391,4744.14,0.80946,1.948585611,18.01908621,-3.024456617
1.33,0.104,5.51917,6.9387,1279,0.56722,0.530990517,23.58787704,2.761030148
1.44,0.2104,10.69027,13.11463,3574.94,0.79046,1.45575425,18.68000716,2.521324302
0.75,0.29,6.5213,10.48752,1735.96,0.63652,0.707507008,23.63197593,4.649131439
1.311,0.149,20.52132,21.92289,3867.37,0.86054,2.266433845,27.38593027,0.604760543
1.241,0.225,3.94678,4.76031,506.042,0.53304,0.383702851,26.17170078,1.197202519
1.33,0.403,4.0796,4.65234,421.426,0.497,0.369962334,29.62576208,-0.87615017
1.22,0.25,6.70344,10.81316,2647.97,0.72348,0.910856934,30.790732,4.370272438
1.09,0.26,35.27982,45.86668,6640.13,0.96414,11.97799549,5.962983269,3.602339894
1.33,0.403,6.56873,12.02738,3472.65,0.74352,1.215638892,20.5685974,-0.876148581
1.418,0.152,10.19492,15.16149,5919.36,0.86578,2.822364282,17.31508141,1.896134582
1.22,0.25,3.78902,6.38674,493.346,0.47682,0.349990458,23.34430744,4.332965259
1.306,0.166,10.71898,14.11047,4899.21,0.8315,1.848969336,11.13839619,1.382887966
0.965,0.314,17.46723,21.8195,2696.36,0.81166,1.494180931,32.54188464,4.852849618
1.22,0.25,4.56445,5.26222,425.333,0.49962,0.353690738,26.6374625,4.059621567
0.75,0.29,6.55309,9.8834,2377.86,0.68074,0.833560885,26.93803143,4.650067497
1.418,0.152,4.84607,10.11921,1768.86,0.6745,0.693829393,25.25005956,1.896134729
1.22,0.25,3.81876,4.7672,131.656,0.41302,0.261990396,28.97459962,4.336314922
1.306,0.166,21.50394,24.93692,6649.97,0.93702,6.114881621,6.317490879,1.382887889
1.09,0.26,7.09842,8.04827,1440.66,0.59318,0.604004362,23.72936675,3.600325098
0.75,0.29,22.73521,25.99472,4703.22,0.88268,3.216658346,11.65142977,4.64598515
1.33,0.104,12.45744,24.46379,3855.37,0.83676,2.001664944,21.31725918,2.759989417
1.241,0.225,13.35787,16.89525,5045.2,0.84522,2.258913705,10.59249019,1.197257874
1.22,0.25,22.56319,24.79485,6291.93,0.91912,4.764550978,6.017945661,4.359823358
1.09,0.26,10.12021,12.0301,3196.27,0.81258,1.203376527,16.12693079,3.600378254
1.33,0.403,27.87382,29.55899,3471.26,0.86874,2.319200397,17.22270492,-0.876148549
1.306,0.166,7.97019,14.98828,3682.42,0.80746,1.357817295,10.53698806,1.382876634
1.33,0.104,12.67012,14.88775,4684.29,0.84136,2.20031853,16.61004141,2.760773053
1.306,0.166,11.07374,11.88903,1359.45,0.65134,0.605385209,20.65526243,1.382909005
0.965,0.314,8.2616,13.06922,3503.91,0.78916,1.341068831,18.43717111,4.867172153
0.75,0.29,5.96123,9.20954,1200.34,0.63452,0.475520283,15.77121217,4.673105521
1.33,0.104,5.8492,6.22843,988.679,0.55302,0.416214467,23.07824975,2.760639457
1.44,0.2104,4.29862,7.97046,883.259,0.60172,0.569330772,20.98853736,2.521356139
1.418,0.152,19.50205,20.61703,3500.47,0.84392,2.046089876,18.4437641,1.896143555
1.386,0.1057,6.68934,13.28076,2158.07,0.72058,0.813100237,24.42257656,-3.024456616
1.44,0.2104,8.22658,11.63097,3937.65,0.78374,1.430861358,15.34737971,2.521421436
1.306,0.166,7.26394,11.98865,3542.3,0.7603,1.261720241,19.67295192,1.382893998
1.09,0.26,3.65537,4.29529,162.345,0.50198,0.345008179,31.06582499,3.440270731
1.311,0.149,11.20267,15.42527,2232.21,0.69194,0.870985974,23.11313475,0.604763693
1.418,0.152,9.14552,12.22407,3161.53,0.75804,1.213531928,22.15240393,1.896122123
1.44,0.2104,15.59756,18.14275,3720.55,0.86164,1.798639393,12.30549263,2.521250058
1.386,0.1057,12.38113,15.76766,6568.56,0.8857,3.473932757,11.69835803,-3.024456617
