PLD,LCD,ASA,Porosity,Density,Pore volume,Qst N2,log_P_0(N2),log_P(N2)
5.98673,8.88079,2498.25,0.6886,0.847085,0.812905435,8.563002501,-9.414697259,4.96731251
11.98409,13.62979,5882.29,0.85976,0.331988,2.589732159,5.829558967,-8.639950056,5.389390975
8.29773,11.11595,2405.25,0.74252,0.854798,0.868649669,9.252094438,-9.407227011,4.926054795
9.10757,11.60374,2356.28,0.75536,0.816606,0.924999326,9.993093634,-9.278944009,4.994849325
8.77886,13.94436,6173.12,0.84614,0.361703,2.339322593,4.353208674,-8.694113068,5.307227259
6.05303,9.30052,1564.4,0.66976,1.13915,0.587947154,8.996901082,-9.638240624,4.892063068
9.56405,12.64638,4217.09,0.80652,0.467438,1.725405294,6.356313448,-8.929294189,5.25963482
9.89144,15.72591,4820.55,0.84428,0.390883,2.159930209,6.891557778,-8.855701863,5.199459895
13.7857,17.66667,6968.72,0.90618,0.20431,4.435318878,4.575680242,-8.360778223,5.437368422
23.00063,26.86304,6720.26,0.91248,0.198399,4.59921673,3.132973789,-8.283772595,5.455950382
10.48297,16.42859,2224.86,0.7506,0.65035,1.154147767,12.59772437,-9.040560032,4.899714753
10.0544,12.60021,3938.49,0.82602,0.523914,1.576632806,4.357206924,-8.958329064,5.239147184
6.64549,8.87656,2222.66,0.71586,0.961864,0.744242429,8.004181673,-9.405913516,5.080949127
14.00462,16.7801,6176.21,0.88856,0.251701,3.530220381,5.487618992,-8.506652099,5.388276157
12.57617,15.85375,6021.36,0.8824,0.272118,3.242710883,5.474555065,-8.53742518,5.279401322
8.31239,12.00651,4439.46,0.8091,0.481696,1.679690095,5.51845127,-8.921010414,5.278197366
7.89688,12.2111,3865.06,0.798,0.568207,1.404417756,8.180694049,-8.949927365,5.303509631
10.962,13.48531,4945.43,0.84136,0.391054,2.151518716,4.794202071,-8.85274477,5.246190599
25.04888,28.55411,6053.08,0.90248,0.215053,4.196546898,3.657713129,-8.458287105,5.400194956
12.0135,14.29914,4444.06,0.85066,0.429215,1.981897184,4.156318211,-8.878991753,5.309171739
12.5669,14.4603,3676.36,0.81936,0.485449,1.687839505,7.912469479,-8.92621562,5.225587363
11.05518,14.18182,5032.55,0.84426,0.372677,2.265393357,5.106004901,-8.813669648,5.301710633
10.51307,15.55547,4398.96,0.81932,0.460236,1.780217106,7.2814637,-8.906781166,5.272796962
12.20877,15.84245,6264.48,0.88026,0.275903,3.190469114,3.955709225,-8.621749051,5.370558575
9.19562,11.51478,1864.23,0.75062,1.01705,0.738036478,9.027649634,-9.389094352,5.069233332
10.16237,13.17661,4647.11,0.83172,0.418726,1.986310857,5.116782225,-8.904898887,5.218855051
7.67172,15.14652,2765.08,0.75564,0.654498,1.154533704,10.65862744,-9.311984802,4.937183935
7.34802,9.28113,2773.03,0.72308,0.766578,0.943256916,8.379600721,-9.351700288,5.023251961
8.07465,11.4963,3844.77,0.79022,0.548735,1.440075811,8.935974915,-9.042155147,5.136446163
12.12402,14.93291,5164.13,0.85248,0.339237,2.512933436,7.432138592,-8.657355347,5.378055203
9.68104,13.47437,4962.01,0.8252,0.407349,2.025781332,5.98691727,-8.727188857,5.367769168
8.55691,13.0392,3510.71,0.76914,0.597257,1.287787334,9.014557699,-9.130756654,5.092515695
11.45653,14.31776,4736.81,0.8385,0.391604,2.141193655,7.965804931,-8.753040328,5.251238324
8.8545,15.33515,3467.57,0.79012,0.55325,1.428142793,9.084685044,-9.028898138,5.234481119
9.24914,12.3389,4037.86,0.80808,0.537728,1.502767198,5.351029375,-8.965775195,5.23939087
10.20666,12.85132,3877.09,0.82078,0.500731,1.639163543,6.789870357,-8.949463881,5.169137943
9.42408,12.21091,4329.54,0.80524,0.455432,1.768079538,7.886887482,-8.954543116,5.108639149
8.91893,13.17493,4255.06,0.82554,0.493192,1.673871433,6.510131425,-8.896647349,5.210324995
11.97631,16.47628,5796.42,0.87422,0.299657,2.91740223,6.17333838,-8.616204638,5.343077074
11.386,14.59537,5016.03,0.8508,0.357617,2.379081531,5.127895061,-8.6948355,5.294676639
9.9142,13.51498,4455.41,0.82624,0.433689,1.905144009,5.495502117,-8.86965818,5.236850144
14.72431,18.60021,7169.3,0.91402,0.188971,4.836826815,2.906130249,-8.332746751,5.472106012
7.90149,11.93168,4522.3,0.81572,0.485327,1.680763691,6.768723456,-8.900781181,5.245174363
15.00709,19.83503,4089.08,0.8189,0.469968,1.742459061,5.681180376,-8.990731595,5.18274594
10.95075,13.8356,5442.11,0.8523,0.338592,2.517188829,4.734351608,-8.724667592,5.30713943
10.43323,12.92759,6069.27,0.83856,0.359285,2.333968855,6.923797047,-8.697053947,5.334168546
8.79741,12.50388,4655.15,0.8032,0.455221,1.764417722,5.91749225,-8.967004812,5.222075092
9.10018,10.9406,2760.78,0.73962,0.717747,1.030474527,11.34994551,-9.303287743,5.047720858
10.83321,13.19477,4394.01,0.81408,0.439277,1.853227007,8.731881454,-8.87432148,5.220505199
11.17425,13.9621,5069.6,0.8471,0.376508,2.249885793,4.736248253,-8.803311768,5.321518085
12.45744,24.46379,3855.37,0.83676,0.418032,2.001664944,4.939744535,-8.908584412,5.28261823
20.90195,24.7438,2931.14,0.85608,0.511851,1.672517979,5.496419433,-8.909793197,5.353538024
9.80577,16.93652,4738.44,0.85026,0.383835,2.215170581,4.708248979,-8.786909915,5.229273621
9.97275,14.27764,5780.09,0.85482,0.34077,2.508495466,4.152604156,-8.721973217,5.316992996
9.50886,14.09066,6153.15,0.85306,0.331104,2.576411037,6.215398303,-8.685111073,5.360685965
19.87281,23.97505,4764.34,0.87798,0.304894,2.879623738,4.580517996,-8.559561621,5.44145216
11.4947,14.02511,5956.74,0.86768,0.306312,2.832667346,4.010523456,-8.627751736,5.344287458
12.06007,15.30817,6116.72,0.87576,0.27954,3.132861129,5.918019439,-8.576613164,5.326144953
5.95651,10.53718,3705.36,0.74082,0.637003,1.162977254,10.11485988,-9.200174364,5.027040432
10.08256,12.95839,4681.71,0.83362,0.429501,1.940903514,5.519406509,-8.798191863,5.308982644
5.75905,9.85555,1528.3,0.67512,1.15602,0.584003737,8.42163448,-9.686063929,4.808228606
7.75365,10.89056,3387.43,0.74252,0.611154,1.21494746,9.316486212,-9.332830389,4.939740037
4.79143,8.89511,2513.85,0.67788,0.828135,0.818562191,9.462282935,-9.288031842,5.052200148
7.1323,9.96864,2376.73,0.74052,0.903025,0.820043742,7.136027557,-9.355622617,4.993473363
10.35916,13.01831,3902.77,0.82054,0.495052,1.657482446,5.021136024,-9.002809704,5.181609415
7.24483,9.80418,3085.39,0.74164,0.677259,1.095061121,8.378676852,-9.133290648,5.101580765
8.92729,14.74474,1741.21,0.6879,0.827485,0.831314163,8.818870218,-9.520754253,4.605003299
9.72155,14.06127,6199.44,0.85438,0.334358,2.555285054,4.380459261,-8.692749022,5.287577714
10.39209,11.79432,3420.2,0.77386,0.56702,1.364784311,11.17216328,-9.069523596,5.137557834
8.89254,10.78194,3680.63,0.78996,0.545946,1.446956292,8.355133071,-9.029935989,5.194110472
10.50329,13.15299,4510.54,0.82412,0.42659,1.931878384,8.577020008,-8.773950281,5.314987168
9.79194,12.62515,4018.87,0.79784,0.50339,1.584934146,9.687082326,-9.018137017,5.086461143
4.01784,6.59167,647.201,0.5575,1.23785,0.450377671,11.54831383,-10.24171309,4.286459839
24.92306,30.27474,6532.93,0.91864,0.178824,5.13711806,4.913517619,-8.218306472,5.4638443
9.36086,11.44453,3275.19,0.77818,0.645695,1.205182013,7.41914972,-9.106914498,5.295539682
14.43086,18.2692,3970.4,0.81778,0.436294,1.874378286,11.07834114,-8.799495696,5.29978681
9.69705,12.36064,4873.69,0.83352,0.410929,2.028379598,7.571599439,-8.757405911,5.252877919
9.54493,11.81426,3671.26,0.80336,0.542432,1.481033567,7.057238872,-9.004530395,5.148817075
9.11628,13.03141,6045.2,0.8079,0.431943,1.870385676,7.99852922,-8.830605591,5.273969492
18.25075,19.94013,3402.89,0.81254,0.472795,1.718588395,8.613064465,-8.921747605,5.182235955
8.21954,10.3326,2418.92,0.72126,0.845309,0.853250113,11.19879636,-9.316814256,5.120916213
10.28889,14.39212,5960.12,0.8473,0.338756,2.501210311,4.592392967,-8.724243334,5.316740817
14.35955,17.26099,6177.25,0.8908,0.247179,3.603866024,5.268474803,-8.51065482,5.301948379
11.56592,15.33046,6273.35,0.87246,0.282905,3.083932769,3.984877677,-8.623481549,5.242288131
10.66252,14.1657,6209.29,0.85164,0.324964,2.620721064,6.47045458,-8.656942336,5.328789457
8.27846,12.77661,4469.62,0.80502,0.470574,1.710719249,6.236796146,-8.820448036,5.331270171
10.84152,13.98858,5131.6,0.84914,0.360707,2.354099033,7.130255433,-8.735513656,5.254656062
11.07818,14.10911,5094.54,0.83024,0.363601,2.283382059,5.577856629,-8.833692134,5.255371928
11.8518,24.25119,3203.59,0.82698,0.503976,1.640911472,5.009048477,-8.976144119,5.073671872
10.1627,13.39168,4911.61,0.83336,0.400258,2.082057073,5.374669802,-8.814574,5.309195677
18.72013,35.0324,5804.9,0.9156,0.200764,4.56057859,2.842261199,-8.375284776,5.430037543
12.67078,19.37922,5890.8,0.8917,0.263172,3.388278388,3.637667396,-8.548160481,5.445610416
10.74784,14.61765,5156.07,0.82746,0.422804,1.957077038,5.099925803,-8.882910596,5.304663014
7.83927,12.46355,4341.72,0.8002,0.521871,1.533329118,7.204296134,-8.970231398,5.193957178
9.26112,12.00638,2967.43,0.77214,0.660014,1.169884275,9.085191682,-9.174423339,5.121052752
5.62196,9.54515,2528.56,0.69264,0.848073,0.816722145,7.888222501,-9.436913728,4.956922471
20.05765,24.12726,5642.25,0.8863,0.25626,3.458596738,4.086285363,-8.566120747,5.389044139
11.34673,14.39889,6076.68,0.84634,0.335361,2.523668524,6.496690297,-8.707299539,5.319491201
8.90889,11.16367,3550.81,0.75458,0.57635,1.309239178,11.66985806,-9.18093885,5.095567212
8.9103,14.12404,4192.14,0.81704,0.457647,1.785306142,5.852416442,-8.891708303,5.210282982
10.15389,13.17381,4606.51,0.81728,0.429106,1.904610982,6.064776372,-8.88546097,5.198810313
11.40947,15.27853,6294.81,0.87378,0.275297,3.173953948,6.013649681,-8.531956598,5.328431047
9.43711,14.05551,6279.59,0.85262,0.329338,2.588890441,6.169798554,-8.630527503,5.301041523
9.7535,13.23091,4698.31,0.81578,0.430612,1.89446648,5.179180117,-8.958875962,5.135492164
10.00866,13.88478,5983.7,0.84796,0.343358,2.46960898,6.454626859,-8.665771312,5.346759283
10.70892,13.80907,4122.81,0.82346,0.445421,1.848722894,9.42735823,-8.853002664,5.334140696
14.1814,22.34967,5534.19,0.88642,0.270685,3.274728928,4.03488975,-8.560439781,5.365758513
9.67022,13.41738,6332.7,0.84308,0.362587,2.325179888,4.629222789,-8.730507151,5.31701431
13.30868,16.20729,6374.75,0.88754,0.25964,3.418348483,5.069190362,-8.508111288,5.406562064
9.09279,12.36605,4771.4,0.82092,0.436862,1.879128878,6.864216729,-8.816534028,5.224503942
15.19608,29.4478,5462.59,0.89072,0.264814,3.363568391,3.471270538,-8.601278064,5.305300579
8.13337,14.16485,4233.08,0.80136,0.504481,1.588484006,7.965912351,-8.952894112,5.237691165
8.92119,10.94748,4907.59,0.82214,0.462179,1.778834607,4.395657561,-8.85114429,5.358375277
7.95304,11.7845,4415.15,0.80318,0.506637,1.585316509,8.05090835,-8.916616312,5.233306208
9.36528,11.14253,3363.09,0.76744,0.665843,1.152584018,8.723628098,-9.123764363,5.188325273
16.69548,22.02153,6316.53,0.91614,0.198723,4.610135717,4.359552929,-8.304570886,5.396837513
23.58786,25.90318,4447.3,0.87138,0.303875,2.867560675,10.81447919,-8.476338038,5.563896078
11.2049,13.36414,3664.93,0.82118,0.516921,1.588598645,6.568993124,-9.00366423,5.10687229
11.30988,14.89058,6175.22,0.8724,0.281254,3.101822552,4.148536055,-8.598733431,5.320044707
9.75577,13.86622,6260.72,0.84792,0.357945,2.36885555,5.695044644,-8.712400075,5.348637575
12.03978,15.16393,5293.96,0.85732,0.343499,2.495844238,7.4356528,-8.73572738,5.331117683
34.45918,37.91424,6987.74,0.93916,0.137265,6.841948057,2.409751459,-8.066133227,5.675066061
9.80022,14.38292,4952.05,0.82668,0.401811,2.057385189,5.541924014,-8.85243236,5.266549067
7.83381,9.6691,3158.7,0.74706,0.664086,1.124944661,7.37722399,-9.181226788,5.067105415
12.53917,14.99254,4690.2,0.85246,0.392703,2.170749905,5.505705439,-8.76040569,5.228882504
12.43805,14.86523,4993.06,0.8589,0.3563,2.410609037,7.140629164,-8.703475462,5.376464944
6.29461,9.48189,2990.84,0.7072,0.730903,0.967570252,7.20904132,-9.339210464,4.969733877
10.97622,13.61743,4803.41,0.83476,0.399944,2.087192207,5.520486249,-8.811773258,5.223843246
7.54106,9.80196,3161.84,0.7413,0.646604,1.146451306,8.033940954,-9.172814301,5.151402756
7.30518,10.08095,2857.58,0.71954,0.706614,1.018292873,10.62504899,-9.297315796,5.077355468
9.17496,12.74532,4735.93,0.82384,0.440657,1.869572025,6.73744159,-8.850982202,5.315051437
13.90498,17.05765,4848.49,0.85792,0.334048,2.568253664,5.818091948,-8.621865489,5.365058994
6.1221,8.26177,2403.46,0.6859,0.855099,0.802129344,8.474058152,-9.442647418,4.964264486
5.49793,9.71295,2002.62,0.66968,0.90064,0.743560135,9.429882843,-9.410533209,5.039516112
6.64984,10.72848,4494.51,0.76186,0.520392,1.464011745,9.663625575,-8.987897188,5.24073677
8.20569,10.45915,3288.11,0.75886,0.648915,1.16942897,9.407483288,-9.150959496,5.102743633
7.7718,12.8632,4066.62,0.7833,0.514022,1.523864737,9.774366663,-8.815533286,5.347067597
9.73441,12.74391,3083.5,0.76624,0.608648,1.258921413,9.416383862,-9.188842388,5.044776564
9.08475,12.11238,1971.2,0.76112,0.974517,0.781022804,8.002506866,-9.425322576,5.068936366
10.52468,13.91093,4515.19,0.81792,0.441775,1.851440213,5.685232444,-8.953392131,5.172549733
11.19803,14.13514,5062.43,0.8451,0.369608,2.286476483,4.78168503,-8.792458015,5.302597205
10.99264,12.90386,4487.56,0.82778,0.430417,1.923204706,7.427541139,-8.921212448,5.205186708
7.65497,11.90068,3874.9,0.79272,0.57082,1.388739007,8.135945559,-8.942781097,5.275415192
8.93166,11.67852,3464.35,0.78412,0.595879,1.315904739,8.023368087,-9.074435942,5.233892288
9.51645,17.01664,4486.89,0.82988,0.428992,1.934488289,5.092731034,-8.91757143,5.264794555
12.44754,14.40679,3828.83,0.80884,0.46752,1.730065024,9.844018084,-8.942885283,5.134769607
10.38799,13.54668,3800.02,0.8292,0.514054,1.613060107,8.215552584,-8.921171741,5.232656706
10.11471,12.48965,4611.45,0.83476,0.438491,1.90371068,5.468726259,-8.821451406,5.234398763
7.65071,11.74612,4188.19,0.79356,0.534229,1.485430405,8.744871496,-8.852156654,5.305123267
11.35262,15.04199,6231.37,0.87728,0.271394,3.232495928,6.193763859,-8.551605203,5.374363494
8.09361,10.32873,3553.02,0.76142,0.603452,1.261773927,10.07490885,-9.063758538,5.183738195
10.37759,13.64515,5927.26,0.83366,0.3801,2.19326493,6.789699849,-8.726252625,5.315282489
30.19986,33.30227,6673.72,0.92188,0.166986,5.520702334,2.98984054,-8.244650254,5.457312871
12.94636,16.07409,5350.76,0.864,0.313408,2.756789871,5.029891254,-8.631477523,5.293668066
8.47249,13.45271,5109.32,0.8288,0.40286,2.057290374,6.418710296,-8.756927302,5.279260157
7.31026,9.52456,3161.87,0.75426,0.713346,1.057355056,7.855435717,-9.212514653,5.117078103
11.26482,14.65722,5978.72,0.86534,0.298468,2.899272284,4.07005128,-8.67879601,5.245109051
10.30775,13.35529,3568.12,0.80458,0.609671,1.319695377,7.442594329,-9.048730931,5.226909438
8.7333,13.1317,5187.27,0.82826,0.401375,2.063556524,4.876575233,-8.807233284,5.248953557
10.24935,14.98891,5860.18,0.86856,0.306479,2.833995151,4.055514515,-8.671822647,5.310944127
11.16897,14.3133,6141.12,0.85888,0.329314,2.608088329,4.264641505,-8.666826162,5.289638936
12.38166,14.97872,5958.13,0.87832,0.284495,3.087295032,3.796501964,-8.62316959,5.330419345
12.3762,14.35713,5969.08,0.8726,0.302032,2.889097844,5.680227699,-8.600483012,5.379980536
9.34243,13.13066,4302.86,0.80196,0.469332,1.708726445,7.722121132,-9.021693895,5.219046267
9.67012,13.23888,4669.41,0.82746,0.433203,1.910097576,8.238701652,-8.819337036,5.315522526
6.46975,8.79988,2542.17,0.71938,0.83158,0.86507612,7.191275821,-9.33994168,5.054808487
9.3821,12.66424,5397.53,0.83252,0.409464,2.033194615,6.355945782,-8.782726557,5.305714353
11.20762,17.3116,4956.1,0.86258,0.369513,2.334369833,3.982915247,-8.740362489,5.314250774
8.16476,11.10734,3287.86,0.77318,0.671729,1.151029656,6.936204206,-9.174620179,5.120661384
8.35808,11.07305,1852.94,0.74302,1.06831,0.69550973,8.448274917,-9.527842339,5.01927579
10.26163,13.43838,3464.29,0.81864,0.547676,1.494752372,5.287262285,-9.033641635,5.122177827
8.95052,12.29236,4477.56,0.81492,0.458992,1.775455781,8.605260879,-8.87433539,5.238195376
11.17079,14.69964,5578.9,0.8605,0.321644,2.675318054,4.286681323,-8.6859849,5.36032831
10.67885,14.272,6369.96,0.87082,0.283331,3.073507664,3.994597119,-8.607541765,5.307190942
14.55154,27.37561,5503.12,0.88874,0.284279,3.126294943,4.724974745,-8.538338749,5.263509203
7.06514,12.41133,1267.52,0.6751,1.33062,0.507357472,10.44193608,-9.76102527,4.816468166
12.18353,13.71521,3872.44,0.79746,0.471739,1.69046867,10.86027572,-8.988972349,5.114853243
11.89014,14.17824,3253,0.80498,0.557172,1.444760325,6.072826941,-9.108365778,5.18170972
6.51713,9.423,1680.84,0.70624,1.22532,0.576371887,7.088886717,-9.620072523,4.943500392
11.97417,19.52997,5064.63,0.8743,0.325759,2.68388594,3.929546284,-8.681310235,5.327445525
7.69022,10.18549,2955.7,0.72476,0.652186,1.111278071,9.032317363,-9.472782702,4.783809451
10.49239,13.60947,4789.69,0.84134,0.407245,2.065930828,6.588539354,-8.804714106,5.199253299
13.99484,16.74476,6555.87,0.8939,0.23782,3.758725086,5.276015878,-8.458706152,5.395927295
14.1815,17.44322,6243.66,0.89056,0.240535,3.70241337,5.734024842,-8.452902036,5.345142295
6.45098,10.04497,3036.58,0.72012,0.714901,1.007300312,10.13605874,-9.128767292,5.18280186
8.324,15.70075,4184.18,0.8024,0.4772,1.681475272,7.887633285,-8.980678489,5.157921719
8.57203,9.75022,2778.02,0.71732,0.731499,0.980616515,7.622685215,-9.213155188,5.133242516
20.67687,24.73141,6054.24,0.90448,0.215672,4.193775734,5.634181688,-8.414936109,5.302259506
7.26394,11.98865,3542.3,0.7603,0.60259,1.261720241,10.10169066,-8.98046935,5.237727459
7.0867,10.48786,2962.96,0.75296,0.73839,1.01973212,8.525428242,-9.216958779,5.226471688
9.59522,13.48868,4563.68,0.80884,0.478624,1.689927793,8.333253396,-8.847388825,5.336693169
9.08174,17.16184,4457.75,0.82554,0.417302,1.978279519,8.032503057,-8.815502943,5.377621004
14.86155,21.06352,6344.34,0.90536,0.213745,4.23570142,3.295119269,-8.420274524,5.502788682
9.93686,15.7551,4249.57,0.81862,0.450271,1.818060679,5.195894095,-8.923658802,5.144178424
8.80802,16.10568,3488.95,0.8087,0.551808,1.465545987,6.189065396,-8.967582806,5.241602625
7.86435,14.52563,2570.48,0.78096,0.793586,0.984089941,8.256116335,-9.301763819,5.172633061
7.17263,11.42945,2630.95,0.70864,0.769428,0.920995857,10.23981915,-9.292765793,5.074417237
6.28974,11.81085,2533.16,0.71688,0.741677,0.966566309,10.18592652,-9.264320806,5.089321839
10.15165,14.91525,4104.71,0.81356,0.463268,1.756132519,5.534007634,-8.939154366,5.176087022
6.30595,12.33724,3035.11,0.74314,0.666007,1.115814098,10.82416912,-9.006731601,5.249341509
11.06659,20.04697,5011.11,0.86158,0.347633,2.478418332,4.554268957,-8.75202481,5.269023456
5.97768,11.22088,2127.72,0.69328,0.886588,0.781964114,10.34470344,-9.513777606,4.959591752
12.28468,17.91581,5053.02,0.85526,0.359674,2.377875521,4.49544308,-8.739671389,5.294627599
5.04585,7.41509,992.679,0.57848,1.17259,0.493335266,11.24095373,-9.767076908,4.68915411
9.03702,15.01073,4125.11,0.80814,0.47512,1.700917663,6.026464294,-8.890175871,5.26469968
8.98259,14.84078,3375.05,0.7935,0.58447,1.357640255,7.096054738,-9.048607469,5.202936182
12.11977,17.3531,4364.93,0.8585,0.387987,2.212703003,6.792624107,-8.743894248,5.291174238
9.97441,14.52433,3861.24,0.806,0.489117,1.647867484,7.672767739,-8.980476192,5.224863622
10.29123,16.0053,2816.72,0.79628,0.654283,1.217026883,7.831628594,-9.092145674,5.205171839
7.4051,12.54269,3834.35,0.78096,0.571719,1.365985738,8.135252517,-8.991711522,5.214367192
8.72681,15.62513,3969.54,0.80774,0.493705,1.636078225,7.550612182,-8.963797504,5.155001209
4.47659,9.20248,1936.39,0.6551,0.882922,0.741968147,9.246419005,-9.568098912,4.828917181
24.78918,26.24916,5685.96,0.90082,0.221508,4.066760568,3.613006382,-8.419602073,5.429062698
10.04302,30.79573,4415.13,0.85654,0.368118,2.326808252,7.7636545,-8.754285907,5.29159602
19.65457,21.0287,4016.72,0.85226,0.375696,2.268483029,4.800910281,-8.799682346,5.332088781
