PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst N2,N1bar_N2
11.03687,16.4941,4955.29,0.8518,0.381473,2.232923431,48.71794872,23.07692308,0,17.94871795,0,5.128205128,4.330916033,0.227115345
21.89178,24.94467,4889.4,0.89064,0.258836,3.4409433,53.71900826,22.31404959,4.132231405,8.26446281,9.917355372,1.652892562,5.966766861,0.294002973
13.35787,16.89525,5045.2,0.84522,0.374171,2.258913705,49.79919679,28.1124498,10.44176707,8.835341365,0,2.81124498,4.953668536,0.267311803
25.52137,29.30106,6816.97,0.95122,0.113398,8.388331364,56.52173913,27.53623188,5.797101449,5.797101449,0,1.449275362,2.454006005,0.539150157
13.16103,17.66918,4798.18,0.8522,0.367913,2.316308475,52.17391304,28.26086957,0,15.2173913,0,4.347826087,4.816623862,0.274940109
21.12042,26.90792,6205.96,0.93132,0.159973,5.821732417,55.72519084,24.42748092,4.580152672,6.106870229,6.106870229,1.526717557,2.736296305,0.400542902
19.91243,22.15277,5425.29,0.87014,0.285366,3.049206983,50.79365079,35.55555556,0,11.74603175,0,1.904761905,4.794172879,0.325476939
29.79071,32.07165,5121.49,0.91336,0.193287,4.725408331,53.47222222,31.25,4.861111111,6.944444444,0,1.388888889,3.237110787,0.351334685
14.6908,20.94384,5936.85,0.91174,0.215105,4.238581158,45.78313253,20.48192771,22.89156627,8.43373494,0,2.409638554,2.954665238,0.312341064
21.87557,24.65028,6039.32,0.92478,0.17483,5.289595607,56.09756098,26.01626016,4.87804878,6.504065041,3.25203252,1.62601626,2.974497407,0.387655495
26.18409,30.37077,4900.03,0.91292,0.228053,4.003104541,53.81818182,29.81818182,5.818181818,6.181818182,0,1.454545455,3.542394689,0.318772011
20.75565,25.98542,6714.48,0.92206,0.159721,5.772941567,50.89820359,38.32335329,3.592814371,4.790419162,0,1.19760479,3.554181484,0.440036189
25.25533,31.88815,6738.33,0.93118,0.144517,6.443394203,50.625,35.625,6.25,5,0,1.25,4.373315457,0.429973925
12.7185,18.32348,4552.51,0.86046,0.374304,2.298826622,45,25,7.5,17.5,0,5,4.179391939,0.230045754
15.91872,18.60448,5178.44,0.8906,0.276065,3.226051836,51.35135135,18.01801802,9.009009009,7.207207207,10.81081081,1.801801802,6.070591742,0.287661196
17.26153,19.72422,4105.58,0.89258,0.329392,2.709780444,58.41584158,17.82178218,0,7.920792079,11.88118812,1.98019802,5.984688764,0.236475099
6.20399,11.0234,2296.61,0.72278,0.942692,0.766719141,42.85714286,17.85714286,0,25,7.142857143,7.142857143,9.562379226,0.161337383
22.72428,25.09154,5714.21,0.91814,0.175487,5.231954504,49.28571429,32.14285714,10,5.714285714,0,1.428571429,2.986121005,0.371046768
17.55474,20.1881,4352.81,0.85642,0.348928,2.45443186,48.51485149,20.79207921,12.87128713,9.900990099,5.940594059,1.98019802,4.767035877,0.261689495
29.43875,30.93321,7050.56,0.95466,0.101017,9.450488532,56.16438356,28.76712329,5.479452055,5.479452055,0,1.369863014,2.182544508,0.577263512
11.87666,17.24342,4847.34,0.8529,0.366733,2.325670174,52.17391304,28.26086957,0,15.2173913,0,4.347826087,6.678243259,0.277037698
22.4642,26.5482,6433.54,0.92318,0.164002,5.629077694,51.89873418,36.70886076,2.53164557,5.063291139,0,1.265822785,5.456340975,0.429785385
17.80808,20.48051,5053.74,0.89616,0.25111,3.568794552,52.23880597,25.37313433,0,8.955223881,8.955223881,1.492537313,6.126453594,0.310543084
16.07974,18.93723,5403.91,0.88552,0.252255,3.510416047,52.67175573,33.58778626,1.526717557,6.106870229,3.053435115,1.526717557,4.189716967,0.322694133
24.10901,30.1163,6449.21,0.94218,0.123916,7.603376481,53.47222222,32.63888889,5.555555556,5.555555556,0,1.388888889,3.918282217,0.480690366
17.18944,18.41369,3769.47,0.82846,0.391962,2.113623259,47.28434505,41.53354633,0,6.389776358,0,2.236421725,11.36700446,0.262690016
23.90156,28.06624,6315.92,0.9257,0.166399,5.563134394,46.42857143,29.28571429,15.71428571,5.714285714,0,1.428571429,2.748085265,0.378013008
14.62913,17.46142,6103.82,0.86284,0.298615,2.889473067,50.92592593,35.18518519,5.555555556,6.481481481,0,1.851851852,4.921252294,0.32667698
20.3406,21.56051,3777.46,0.87076,0.358571,2.428417245,58.03921569,24.31372549,0,6.666666667,6.274509804,1.568627451,6.469689271,0.247159202
8.38931,16.72769,3006.43,0.78892,0.611103,1.290977135,41.50943396,22.64150943,0,26.41509434,0,5.660377358,9.152490484,0.209284542
16.86643,21.39293,5847.43,0.89246,0.235487,3.789848272,51.9379845,37.20930233,1.550387597,6.201550388,0,1.550387597,4.165657221,0.354930503
16.98817,17.97533,2725.96,0.82152,0.579883,1.416699576,47.55244755,9.79020979,22.37762238,11.88811189,0,2.797202797,6.194587646,0.216179993
11.57288,14.97532,5362.32,0.87764,0.307823,2.851118987,51.0460251,24.26778243,13.38912134,7.112970711,0,1.673640167,4.093542961,0.277857698
16.20945,20.70016,6044.94,0.89482,0.223422,4.005066645,51.18110236,34.64566929,4.724409449,6.299212598,0,1.57480315,3.774894773,0.349936405
10.1707,15.32345,3232.67,0.78826,0.544365,1.448035785,50.18726592,25.09363296,1.123595506,7.490636704,13.48314607,2.621722846,9.089038644,0.205568522
7.91731,9.91536,4016.41,0.77426,0.572383,1.35269566,52.12121212,31.51515152,3.636363636,10.3030303,0,2.424242424,9.189949899,0.259659175
21.00788,24.57751,5541.74,0.90026,0.209595,4.29523605,49.28571429,36.42857143,5.714285714,5.714285714,0,1.428571429,5.626766677,0.341856642
7.58144,10.44534,4351.14,0.78928,0.547881,1.440604803,50.63291139,20.25316456,2.53164557,8.860759494,15.18987342,2.53164557,8.026300003,0.241422655
6.68889,9.34736,3937.62,0.76318,0.633343,1.20500266,51.39664804,21.22905028,10.05586592,9.497206704,2.234636872,2.234636872,9.459537408,0.261357651
11.45667,15.15172,5335.88,0.84872,0.380434,2.230925732,48.90829694,21.83406114,14.84716157,8.733624454,0,3.056768559,4.714139207,0.261010674
11.19817,13.7953,4195.13,0.8349,0.437524,1.908238177,54.27135678,22.11055276,4.020100503,8.542713568,6.030150754,2.010050251,7.262483579,0.233490327
8.87355,15.12905,3978.11,0.80998,0.480075,1.687194709,48.12030075,24.81203008,4.511278195,10.52631579,9.022556391,3.007518797,7.461126539,0.220638689
29.79675,31.70822,5055.89,0.90762,0.199792,4.542824538,51.97368421,32.89473684,5.263157895,6.578947368,0,1.315789474,3.705014891,0.359636588
9.27996,14.76162,4019.7,0.81296,0.518134,1.569014965,45.71428571,20,0,28.57142857,0,5.714285714,5.474885341,0.214407894
16.18068,18.93937,5889.59,0.88006,0.2481,3.54719871,47.2392638,41.71779141,3.680981595,4.90797546,0,1.226993865,6.931591732,0.345863249
10.36753,13.71702,4971.21,0.81,0.416868,1.943061113,48.18481848,41.91419142,0.99009901,6.600660066,0,2.310231023,8.437612199,0.27516984
19.6175,23.7137,6149.83,0.91546,0.189746,4.824660335,48.14814815,29.62962963,13.33333333,5.925925926,0,1.481481481,3.201398649,0.361056781
16.32618,20.40071,2511.17,0.83848,0.577706,1.451395693,53.4562212,23.04147465,0,9.216589862,7.373271889,3.225806452,8.206938726,0.155330848
18.0476,20.1236,3744.27,0.85182,0.393628,2.164022885,53.4562212,23.04147465,0,9.216589862,7.373271889,3.225806452,5.628420723,0.245564258
9.57228,12.48282,4531.18,0.80556,0.464623,1.733792774,50.59288538,30.83003953,10.27667984,6.719367589,0,1.581027668,5.828523183,0.260360768
26.26183,28.83333,5223.31,0.90088,0.22522,4,45.18518519,25.92592593,20,7.407407407,0,1.481481481,3.661875837,0.319291239
11.08572,16.15082,4412.52,0.84478,0.400628,2.108639436,49.43820225,23.22097378,3.745318352,7.490636704,13.48314607,2.621722846,4.778161621,0.222352397
8.28459,11.6574,4323.53,0.80186,0.515637,1.555086233,46.70050761,24.36548223,12.18274112,10.15228426,0,3.553299492,5.978926713,0.242507661
9.00993,13.45893,3566.81,0.82646,0.560179,1.475349844,52.63157895,26.97368421,3.289473684,9.210526316,5.263157895,2.631578947,7.043252313,0.178484022
27.52302,28.89023,5654.39,0.90718,0.214693,4.225475446,45.86466165,24.81203008,18.79699248,9.022556391,0,1.503759398,3.68149408,0.331990652
10.27105,13.79205,5112.03,0.84152,0.37214,2.261299511,51.85185185,35.3909465,4.115226337,6.995884774,0,1.646090535,7.196631475,0.268636345
8.91975,14.08566,4750.34,0.83286,0.413591,2.013728539,53.42465753,27.39726027,0,10.95890411,5.479452055,2.739726027,5.239285784,0.253580071
22.0064,27.05135,5206.62,0.93052,0.188941,4.924923653,55.72519084,27.48091603,4.580152672,6.106870229,3.053435115,1.526717557,2.857704242,0.343379627
16.61186,20.7758,5623.35,0.89628,0.233889,3.832074189,47.89915966,30.25210084,11.76470588,6.722689076,0,1.680672269,3.902546601,0.33305783
18.58582,21.00735,5545.45,0.90692,0.222127,4.082889518,53.84615385,32.30769231,0,6.153846154,3.076923077,1.538461538,7.065460124,0.363955504
3.64315,7.46756,1227.67,0.60402,0.92327,0.654218159,36.76470588,38.23529412,7.352941176,14.70588235,0,2.941176471,15.240107,0.19776479
8.57735,11.60109,4316.51,0.81178,0.513011,1.582383224,41.98895028,15.46961326,27.62430939,9.392265193,3.314917127,2.209944751,7.002132695,0.207440962
20.79498,27.29305,7232.17,0.94324,0.122983,7.669677923,51.61290323,33.1797235,6.451612903,6.451612903,0,1.382488479,3.777910696,0.484629688
15.82049,18.28876,5704.26,0.88686,0.275307,3.221349257,41.7721519,16.4556962,26.58227848,12.65822785,0,2.53164557,4.685634963,0.266366908
13.48257,15.44978,4100.06,0.80194,0.446142,1.797499451,44,36,5.6,8,4.8,1.6,9.72787919,0.268120945
11.26247,15.36003,5027.58,0.8523,0.336626,2.531889991,47.45762712,40,5.423728814,5.762711864,0,1.355932203,7.531548929,0.274583357
19.04383,24.42543,6048.11,0.91896,0.176684,5.201150076,51.82481752,33.57664234,5.839416058,5.839416058,0,1.459854015,3.293893281,0.394894125
7.58991,10.83154,3151.92,0.75508,0.699397,1.079615726,37.28813559,25.42372881,5.084745763,23.72881356,0,5.084745763,9.294811348,0.203532761
16.06178,20.12787,5835.12,0.89838,0.237993,3.774816906,47.89915966,30.25210084,11.76470588,6.722689076,0,1.680672269,5.841572918,0.324301554
9.25132,12.26652,3024.29,0.77878,0.66674,1.168041515,42.85714286,14.28571429,0,25,10.71428571,7.142857143,9.249780759,0.180406981
20.8429,21.88504,4615.9,0.84844,0.310594,2.731668996,49.67741935,40.64516129,0.64516129,6.451612903,1.290322581,1.290322581,5.236224632,0.301557539
18.36487,21.31795,4458,0.91146,0.269857,3.377566637,58.49056604,20.75471698,0,7.547169811,7.547169811,1.886792453,3.579732846,0.277335804
8.86426,13.31668,3132.47,0.76918,0.640338,1.201209361,46.51162791,13.95348837,0,23.25581395,11.62790698,4.651162791,9.262028761,0.1813615
15.27053,25.89619,3232.11,0.8083,0.469483,1.721681083,39.68253968,33.33333333,0,23.80952381,0,3.174603175,6.521794936,0.224587185
27.32248,31.24242,5983.09,0.92438,0.184036,5.022821622,47.05882353,17.25490196,25.09803922,8.235294118,0,2.352941176,2.773496359,0.354971693
15.36935,18.76315,4753.55,0.86322,0.317292,2.720585454,51.85185185,32.996633,6.060606061,6.734006734,0,2.356902357,7.762610919,0.284972505
16.56712,19.43941,4206.36,0.88284,0.333653,2.645982503,52.0661157,31.40495868,3.305785124,6.611570248,3.305785124,1.652892562,6.843321581,0.248209988
6.83704,10.81669,2565.84,0.72818,0.828828,0.878565879,41.50943396,11.32075472,0,26.41509434,11.32075472,5.660377358,9.89962208,0.18556863
12.00029,14.72643,4543.24,0.82662,0.438415,1.885473809,50.67873303,28.95927602,2.714932127,9.049773756,2.714932127,3.167420814,7.716809274,0.261017187
17.29736,21.44817,5908.57,0.90558,0.207692,4.36020646,50.35460993,35.46099291,5.673758865,5.673758865,0,1.418439716,6.492885695,0.378109174
17.80284,23.34769,6099.95,0.93256,0.171574,5.435322368,40.76433121,15.2866242,31.84713376,8.917197452,0,1.910828025,2.301904205,0.352755232
11.2897,16.2393,5011.49,0.84844,0.377699,2.246339016,50.69124424,29.49308756,4.608294931,9.216589862,0,3.225806452,7.150810886,0.271803026
25.17059,33.31571,5811.23,0.93964,0.134219,7.000797205,50.73529412,24.26470588,16.17647059,5.882352941,0,1.470588235,3.714907328,0.431867495
19.11558,21.05514,4680.32,0.83672,0.334999,2.497679098,48.125,42.5,0,6.25,0,1.25,6.489446472,0.355911672
10.82596,15.22417,4957.01,0.83364,0.388138,2.147792795,52.28215768,35.6846473,0.829875519,8.298755187,0,2.904564315,5.436817492,0.275949432
20.90772,23.49379,5177.51,0.8671,0.277701,3.122423038,50.3649635,37.95620438,2.919708029,7.299270073,0,1.459854015,5.273977899,0.338486535
24.42816,28.32938,6660.85,0.92804,0.155039,5.985848722,53.67647059,31.61764706,5.882352941,5.882352941,0,1.470588235,4.398582546,0.416042676
18.0402,24.94369,6512.35,0.9286,0.161726,5.741810222,57.26495726,29.05982906,3.418803419,6.837606838,0,1.709401709,3.060957249,0.420750217
9.98441,17.10999,4480.51,0.83398,0.420328,1.984117166,51.1627907,27.90697674,0,16.27906977,0,4.651162791,7.18537647,0.261622668
23.23313,26.3828,5780.62,0.9239,0.160658,5.750725143,46.79487179,33.97435897,11.53846154,5.128205128,0,1.282051282,5.049419076,0.387317317
20.08357,27.80207,6613.65,0.93386,0.15052,6.204225352,53.84615385,25.64102564,10.25641026,6.837606838,0,1.709401709,2.737084832,0.424404627
11.27514,16.08823,3599.44,0.84788,0.493412,1.71840166,51.94805195,26.83982684,4.329004329,8.658008658,5.194805195,3.03030303,4.454945658,0.176008646
20.69229,24.65552,5253.03,0.89576,0.225914,3.965048647,50.65789474,37.5,1.315789474,5.263157895,2.631578947,1.315789474,3.933132931,0.32864642
8.88711,11.19985,2508.16,0.73544,0.829193,0.886934646,42.85714286,14.28571429,0,25,10.71428571,7.142857143,9.167668951,0.164263783
18.11,20.13974,5250.74,0.8627,0.322213,2.677421457,49.47368421,22.10526316,13.68421053,10.52631579,2.105263158,2.105263158,6.743996974,0.283071411
16.94611,20.68822,4466.11,0.90092,0.292771,3.077217347,57.00934579,26.1682243,1.869158879,7.476635514,3.738317757,1.869158879,3.635888093,0.264480094
22.56587,26.22104,7098.12,0.92254,0.162206,5.687459157,54.19847328,34.35114504,2.290076336,7.633587786,0,1.526717557,2.839631163,0.409431401
8.11813,11.77751,4566.21,0.80612,0.490658,1.642936628,49.6969697,30.3030303,3.636363636,12.12121212,0,4.242424242,5.7827736,0.249796829
11.36713,20.0873,5514.27,0.85786,0.298328,2.875559787,55.31062124,32.86573146,4.809619238,5.410821643,0,1.603206413,4.649584033,0.315177459
20.82036,22.07419,5653.87,0.88456,0.272922,3.241072541,42.05607477,23.36448598,23.36448598,9.345794393,0,1.869158879,3.911770416,0.283075012
19.88194,24.74475,5696.18,0.8958,0.247509,3.61926233,51.14155251,21.91780822,14.61187215,9.589041096,0,2.739726027,5.5217895,0.317622597
7.22424,9.73378,3061.13,0.725,0.720028,1.006905287,48.61878453,19.88950276,1.104972376,7.73480663,19.88950276,1.657458564,7.588283292,0.207305769
11.2752,14.97727,5112.88,0.85312,0.361818,2.357870532,46.96969697,25.75757576,13.63636364,10.60606061,0,3.03030303,6.122189365,0.260047959
10.93723,14.38287,5327.28,0.8335,0.389239,2.14135788,48.80952381,27.38095238,13.0952381,8.333333333,0,2.380952381,7.370367779,0.279445663
20.0712,24.71814,5243.74,0.8967,0.226167,3.964769396,52.14285714,32.14285714,1.428571429,5.714285714,5.714285714,1.428571429,6.024211307,0.321827006
19.95548,21.62613,4829.79,0.84076,0.313148,2.684864665,46.44808743,45.35519126,1.639344262,5.464480874,0,1.092896175,5.663263682,0.323029885
20.28691,25.22949,5432.87,0.91262,0.197395,4.623318726,50.89285714,27.67857143,10.71428571,7.142857143,0,1.785714286,4.709509726,0.335258418
21.59472,24.33064,4256.12,0.89964,0.270221,3.329274927,52.27272727,31.06060606,1.515151515,9.090909091,3.03030303,1.515151515,5.542205041,0.260130089
13.64842,16.1005,2744.8,0.7769,0.564748,1.375657816,44.81327801,28.21576763,8.298755187,13.2780083,0,2.904564315,11.70848537,0.218696026
20.25601,22.53773,6242.18,0.91606,0.186425,4.913825935,52.51798561,31.65467626,4.316546763,8.633093525,0,1.438848921,5.077397944,0.380135684
9.03098,14.05314,5286.68,0.8369,0.373518,2.240588138,50.63291139,35.44303797,2.53164557,8.860759494,0,2.53164557,5.117579448,0.280596096
13.90018,17.08591,5745.24,0.89638,0.252857,3.545007653,54.47470817,29.57198444,5.447470817,6.614785992,0,1.556420233,3.744263083,0.313704449
19.99531,25.18785,5094.66,0.9015,0.2203,4.092147072,50.73529412,30.14705882,4.411764706,5.882352941,5.882352941,1.470588235,3.424809822,0.310962973
23.06092,26.21543,6246.44,0.91208,0.178866,5.0992363,49.28571429,43.57142857,0.714285714,5,0,1.428571429,3.538966243,0.394023284
10.99695,15.69688,4961.24,0.8548,0.369765,2.311738537,45.83333333,27.08333333,0,22.91666667,0,4.166666667,6.279290247,0.231069771
18.72938,23.57896,6329.33,0.92428,0.172586,5.355474952,53.04347826,24.34782609,12.17391304,6.956521739,0,1.739130435,4.761355905,0.394866728
22.93599,26.87343,6205.56,0.92794,0.164148,5.653069181,55.72519084,24.42748092,4.580152672,6.106870229,6.106870229,1.526717557,2.773747101,0.392330133
20.23318,22.31921,3256,0.85794,0.427411,2.007295086,54.97630332,16.11374408,0,8.056872038,15.16587678,1.895734597,5.208220946,0.212753176
11.30647,14.90289,5501.35,0.84888,0.368199,2.30549241,49.76525822,29.10798122,8.450704225,9.389671362,0,3.286384977,4.625437967,0.264356802
11.44679,14.10808,4350.38,0.82194,0.464648,1.768951981,53.27510917,27.94759825,0.873362445,8.733624454,6.113537118,3.056768559,7.269521525,0.222702488
19.08246,21.37227,5549.97,0.90982,0.221715,4.103556367,56.19047619,17.14285714,7.619047619,7.619047619,7.619047619,1.904761905,3.571982037,0.335606524
10.38047,14.77307,4698.2,0.8501,0.425546,1.997668877,40.49079755,8.588957055,30.67484663,12.26993865,0,4.294478528,4.604754069,0.220022132
10.59805,15.08794,4732.08,0.83208,0.441415,1.885028828,47.05882353,17.64705882,2.941176471,26.47058824,0,5.882352941,6.168214368,0.20341652
14.34218,17.93391,5561.78,0.87506,0.324244,2.698770062,45.58139535,16.74418605,22.3255814,9.302325581,0,3.255813953,5.642292388,0.264332389
13.26997,17.80978,5122.05,0.87266,0.311093,2.805141871,51.10132159,30.83700441,3.524229075,8.810572687,0,3.083700441,6.430135522,0.281502411
30.29414,34.98953,6828.67,0.93396,0.141095,6.619369928,54.92537313,32.23880597,4.776119403,6.268656716,0,1.791044776,2.714462792,0.452440159
12.85149,16.89972,4738.16,0.8487,0.341766,2.483278032,48.7804878,39.02439024,0.696864111,6.968641115,0,2.43902439,4.868914527,0.278136984
16.63966,20.02901,5825.77,0.89244,0.226247,3.944538491,52.67175573,36.64122137,1.526717557,6.106870229,0,1.526717557,4.098236964,0.360337985
10.55761,15.64607,5263.84,0.84744,0.348543,2.431378625,47.82608696,33.69565217,4.347826087,11.95652174,0,2.173913043,6.641020883,0.262305641
30.27388,31.76203,5029.32,0.91136,0.200106,4.554386175,54.22535211,29.57746479,4.225352113,7.042253521,1.408450704,1.408450704,3.282216588,0.342752201
7.42212,10.60714,2861.81,0.73216,0.752631,0.972800748,57.14285714,17.14285714,0,9.714285714,9.142857143,2.285714286,12.19703099,0.292133834
21.28448,22.29565,4371.29,0.86414,0.319221,2.70702742,51.41065831,34.48275862,0,10.34482759,0,1.253918495,4.948491186,0.287436203
19.4867,22.39479,6040.3,0.9164,0.198372,4.619603573,54.12844037,25.68807339,9.174311927,7.339449541,0,1.834862385,3.38729316,0.369265482
8.09993,12.25134,4876.95,0.79328,0.435794,1.820309596,45.68965517,43.96551724,2.586206897,6.034482759,0,1.724137931,8.881059591,0.279434379
14.32691,16.96972,5644.5,0.85752,0.333497,2.571297493,53.40909091,28.40909091,4.545454545,7.954545455,3.409090909,2.272727273,7.216143134,0.316108198
