PLD,LCD,ASA,Porosity,Density,Pore volume,Qst H2,log_P_0(H2),log_P(H2)
4.33786,8.62906,1330.97,0.64206,1.28033,0.501480087,3.617796743,-9.449706806,5.184068688
4.28089,6.80431,780.842,0.52058,1.43909,0.36174249,4.742762702,-9.867896554,4.584069244
4.09777,5.33833,1086.15,0.56804,1.02323,0.555144005,5.116281174,-9.713021315,4.836287529
4.47657,6.03486,2871.87,0.70114,0.924756,0.758189187,2.49562401,-9.148138612,5.193333256
6.37424,7.90536,1714.73,0.6371,0.88756,0.717810627,4.363294852,-9.241560579,5.181195336
5.56027,6.59159,1162.19,0.5609,1.07018,0.524117438,5.019752811,-9.108301788,5.416940329
5.54712,6.43021,962.03,0.5438,1.21213,0.448631747,5.173201062,-9.123671526,5.299300373
4.06699,4.59203,343.67,0.40144,1.55074,0.258869959,6.174296249,-8.852311448,5.835186332
5.53647,6.87756,1182.66,0.54192,1.18214,0.45842286,4.321394945,-8.821193779,5.523245501
4.53621,5.40564,976.915,0.5452,1.33406,0.408677271,4.789215456,-8.977451055,5.23443353
8.76388,22.97967,4407.7,0.83216,0.403152,2.064134619,1.891398374,-8.451196998,5.652612921
5.65073,6.45845,906.109,0.57084,1.52092,0.375325461,4.104058405,-9.628187141,5.015603115
3.80696,7.01702,655.181,0.48474,1.33459,0.363212672,5.255240155,-9.781730997,4.808623809
3.81528,7.01869,654.079,0.4887,1.33794,0.365263016,5.266641768,-9.488457792,5.112103321
3.80896,7.01042,644.352,0.48814,1.3366,0.365210235,5.259394269,-9.511289285,5.371256128
3.82362,7.01606,660.495,0.48814,1.3363,0.365292225,5.246303932,-9.472012813,4.799832964
3.82948,7.02313,644.836,0.49026,1.33462,0.367340516,5.253615937,-9.462691676,5.058694391
3.83288,7.03275,661.004,0.49004,1.33192,0.367919995,5.234160243,-9.464597064,5.05571539
3.82338,7.04297,663.416,0.49154,1.33044,0.369456721,5.240510201,-9.4973717,5.322189051
3.82805,7.0406,655.899,0.49066,1.32731,0.369664961,5.220464135,-9.468597705,5.250733402
3.83129,7.04341,658.457,0.49186,1.32486,0.371254321,5.213882383,-9.485151176,5.121907881
3.80353,7.02932,666.492,0.49248,1.32333,0.372152071,5.213773101,-9.461467832,5.186707269
3.81631,7.03553,665.746,0.49252,1.32324,0.372207612,5.219175965,-9.505474328,5.193480912
3.80398,7.0591,663.374,0.49546,1.31482,0.376827246,5.181331958,-9.476383913,5.162486285
4.62006,5.30234,703.25,0.55042,1.31152,0.419680981,5.77571702,-8.868287834,5.75559738
6.44372,9.67197,2959.81,0.76876,0.77122,0.996810249,2.331693209,-8.865752471,5.422630594
5.81143,6.67584,742.575,0.49274,1.12235,0.43902526,3.927450129,-9.635604907,4.751306677
4.09157,5.80501,1421.65,0.66424,1.16562,0.569859817,2.961322925,-9.615150446,4.960666448
4.07072,4.99075,787.362,0.59424,1.39072,0.427289462,5.946551532,-9.299977307,5.366613727
4.07489,5.27687,820.524,0.58692,1.3881,0.422822563,5.878445583,-9.271967545,5.159670948
3.85554,4.30865,168.58,0.36432,1.71497,0.212435203,6.678808265,-9.185930297,5.403060103
4.27265,5.73732,697.131,0.53542,1.56934,0.341175271,4.723139185,-9.361243366,5.204374705
4.20957,5.3531,1070.75,0.58134,1.08192,0.537322538,5.678883274,-9.646702165,4.814183705
4.79223,6.23329,1928.01,0.63598,0.956504,0.664900513,4.64695235,-9.147349602,5.237118723
6.8583,9.23094,2432.7,0.68082,0.756037,0.900511483,3.502907217,-9.130579153,5.291560736
6.4421,9.82138,2524.21,0.68676,0.736889,0.931972115,3.506553602,-9.053124854,5.273887926
4.8393,5.91598,2173.33,0.65366,0.946458,0.690638148,4.120353219,-9.214488075,5.175911214
5.19194,6.28295,2318.81,0.6684,0.913349,0.731812265,3.881893963,-9.183838243,5.210563465
4.848,5.8822,2016.61,0.65044,0.949674,0.684908716,4.12943332,-9.278414698,5.250306221
3.95054,4.76534,570.686,0.49664,1.34356,0.369644824,5.777271557,-9.584364144,5.13709755
5.12734,6.24349,2343.28,0.66256,0.9162,0.723160882,3.903456006,-9.17710662,5.388209157
4.91381,6.10211,2118.11,0.6547,0.939951,0.69652567,4.074345863,-9.231272738,5.15720553
4.72024,5.90984,2266.11,0.65608,0.936419,0.700626536,4.068854281,-9.240977192,5.034690591
4.86996,6.00653,2228.78,0.65828,0.931336,0.706812579,4.018725873,-9.212325802,5.312868074
4.42588,5.00224,242.639,0.38846,2.00794,0.193461956,5.374246089,-9.066719456,5.742991305
5.65156,7.05411,1777.75,0.629,0.967554,0.650092915,3.914507471,-9.231803807,5.108478356
4.15655,6.77563,1467.46,0.63808,1.06978,0.596459085,4.521287741,-9.592725195,5.062055522
6.59132,8.39175,1407.9,0.56948,0.957359,0.594844776,4.518095985,-9.049305436,5.44191427
6.73186,8.63633,1463.94,0.58242,0.935461,0.622602118,4.41472816,-9.033981767,5.344245334
5.08733,5.95986,848.321,0.55358,1.45523,0.380407221,4.511591265,-9.503009087,5.355017823
3.97327,8.08316,1385.79,0.62858,1.14357,0.549664647,3.65530563,-9.320837922,5.160109978
3.84022,6.4221,867.72,0.54454,1.13898,0.478094435,5.574805563,-9.658478457,4.894470577
5.22924,16.36508,2765.81,0.71038,0.720668,0.985724356,3.475761733,-8.893802864,5.359016698
5.24588,16.40599,2790.13,0.70928,0.71711,0.989081173,3.457094532,-8.932240223,5.448509957
5.24565,16.39933,2792.33,0.7091,0.71719,0.988719865,3.456260675,-8.89048191,5.38883053
5.24663,16.39644,2792.94,0.7091,0.717349,0.988500716,3.457402985,-8.920742569,5.429256058
5.24682,16.38928,2792.84,0.709,0.717588,0.98803213,3.459313664,-8.921751441,5.370695806
5.24265,16.3778,2792.93,0.7093,0.717908,0.988009606,3.465311817,-8.934163001,5.39754481
5.23896,16.36646,2794.94,0.7094,0.718227,0.987710014,3.467815921,-8.894918279,5.427384427
5.22933,16.34087,2797.87,0.70994,0.718946,0.987473329,3.47732259,-8.890129233,5.379632154
5.22574,16.32287,2793.86,0.70952,0.719907,0.985571747,3.47923876,-8.907525845,5.412478429
5.22559,16.31009,2787.05,0.70892,0.720949,0.983315047,3.483613109,-8.912863077,5.383126683
5.21999,16.28739,2781.62,0.7089,0.722396,0.981317726,3.495169436,-8.909979903,5.445097195
4.54109,5.80261,612.998,0.50166,1.48289,0.338298862,5.423358567,-9.153248784,5.328453913
4.6547,5.27343,743.474,0.5214,1.1624,0.448554714,6.581518676,-8.59592376,5.935359957
4.05577,4.94177,583.498,0.57376,1.11879,0.512839764,5.545534827,-9.808574629,4.938117621
8.22575,9.51217,2291.8,0.67834,0.734364,0.923710857,3.572330126,-8.949069562,5.441974385
4.72444,8.11802,568.731,0.58246,2.64249,0.220420891,2.732223353,-9.910050266,5.014326008
3.85025,7.14967,381.654,0.49564,1.8852,0.262911097,4.845217408,-9.940072512,4.834220912
5.2612,6.89833,2032.01,0.64344,0.909297,0.707623582,4.301046747,-9.171671038,5.028577357
4.81731,6.90235,2052.86,0.64848,0.908537,0.713762896,4.342502032,-9.216785073,5.122033453
7.3846,9.12367,3821.55,0.77072,0.60089,1.282630764,2.705311492,-8.736705332,5.573140793
4.47901,5.71523,1500.48,0.59364,1.04798,0.566461192,4.915541869,-9.16446724,5.274727579
5.00163,6.47963,664.18,0.5234,1.24165,0.42153586,5.538244614,-9.591240911,5.123676499
9.60437,10.29771,654.093,0.52912,1.52872,0.346119629,3.819920081,-8.657146485,5.777281906
6.98056,7.99116,2188.16,0.66072,0.854766,0.772983483,3.132521312,-8.932581695,5.329757955
6.20959,6.49703,794.592,0.52524,1.36194,0.385655756,4.62334097,-8.799328489,5.805351837
8.13977,8.49323,2232.73,0.67724,0.773596,0.87544403,3.745680729,-8.951110186,5.122554359
9.83513,9.92153,2194.45,0.69922,0.704734,0.992175771,3.08611026,-8.776384043,5.325053768
10.10462,10.30552,2409.66,0.7131,0.67734,1.052794756,3.184560611,-8.302696643,5.660110733
8.22981,9.66456,2371.65,0.69528,0.719522,0.966308188,3.403937735,-8.699984806,5.580045452
9.40018,9.80277,2401.38,0.70764,0.706024,1.002288874,3.351022277,-8.519932908,5.682358061
6.49649,10.06165,2902.78,0.73198,0.726621,1.007375234,3.13603196,-9.014898639,5.387207288
7.19033,9.102,1730.62,0.66528,0.965103,0.68933575,3.760997602,-8.860522062,5.341048142
4.98598,6.73488,1141.11,0.59042,1.11309,0.530433298,4.630693369,-9.270065242,5.171880888
7.4091,10.66909,4161.49,0.77696,0.565023,1.375094465,2.527431232,-8.651195279,5.554132245
4.28847,5.07067,611.931,0.51052,1.30387,0.391542102,6.134100153,-9.542530439,4.886279526
4.39215,5.89004,886.395,0.50798,1.54457,0.328881177,4.588601572,-8.984861201,5.802202421
4.35313,5.86223,881.147,0.5065,1.55825,0.32504412,4.622389925,-8.994145774,5.491687544
4.17616,5.17336,932.1,0.55168,1.33076,0.414560101,5.677358139,-9.561344949,4.942542645
8.8403,9.48553,1015.22,0.6142,1.4036,0.437589057,3.275307215,-9.828037074,4.921731798
10.00981,12.36518,2733.8,0.71686,0.715605,1.001753761,2.700078597,-8.875277133,5.572758657
5.04854,5.79552,475.902,0.4525,1.51587,0.298508447,4.885251633,-9.391145046,5.421325048
4.95466,5.08011,418.59,0.44072,1.28742,0.342328067,6.19441246,-8.616641013,5.669329208
5.48586,6.80616,1530.66,0.62726,1.14478,0.547930607,4.171284802,-9.438480212,5.140276472
6.57368,19.03849,3527.08,0.78152,0.594852,1.313805787,2.591292543,-8.718795076,5.486069698
4.83521,5.76966,675.983,0.49968,1.51984,0.32877145,5.382908275,-9.301065419,5.312241985
7.89234,8.57661,1426.6,0.6708,1.19439,0.5616256,3.867117285,-9.286989546,5.209224636
7.8928,8.45824,1379.58,0.66732,1.20511,0.553741982,3.977944154,-9.277975398,5.248318673
7.40998,8.39033,1379.39,0.66706,1.20923,0.5516403,3.865387587,-9.258666729,5.210318258
5.76334,6.2506,2574.73,0.70316,0.921251,0.763266471,3.348750044,-9.073916476,5.383055616
5.46808,7.32111,1661.89,0.73318,1.5718,0.466458837,2.213688061,-9.340490058,5.359589686
4.56791,5.34593,759.401,0.5018,1.18507,0.423434903,6.189406862,-9.151184596,5.306904979
4.62847,5.60614,511.247,0.50278,1.77494,0.283265913,5.36013191,-8.999624444,5.755584884
4.36461,6.06205,1286.5,0.62204,1.22934,0.505995087,4.387656368,-9.235358363,5.227124499
17.51395,17.92516,2638.6,0.76272,0.536552,1.42152112,2.538292023,-8.309444515,5.956402581
23.62721,24.44059,2780.42,0.7981,0.439059,1.817751145,2.284926986,-8.111655939,5.967807887
30.14408,30.70055,3030.2,0.82792,0.362219,2.285689044,1.83174816,-7.914021883,6.08476298
36.43313,36.78756,2954.66,0.85506,0.334728,2.554492005,1.599648257,-7.718945412,6.256857915
34.35542,34.85961,3369.2,0.84726,0.286106,2.961349989,1.609523628,-7.71653943,6.077723102
38.06649,38.22812,2782.7,0.83128,0.326773,2.543906626,1.372063338,-7.781448015,6.171027809
5.18923,6.59267,886.669,0.55228,1.24447,0.443787315,4.414673287,-9.853940116,4.682181202
4.95677,7.5254,3239.27,0.6945,0.75626,0.918334964,3.336531077,-8.91990251,5.506936499
4.24768,8.85312,1497.51,0.62228,0.848051,0.733776624,4.279075369,-9.466835924,4.698694143
9.45289,15.81778,1500.82,0.70398,0.959285,0.733859072,2.636458645,-9.60214299,4.787120383
10.03609,13.87561,1610.91,0.70492,0.965847,0.729846446,2.99153608,-9.092447303,5.381798874
7.36405,9.58279,1009.68,0.55554,1.02513,0.541921512,4.2043197,-8.948240032,5.600680167
7.12348,9.49471,980.542,0.55378,1.03474,0.535187583,4.277355127,-9.047204899,5.523131296
5.83066,8.94751,965.504,0.54624,1.05936,0.51563208,4.41179335,-9.226710079,5.565729921
5.70271,8.06325,967.049,0.54364,1.05948,0.513119644,4.693937927,-9.219462892,5.22721339
5.63412,8.02638,919.341,0.5422,1.06522,0.509002835,4.749366255,-9.228266269,5.274150725
5.06073,7.61203,971.021,0.53216,1.0883,0.488982817,4.554041902,-9.193780766,5.485343849
5.19617,6.83933,1022.44,0.53006,1.09861,0.48248241,4.629511807,-9.149443856,5.304246607
4.79912,6.55429,941.621,0.52844,1.10539,0.478057518,4.721796234,-9.264337391,5.367450257
4.78318,6.61361,939.715,0.52762,1.10695,0.476643028,4.764705044,-9.187749161,5.348223811
5.1443,5.22922,385.113,0.5144,1.6171,0.318100303,4.196384289,-9.495574079,4.462837614
6.20532,7.88308,1058.16,0.60308,1.40501,0.429235379,4.743163341,-8.927618585,5.624024216
5.99694,7.72531,1479.64,0.6152,1.07668,0.571386113,4.811737914,-8.728084701,5.805288261
5.30071,6.00247,524.787,0.48104,1.71779,0.28003423,4.811769076,-9.53017632,5.249626703
5.78584,6.52014,393.689,0.44588,1.60919,0.277083502,4.413423549,-9.670363701,5.02708639
4.03217,4.22072,147.752,0.37282,2.18549,0.170588747,6.859214279,-8.633649321,5.940521478
3.96956,4.19061,162.522,0.3707,2.19605,0.168803078,6.895671118,-8.751275644,6.330138442
6.48187,7.78665,2532.4,0.71664,0.899667,0.796561394,3.154269096,-8.890675782,5.522874318
6.6287,9.2158,2675.84,0.74044,0.813635,0.910039514,2.860397752,-8.946023594,5.465100256
4.09776,5.39014,559.235,0.45538,1.21945,0.373430645,6.442508836,-9.377761167,5.108182999
4.72276,5.09966,564.892,0.46068,1.21463,0.379275994,6.481578388,-9.439768963,4.901344187
4.84916,5.1864,1076.23,0.52748,1.17199,0.4500721,5.737903117,-9.23480129,5.207845167
4.27999,7.01256,1391.99,0.56442,1.09096,0.517360856,5.096517164,-9.190155399,5.335114597
8.07599,8.96947,1902.49,0.67526,0.97123,0.695262708,3.263445826,-9.093009303,5.352311536
6.94262,18.51106,3660.84,0.78188,0.597667,1.308220129,2.601258011,-8.717352771,5.541263042
5.05884,7.20015,997.74,0.56006,1.17107,0.47824639,4.748711223,-9.543112491,4.795246227
5.70512,8.08493,1134.24,0.62502,1.37969,0.453014808,3.589341761,-9.360333935,5.34590265
5.8473,8.77219,1227.51,0.63726,1.32352,0.481488757,3.428023387,-9.375561579,5.117642497
5.56771,8.63785,1171.43,0.63032,1.36162,0.46291917,3.556988346,-9.348649117,5.164086039
5.62434,10.30851,1307.39,0.65086,1.28435,0.506762175,3.3203495,-9.359441755,5.107570256
7.09895,8.90631,1265.12,0.6509,1.2857,0.506261181,3.294978019,-9.305548689,5.303016655
6.23971,10.39698,1291.15,0.66214,1.26275,0.524363492,3.261131847,-9.368832333,5.08993444
5.67843,8.6384,1190.82,0.62544,1.35953,0.460041338,3.56684592,-9.392300233,5.325927582
6.69323,8.37909,1214.14,0.63476,1.32806,0.477960333,3.405660086,-9.342802331,5.267646347
5.96123,9.20954,1200.34,0.63452,1.33437,0.475520283,3.415470798,-9.314363231,5.224749941
6.22037,8.55578,1184.82,0.63538,1.35087,0.470348738,3.510965431,-9.382004384,5.230109523
6.18424,8.11172,1163.18,0.62748,1.35522,0.463009696,3.563275745,-9.373151994,5.063638804
6.26863,10.02209,2212.16,0.71232,0.811705,0.877560197,3.902451105,-8.930646583,5.446823917
6.59717,13.17296,2220.34,0.72244,0.883255,0.817929137,3.356180054,-9.020865534,5.388823568
5.27542,5.40721,1074.11,0.54272,1.18423,0.458289353,5.559739786,-9.242283113,5.350194848
5.0342,5.97505,2363.42,0.66762,0.92739,0.719891308,3.714353742,-8.989118337,5.406587633
5.09508,6.08901,2301.02,0.66154,0.93229,0.709586073,3.698060639,-9.006323782,5.600228775
5.01622,7.94342,2838.59,0.70966,0.877067,0.809128607,3.524034529,-8.772105072,5.750042362
5.16379,6.19817,772.834,0.50844,1.46257,0.347634643,5.14166849,-9.534958112,5.233901299
6.52783,13.18615,2245.39,0.72198,0.879718,0.820694814,3.34534872,-9.058019125,5.379395355
10.06588,11.52194,1864.44,0.65632,0.825504,0.795053688,3.806078785,-9.261203405,5.143845971
9.92431,11.74025,1927.88,0.66344,0.808668,0.820410848,3.746034734,-9.248320705,5.190725377
4.23676,5.6172,514.069,0.45784,1.93171,0.237012802,4.75241074,-9.840899537,4.76232053
4.84,12.94,2015.14,0.68168,0.716983,0.950761734,3.83829573,-9.128109708,5.204916199
4.29629,6.02864,1318.64,0.60574,1.13222,0.535002031,4.431852283,-9.452867665,4.975551682
5.17369,5.39694,291.38,0.40912,2.25257,0.181623657,5.399720651,-9.354157954,5.246968432
5.14642,6.20774,759.433,0.50616,1.46403,0.34573062,5.141297822,-9.549137919,5.025507139
4.16071,5.40468,745.81,0.516,1.54847,0.333232158,4.25163801,-9.732929736,4.668045954
4.22456,6.45985,1115.94,0.59794,1.36984,0.436503533,3.977919312,-9.611256982,5.091806614
4.17139,6.50302,1095.1,0.59726,1.38117,0.432430476,3.986912373,-9.631574625,4.958174982
4.08594,6.47601,1078.19,0.59492,1.39035,0.427892257,4.007457829,-9.634713762,5.03382153
8.27766,10.88253,1238.24,0.60742,1.009,0.602001982,3.92813457,-9.487577915,5.153618517
4.93276,8.69638,920.719,0.55316,1.22642,0.45103635,4.675578848,-9.533312116,4.532677793
4.56918,5.58996,755.358,0.53188,1.27653,0.416660791,6.468524606,-8.895146106,5.576614864
4.70953,5.87386,784.394,0.54114,1.30849,0.413560669,6.108372815,-9.00081299,5.600205059
10.04767,10.50032,1346.32,0.60606,0.982459,0.616880704,3.958829682,-8.773980959,5.540591515
4.61739,5.96762,840.777,0.57572,1.1098,0.518760137,4.318027712,-9.734572479,4.535612528
4.65776,6.35159,774.721,0.51056,1.14836,0.444599255,5.322088027,-9.436829643,5.145810501
7.49831,8.18384,1374.08,0.66592,1.22176,0.545049764,3.955619148,-9.323519056,5.166008434
7.80553,8.30815,1404.88,0.67156,1.20426,0.557653663,3.949022384,-9.243659672,5.245428733
7.50788,8.35741,1396.17,0.66472,1.24126,0.535520358,3.999177807,-9.189018314,5.31746781
7.50835,8.27117,1381.5,0.6644,1.23809,0.53663304,4.01117592,-9.241809952,5.421554148
4.01581,5.06604,211.642,0.44116,1.4577,0.302641147,6.697932326,-9.545614421,5.323900864
4.28854,5.6803,1812.45,0.6414,1.1313,0.566958366,4.164446493,-9.320121113,5.272107588
4.42295,5.8918,1940.34,0.64608,1.11408,0.579922447,4.061539076,-9.304674654,5.276387702
5.28492,6.78863,1760.56,0.65298,1.08447,0.602119007,3.843517186,-9.310845714,5.174149629
5.23642,6.50104,2488.12,0.68618,0.958325,0.716020139,3.471930331,-9.14828464,5.395351238
5.16908,6.74711,2564.61,0.69242,0.926118,0.747658506,3.31134492,-9.153838,5.214925184
5.1049,7.01898,2531.04,0.6978,0.913193,0.764132007,3.221755591,-9.067110735,5.395548588
4.49108,7.26111,1332.98,0.6082,1.17019,0.519744657,3.895673042,-9.606942553,4.775654848
5.9559,15.59448,4089.7,0.78788,0.560837,1.404828854,2.402342951,-8.710311052,5.500826895
5.20454,6.54271,976.21,0.55636,1.10411,0.503899068,5.903529993,-9.287425273,5.185230913
4.36113,5.08447,450.366,0.46286,1.22435,0.378045494,6.789111572,-8.892232876,5.575891635
7.33404,8.20229,1759.08,0.66736,0.896085,0.744750777,3.634055279,-8.630875006,5.679798409
5.42977,9.60382,2479.03,0.70826,0.669195,1.058376109,3.410188833,-8.96387324,5.35643479
6.08998,6.42929,4194.52,0.70336,0.7293,0.964431647,3.864207158,-8.565991428,5.813636611
3.80406,8.78253,1370.92,0.6028,1.06098,0.568153971,4.77761373,-9.481652315,4.990001841
5.14039,6.60108,918.633,0.5514,1.17875,0.467783669,5.782673026,-9.434249521,5.327823438
4.00842,8.70379,1182.28,0.59454,1.20121,0.494950924,4.527968458,-9.717819868,4.808950875
4.21343,7.49731,574.38,0.48284,1.44845,0.333349443,5.08324522,-9.515577044,5.017172312
5.43231,6.88401,2652.58,0.69848,0.929347,0.751581487,3.611828926,-9.012797735,5.412022578
4.58097,8.98757,1795.98,0.61762,0.876216,0.704871858,4.264612492,-9.241090432,5.448219497
4.18889,6.51947,1345.22,0.63434,1.08279,0.585838436,4.405395868,-9.385659925,5.265846813
4.41438,5.31747,683.676,0.51526,1.35237,0.381005198,5.511263268,-9.705692584,4.972214538
7.98957,9.17489,1485.28,0.61806,0.92991,0.664644966,4.454465142,-9.276191499,5.231406462
4.62328,7.09732,1337.42,0.57534,1.00078,0.574891585,4.806759595,-9.549664551,4.878104877
8.46338,9.84183,2436.44,0.77858,0.895692,0.869249697,1.554071221,-8.896854916,5.608164446
8.76011,10.02499,2419.17,0.78066,0.882826,0.884273911,1.511320824,-8.880901497,5.684265789
8.72369,10.01133,2425.72,0.78102,0.889531,0.878013245,1.525270083,-8.890301434,5.480526156
6.27169,7.47442,997.289,0.61248,1.39226,0.439917831,3.864431234,-9.527181566,4.941280906
3.9229,15.26539,1770.44,0.66484,0.842534,0.789095752,4.239058757,-9.335932682,5.028199818
4.62926,5.8356,1011.92,0.55576,1.09463,0.507714936,5.803247133,-8.99649028,5.522930845
4.61754,13.61739,2026.62,0.69804,0.953237,0.732283787,3.582213497,-9.217267243,5.178537168
4.2385,4.46346,746.839,0.51854,1.32222,0.392173768,6.214009053,-8.747270037,5.810324086
7.37206,12.27489,1966.41,0.71848,0.921667,0.779544022,2.971331008,-9.210170514,5.276999005
5.67876,6.04937,1037.17,0.58178,1.13736,0.511517901,5.235401463,-8.188652378,6.031132597
3.98908,6.09913,740.584,0.5408,1.3777,0.392538288,5.219874235,-9.707488754,4.862866335
4.00559,5.12851,430.546,0.46608,1.54997,0.300702594,6.214500807,-9.753535555,4.924775219
4.0299,5.17293,466.605,0.47528,1.53238,0.310158055,6.021448359,-9.800084585,5.072185449
4.53606,5.41046,1560.69,0.58092,0.911263,0.637488848,5.19107619,-9.35285477,5.051282073
4.62746,5.2704,1532.62,0.57776,0.917142,0.629956975,5.284910039,-9.372940019,5.044444718
5.65873,6.72021,855.781,0.53676,1.01181,0.530494856,4.327721892,-9.377738102,5.229218231
