PLD,LCD,ASA,Porosity,Density,Pore volume,Qst CO2,log_P_0(CO2),log_P(CO2)
4.89996,7.21804,936.886,0.51688,1.05199,0.491335469,23.43190667,-8.813807118,5.185719833
14.87864,15.74073,2451.32,0.73902,0.734143,1.00664312,22.68140053,-8.752240289,5.397748422
4.74737,5.62912,439.288,0.4398,1.92155,0.228877729,22.47207413,-7.942737676,5.738938255
6.34504,7.17331,1062.64,0.5939,1.28612,0.461776506,22.35571055,-8.252808144,5.804117116
6.37578,7.20132,1074.28,0.59874,1.27824,0.468409688,22.28618567,-8.214728707,5.808195792
6.40725,8.93591,1830.51,0.67624,0.861374,0.785071293,24.31594208,-8.511267184,5.874195194
4.58648,6.54798,1668.68,0.59358,0.991599,0.598608913,20.18198883,-8.034174617,5.795835195
4.11023,8.57756,881.154,0.59796,1.21659,0.491504944,21.11116567,-9.428717866,5.103400838
4.10889,8.23229,1102.86,0.59784,1.21659,0.491406308,21.1334264,-9.354133109,5.117258294
4.03809,8.12994,876.7,0.5996,1.2166,0.492848923,21.30186772,-9.39578195,5.135631953
3.85924,8.17701,800.77,0.57928,1.11826,0.518019065,22.71901712,-9.430297333,5.048532074
4.17817,8.7001,905.684,0.6025,1.56011,0.386190717,20.32344795,-9.536983123,5.142762832
4.96961,5.52619,1468.51,0.62518,1.18279,0.528563819,44.53622874,-7.428706992,4.857558998
8.54299,9.00309,1072.57,0.6726,0.97843,0.687427818,20.95233873,-8.713594039,5.616513787
9.75466,14.27976,2006.69,0.70342,0.875377,0.803562351,20.25240669,-8.536047498,5.495783173
14.53475,16.80129,2344.17,0.729,0.681961,1.068976085,19.63207177,-8.715087282,5.478750429
5.92468,10.06669,1782.67,0.68116,1.03617,0.657382476,17.35393976,-8.360511252,5.954907547
4.11514,8.93039,1800.73,0.70176,1.11173,0.631232404,23.77475172,-8.728880283,5.605856855
4.23716,8.96058,1805.76,0.70764,1.11708,0.633472983,27.05569572,-8.564032706,5.630560006
4.56831,6.54196,1504.37,0.5949,0.938074,0.634171718,23.05131875,-8.025968464,5.52583498
4.52491,6.28591,1429.82,0.5998,0.948554,0.632330895,23.09702803,-7.960189331,5.538307091
4.80891,6.46523,1505.15,0.59878,0.94279,0.635114925,23.26199161,-8.064934143,5.502121832
4.78818,6.33471,1569.52,0.60042,0.937811,0.640235613,23.31897922,-7.993597208,5.565918429
4.62415,6.46285,1507.22,0.60062,0.930333,0.645596792,22.74313028,-7.918833067,5.641067542
4.02088,4.65994,561.961,0.52146,1.18719,0.439238875,26.19314074,-8.011754478,5.452443176
4.18035,6.34814,751.543,0.53892,1.16715,0.461740136,27.99755089,-8.130039637,5.352989319
3.95127,9.77148,1207.74,0.63846,1.08328,0.589376708,23.95858224,-7.963626129,5.716900574
4.81449,6.07023,739.254,0.50288,1.20939,0.41581293,22.91690705,-8.101631171,5.300430591
4.29862,7.97046,883.259,0.60172,1.05689,0.569330772,20.98853736,-9.072520371,5.483065899
6.78751,10.0327,2714.01,0.70106,0.739265,0.948320291,16.95895319,-8.701293978,5.674220667
7.4934,12.53415,3155.31,0.73514,0.637007,1.154053252,16.35514051,-8.671564199,5.613244993
7.86809,11.63879,3519.6,0.75406,0.594628,1.268120573,14.63203135,-8.576860032,5.67677702
10.48172,15.53234,4101.54,0.80152,0.459782,1.743260937,19.0184714,-8.636879754,5.529764748
6.45256,11.33831,1958.64,0.6753,0.86403,0.781570084,18.19974791,-8.726115132,5.660536534
4.25493,5.94331,1251.43,0.56496,1.03057,0.548201481,23.95990539,-7.635970501,5.730071222
4.14091,6.01546,2037.61,0.65322,0.986437,0.662201438,20.75866143,-8.242806494,5.86116721
6.36839,7.65199,2386.32,0.69086,0.889824,0.776400726,20.5856405,-8.482011995,5.823006898
6.06717,6.25403,228.29,0.43418,1.40557,0.308899592,18.17493713,-8.541656509,5.39844906
4.91537,5.26252,1105.32,0.53204,1.15534,0.460505133,27.22292632,-7.981453598,5.507593131
7.72021,8.43697,946.266,0.5138,1.03874,0.494637734,26.91506109,-8.625161998,5.572709475
3.84932,5.69693,868.854,0.55112,1.19116,0.462675039,23.71115147,-8.065502733,5.311193959
4.08985,5.22962,253.575,0.42026,2.0701,0.203014347,30.42774472,-7.905783503,4.923277776
6.38807,7.62136,1296.53,0.57518,1.08418,0.530520762,25.75849315,-7.983551473,5.813114288
15.58526,18.21481,3231.8,0.814,0.462868,1.758600724,14.81006499,-8.548481684,5.550248311
5.57122,6.72563,682.993,0.49734,1.15231,0.431602607,33.29142867,-9.123816681,4.970157273
4.40406,5.61338,2166.61,0.69138,1.06606,0.648537606,13.46489467,-8.958581913,5.532998337
4.42901,5.62745,2212.32,0.69222,1.06272,0.651366305,13.41194386,-8.94815168,5.537789273
4.47405,5.64435,2266.46,0.69314,1.05807,0.655098434,13.31095091,-8.903501797,5.546174351
4.60094,5.73609,2479.38,0.69844,1.03985,0.671673799,13.0256835,-8.872391664,5.58924703
4.3837,5.58759,2101.98,0.68976,1.07026,0.644478912,13.52857492,-8.956888162,5.529441175
4.39581,5.60157,2131.45,0.69066,1.06802,0.646673283,13.4854341,-8.966594165,5.561028244
4.40385,5.61357,2166.37,0.69134,1.06606,0.648500084,13.46387232,-8.961164788,5.524921755
4.42824,5.6275,2211.69,0.69218,1.06272,0.651328666,13.41382842,-8.939078578,5.538216308
4.44582,5.63489,2240.02,0.69242,1.06079,0.652739939,13.37554821,-8.953464931,5.557445802
4.46761,5.64072,2255.58,0.69296,1.05911,0.654285202,13.33130589,-8.936176984,5.547727845
4.47445,5.644,2265.11,0.6932,1.05807,0.655155141,13.31284804,-8.931675592,5.554030731
4.50803,5.65854,2304.74,0.69404,1.0548,0.657982556,13.25815217,-8.920877969,5.579220593
4.5303,5.67593,2340.17,0.69508,1.05131,0.661156081,13.19597048,-8.9171093,5.563882609
4.56197,5.70452,2370.11,0.69638,1.04697,0.665138447,13.12201428,-8.868619077,5.584071761
4.60029,5.73555,2480.96,0.69836,1.03985,0.671596865,13.02436066,-8.866333969,5.556395051
4.63585,5.76062,2522.06,0.70054,1.03565,0.676425433,12.95881955,-8.876970492,5.571025567
4.68615,5.787,2577.33,0.70204,1.03012,0.681512833,12.90123697,-8.881136611,5.590980576
4.69781,6.47084,588,0.47986,1.24227,0.386276735,25.25295276,-8.231671098,4.935075426
7.03865,11.08232,3158.14,0.75642,0.706119,1.071235868,16.50255122,-8.626488952,5.710579043
5.69321,11.60551,3098.82,0.73458,0.756483,0.971046276,16.51861581,-8.559522847,5.745026967
8.05488,11.98728,3080.94,0.74854,0.72084,1.03842739,14.82218922,-8.590961849,5.776561731
4.17239,5.67031,1090.04,0.53976,1.18787,0.454393158,22.26398475,-8.298000646,5.478642418
4.90333,6.38762,2243.22,0.71266,0.985223,0.723348927,12.30862329,-9.239251678,5.181160394
4.90295,6.38911,2243.77,0.71272,0.984664,0.723820511,12.30285349,-9.25018277,5.210453698
3.92327,4.97412,338.355,0.55174,1.11198,0.496177989,28.10196391,-8.602940114,4.173400794
3.98659,4.93159,985.742,0.56216,1.07028,0.52524573,27.72009617,-7.361572388,5.527145951
3.9347,5.17871,567.686,0.53432,1.30921,0.408123983,27.89250106,-7.139989042,5.817470501
3.98518,5.28754,577.759,0.54076,1.29873,0.416375998,27.4789405,-7.376708251,5.352118391
3.65645,6.20454,643.664,0.51718,1.18024,0.43819901,24.6615512,-8.838912781,4.925575032
4.00781,5.75057,1069,0.54568,1.13972,0.478784263,27.51739035,-8.472404983,5.185797092
4.20779,5.99612,1196.76,0.56558,1.09616,0.515964823,27.13960366,-8.406329534,5.307385166
4.26017,6.05718,1609.78,0.59978,0.970091,0.618271894,22.28769143,-8.479206729,5.603672701
4.0393,6.02545,1434.1,0.5902,0.986984,0.597983351,21.68133359,-8.483919364,5.581630639
5.11595,5.62194,825.67,0.52302,1.12689,0.464126933,22.94374916,-7.896683349,5.363898859
4.89652,6.38285,1124.9,0.54092,1.09177,0.495452339,25.16189903,-8.075675733,5.156771442
4.75731,8.23561,2234.08,0.65522,0.841576,0.778563077,17.54183349,-8.299968236,5.967832908
4.89957,5.39685,217.822,0.4024,1.63231,0.2465218,23.2856233,-8.330165252,5.153078764
4.8394,5.32691,209.176,0.39886,1.64247,0.242841574,23.72637738,-8.280534125,5.085703195
4.92439,5.43827,232.32,0.4022,1.64151,0.245018306,23.35510065,-8.198115058,5.155573196
4.64907,5.40268,1501.59,0.61282,1.01024,0.606608331,24.42914399,-7.846897379,5.749673295
4.42412,5.10059,1170.71,0.57096,0.933293,0.611769294,27.06745183,-7.900893693,5.318656804
10.27787,10.39364,1240.53,0.61214,0.990795,0.617827098,21.3133823,-8.549756062,5.809378616
4.0538,4.83597,1075.49,0.61976,1.04226,0.594630898,24.37259933,-8.469609001,5.361635849
7.10734,12.14192,3229.48,0.7162,0.697914,1.026200936,20.39397388,-8.237803398,5.909059811
3.75929,6.22689,226.076,0.4019,1.41993,0.283042122,24.12713883,-8.200590233,5.127237576
3.75974,4.5308,374.836,0.4411,1.30097,0.339054705,28.10486782,-7.694996915,5.524797355
4.16271,5.05147,361.626,0.47498,1.13092,0.419994341,28.54435791,-8.410239188,4.823746739
4.08701,5.083,345.133,0.48446,1.12522,0.430546915,29.60473628,-8.404960892,4.691350058
7.10265,7.3989,271.356,0.4558,1.86184,0.244811584,50.45432462,-8.246477692,4.694630076
10.34284,10.43782,620.812,0.55304,1.11052,0.498000936,17.01732099,-8.855567375,5.605841326
4.0897,4.90958,657.911,0.49298,1.27414,0.386911956,26.65386815,-8.008192011,4.702187592
4.65199,5.7578,2612.11,0.70192,1.02515,0.6846998,12.76084525,-8.89490546,5.581397427
3.92148,5.83028,1129.71,0.58126,1.25472,0.463258735,21.42296953,-8.445985639,5.491003166
4.0944,5.86454,1075.36,0.57376,1.28277,0.447282054,21.90548494,-8.295978609,5.537553448
3.94678,4.76031,506.042,0.53304,1.3892,0.383702851,26.17170078,-8.561895836,4.905676773
5.81939,7.61968,1791.39,0.63844,0.929894,0.686572878,20.4513454,-8.396228943,5.89847439
3.80128,6.35889,492.986,0.47744,1.36336,0.350193639,23.38425342,-8.573752387,5.16730156
3.78902,6.38674,493.346,0.47682,1.36238,0.349990458,23.34430744,-8.583073271,5.166910508
6.70298,7.52312,1162.4,0.56862,1.04834,0.542400366,21.46592918,-8.554690966,5.571869124
5.12695,7.31754,429.66,0.45344,1.78125,0.254562807,20.43612503,-8.68276086,5.538459628
5.12362,7.3154,437.502,0.4535,1.77872,0.254958622,20.2799046,-8.674306182,5.531430267
5.07386,7.34058,438.282,0.4571,1.77151,0.258028462,20.36279101,-8.71452722,5.522446902
5.11399,7.32397,436.516,0.457,1.7716,0.257958907,20.26048871,-8.683163878,5.577997556
4.91036,7.23942,418.639,0.4502,1.7997,0.250152803,20.89645785,-8.711579544,5.502490151
5.01415,7.28763,420.212,0.45402,1.78994,0.25365096,20.76331598,-8.633309988,5.543578532
4.55031,6.97684,2230.05,0.64902,0.806536,0.804700596,20.07185896,-8.404244556,5.817584312
4.84816,6.85522,1493.87,0.59368,0.971676,0.610985555,20.29548619,-8.199711677,5.749283957
4.82147,5.41795,285.023,0.40012,1.52384,0.262573499,22.10004707,-7.989219302,5.614037702
4.55814,6.48228,1533.48,0.608,1.0623,0.572343029,40.02099904,-7.95087581,5.510912946
13.71841,15.61444,4719.81,0.79706,0.514247,1.549955566,15.81075956,-8.479249885,5.563778214
4.93416,5.27662,887.573,0.51682,1.16508,0.443591856,26.02935845,-7.773832839,5.265021018
7.69355,8.14869,1138.86,0.5748,0.987789,0.58190565,22.67843263,-8.522426792,5.68566531
9.57458,11.39023,4461.67,0.81702,0.493516,1.655508636,13.39987295,-8.6592087,5.488014309
3.95758,6.27152,549.659,0.47512,1.38102,0.344035568,24.93029058,-8.251429332,5.292829789
9.84925,10.99192,1227.19,0.63402,1.18883,0.533314267,23.42600016,-8.217935263,6.046349217
9.80954,11.06598,1259.94,0.63874,1.1867,0.538248926,24.19649006,-8.210060764,6.043067863
9.80964,11.01144,1275.48,0.63884,1.18637,0.538482935,22.35089409,-8.302021104,6.073858562
9.87899,11.15761,1270.76,0.63918,1.18127,0.5410956,23.88372429,-8.178163051,6.079543447
9.86004,11.10045,1246.47,0.63944,1.1813,0.541301955,22.87424735,-8.252202086,6.07716148
9.92421,11.20025,1223.25,0.64018,1.17831,0.543303545,23.54281389,-8.195244117,6.061878585
9.89743,11.20845,1256.49,0.64212,1.17889,0.544681862,22.85906053,-8.179377338,6.067809772
9.85075,10.95857,1294.76,0.65152,1.20305,0.541556876,28.52466908,-8.574225986,5.46104622
9.9584,11.06557,1264.96,0.6543,1.19415,0.547921115,27.26640114,-8.136249077,5.938621958
9.87166,11.0184,1251.12,0.63574,1.18797,0.535148194,23.26717385,-8.317607492,6.045586065
4.32453,5.60667,683.097,0.49452,1.2413,0.398388786,22.3638544,-8.752191095,5.075093337
3.97759,4.69443,471.991,0.51572,1.13804,0.453165091,29.47245174,-8.423418199,4.809012805
3.66466,5.583,678.739,0.54944,1.2752,0.430865747,24.80706938,-9.041902285,4.487194135
3.90334,6.17141,1160.41,0.55654,1.0195,0.545895047,21.61897617,-8.963024633,5.224388988
4.74964,5.60484,1058.79,0.55576,1.07243,0.518224966,25.05692302,-8.445946398,5.312315776
3.86868,5.70928,218.937,0.43164,1.21403,0.355543108,21.01321286,-9.869178088,4.352357836
3.74612,5.58117,201.672,0.42736,1.23312,0.346568055,21.77674128,-9.948839683,4.27721876
4.52244,4.75404,310.38,0.43144,1.18943,0.362728366,27.39382203,-7.642663341,4.941054291
4.28733,15.32957,875.405,0.64476,0.82417,0.782314328,22.44576985,-9.406617679,4.893030852
5.00794,7.15013,377.468,0.42798,1.94765,0.21974174,21.53188799,-8.650048453,5.50491912
5.01285,7.16272,386.347,0.43186,1.93261,0.223459467,21.42321461,-8.612433977,5.488164665
6.28305,7.33926,1966.75,0.65154,0.91185,0.714525415,17.92470572,-8.542219192,5.792401828
4.37055,6.13135,1698.16,0.5906,0.966131,0.611304264,28.25958409,-7.935265191,5.684262624
9.76034,10.78109,1353.61,0.6174,0.954298,0.646967719,23.17271685,-7.63039178,6.106185592
3.77144,4.79446,520.799,0.49512,1.53468,0.322621002,33.51595023,-7.773395697,5.369326893
5.89807,6.57892,2073.7,0.68,1.10785,0.613801507,17.18706498,-8.243412401,6.057108782
7.61249,12.51834,3166.39,0.73564,0.637007,1.154838173,16.38538574,-8.655224749,5.625960714
6.10049,8.23736,1374.39,0.6093,1.05875,0.575489965,19.69231493,-8.481962117,5.620894308
6.50203,8.0106,1283.16,0.5995,1.08206,0.554035821,20.04590319,-8.441712231,5.561127466
5.70388,7.44729,2262.58,0.66684,0.883784,0.754528256,23.40815013,-8.435716905,5.947844066
7.37101,8.67819,2119.7,0.64884,0.808147,0.802873735,20.01097067,-8.697266211,5.525900271
3.79148,5.77631,983.474,0.59082,1.4748,0.400610252,31.21982067,-7.915134804,5.502306291
3.67614,5.33789,197.515,0.46398,1.21787,0.380976623,28.98320019,-8.589270056,4.615639562
3.79797,4.46757,891.882,0.56274,1.34004,0.419942688,26.47334218,-7.238477792,5.795749226
3.80654,5.28786,375.654,0.44404,1.47108,0.301846263,25.75732342,-8.431119229,5.281130054
3.81788,4.66467,266.272,0.43542,2.25323,0.19324259,25.51609031,-8.467737311,4.809080245
7.45868,11.68951,3213.99,0.74172,0.635617,1.166929141,17.09999494,-8.422111495,5.758274696
7.334,11.52058,3183.77,0.73928,0.638345,1.158119825,16.69763527,-8.436935321,5.72914671
6.16263,10.94144,2699.42,0.71046,0.73574,0.965640036,17.37801653,-8.416546242,5.81122691
4.64075,7.7679,1930.62,0.64124,0.97417,0.658242401,18.89690935,-8.384870648,5.973267106
6.0803,10.98417,2607.63,0.70462,0.75368,0.934906061,17.11051551,-8.385718661,5.801665224
5.27685,5.74302,1639.49,0.63964,1.21834,0.525009439,23.20563317,-8.216593461,5.795651532
8.2956,9.08968,3051.55,0.73364,0.720728,1.017915219,15.21123146,-8.764229719,5.567012969
4.5685,8.74594,2103.33,0.64528,0.892293,0.723170528,20.05527454,-8.280431866,5.927508543
4.55116,8.71895,2095.87,0.64422,0.895776,0.71917533,20.15945772,-8.293574107,5.912387308
4.52269,8.66619,2066.98,0.64226,0.897578,0.715547841,20.2649594,-8.291996649,5.891264714
3.98335,5.17179,585.295,0.49382,1.18882,0.415386686,25.42990727,-7.46118577,5.473204066
3.71971,6.29773,949.639,0.53612,1.09675,0.488826077,26.04715935,-8.233618137,5.318271748
5.93484,7.26398,1664.86,0.61874,0.928582,0.666327799,21.49141549,-8.013042798,5.980645016
4.99033,10.05627,1285.35,0.65212,1.27605,0.511045805,16.20679887,-8.905950399,5.548795574
5.24596,7.57658,1182.45,0.5517,1.02746,0.53695521,23.64566548,-8.691561444,5.393258842
5.30803,6.66583,2337.47,0.66744,0.938373,0.711273662,17.53855258,-8.281693945,5.95351574
5.30501,6.66603,1988.42,0.64502,0.973404,0.662643671,18.48134141,-8.478705285,5.833546826
4.92807,5.59298,1037.91,0.55882,1.15802,0.482565068,21.03165031,-8.338866076,5.476939814
4.5802,6.15184,693.732,0.52542,1.20476,0.436120057,22.96655651,-8.380418439,4.895951388
6.64118,10.30601,2422.77,0.69722,0.805914,0.86512953,18.42564435,-8.591689044,5.638051861
4.50564,5.27757,645.373,0.54238,1.24039,0.437265699,24.59056933,-8.546901418,5.222994665
5.40382,6.42465,1855.47,0.64804,0.966783,0.670305539,17.90099353,-8.246957846,5.977055946
4.27158,6.83841,1204.6,0.62548,1.16057,0.538942072,18.98436084,-8.604192586,5.416538925
4.80173,5.28453,861.125,0.55174,1.43501,0.384485126,21.93611162,-8.122215247,5.528369411
5.56339,6.45056,532.83,0.57344,1.15416,0.496846191,31.68534002,-8.33367079,5.127764435
5.57332,6.39416,552.103,0.56746,1.14467,0.495741131,40.16008009,-8.178683818,4.837718936
3.83342,5.85396,1090.14,0.5812,1.02444,0.567334349,22.5973746,-8.707742615,5.126761383
3.84033,5.85231,1103.3,0.58314,1.01925,0.572126564,22.5015613,-8.715200424,5.123871711
4.91,12.75,1947.26,0.67688,0.732143,0.924518844,21.91316379,-8.652137753,5.570229787
4.99,12.87,1981.25,0.67844,0.728838,0.930851575,22.22723988,-8.875959905,5.592182564
5.3,12.37,2021.24,0.940935,0.722154,1.302956156,22.18547865,-8.614181463,5.655991616
5.74,12.5,2134.81,0.68,0.71,0.957746479,22.84164857,-8.562055899,5.633737013
4.37434,6.87571,656.753,0.53418,1.26224,0.423200025,25.60659621,-8.943128903,5.20539271
6.58555,8.25256,1282.69,0.58768,1.13597,0.517337606,21.162909,-8.562223227,5.703408931
5.47787,7.34237,470.44,0.47334,1.52902,0.309570836,34.64822888,-8.638032178,5.465704998
4.10291,4.99697,466.878,0.5058,1.2735,0.397173145,33.09210338,-8.634964635,3.808203787
3.82583,4.81496,1175.18,0.57806,1.13347,0.509991442,44.32844912,-7.436371215,4.731247231
4.32281,5.49382,1579.69,0.62012,1.02346,0.605905458,30.82816741,-7.655897102,5.275276569
4.62985,5.27906,1538.28,0.60934,1.04928,0.580722019,31.88617979,-7.441808607,5.197254981
4.02699,5.10607,1244.1,0.58484,1.11842,0.522916257,33.85966023,-7.447865978,4.984279285
4.94756,7.14061,1060.07,0.56,1.20532,0.464606909,29.1133632,-7.973073869,5.08268745
4.84747,5.28866,785.483,0.52848,1.29946,0.406692011,39.24355211,-7.625803889,5.118981654
4.43587,5.52911,791.182,0.52602,1.29684,0.40561673,35.15669703,-7.862877111,4.86676189
3.9272,4.89671,1094.62,0.5883,1.32887,0.442706962,39.94360232,-7.540411692,5.055768685
6.71212,7.38705,2279.9,0.6779,0.935187,0.724881762,25.26554658,-8.322515319,5.887875431
5.77243,6.67772,995.471,0.5834,1.37946,0.422919113,19.48849265,-8.145115838,5.737922841
6.60927,7.27418,875.752,0.5622,1.47237,0.381833371,18.57688523,-8.477881112,5.952879448
4.86289,7.00326,1223.57,0.57592,1.1818,0.48732442,21.70965129,-8.141649805,5.730595822
7.72449,8.38907,1406.18,0.6728,1.20127,0.560073922,21.37343916,-8.828675019,5.590307509
4.34629,6.13469,2253.61,0.69064,1.17934,0.585615683,13.93593139,-8.838712929,5.692320573
6.53331,13.51443,3237.7,0.74626,0.653619,1.141735476,21.12743322,-8.500122465,5.816691073
4.14329,4.62596,311.754,0.46884,1.44887,0.323590108,26.01557552,-8.508418407,5.18592145
4.86799,7.01725,1442.48,0.63382,1.23133,0.51474422,17.9454166,-8.265235966,5.933336094
9.52295,10.82294,1292.73,0.64498,1.0693,0.60317965,18.63361934,-8.658894009,5.616215148
11.13953,21.8367,4332.84,0.81434,0.43704,1.863307706,13.84436176,-8.54332408,5.546464144
8.72821,13.8531,2746.46,0.74116,0.762381,0.972164836,19.91349376,-8.634631056,5.755358372
10.31061,11.13693,2603.63,0.80082,0.748964,1.069236973,26.1519359,-8.796578304,5.556493926
4.83707,7.10977,1457.11,0.56878,1.05149,0.540927636,29.34068173,-8.478980666,5.564350979
3.82945,4.48241,422.386,0.505,1.26627,0.398809101,34.61393042,-7.661203523,4.495270655
7.94106,15.02876,3670.02,0.8106,0.595896,1.360304483,10.55245295,-8.897048909,5.399894474
7.93728,15.03569,3669.99,0.81046,0.595966,1.359909794,10.54898119,-8.929450505,5.378906697
6.29437,6.7326,816.401,0.57104,1.53602,0.371765993,18.37780363,-8.504883176,5.695506719
7.66991,8.43825,1577.1,0.60878,0.899517,0.67678543,18.05245824,-8.494935708,5.845605269
4.45301,6.06535,682.017,0.53446,1.35673,0.39393247,28.03825341,-8.412514353,5.091627671
6.50841,6.88683,1092.12,0.56996,1.28067,0.445048295,27.74766023,-7.489343336,5.715730686
6.57314,6.93182,889.223,0.57194,1.58977,0.359762733,29.29971635,-7.570058927,5.539382988
6.53286,6.92288,846.675,0.55538,1.65406,0.335767747,20.58385912,-7.812766835,6.006408292
6.48693,6.87869,850.375,0.56576,1.63046,0.3469941,27.74878566,-7.568817747,5.711095018
