PLD,LCD,LCD/PLD,ASA,Porosity,Pore volume,Qst CH4,N1bar_CH4,log_D0_CH4,log_D1bar_CH4
25.18561,28.33898,1.125205226,6008.99,0.94362,6.869435446,4.358163859,0.628926147,-2.639334362,-2.684039188
46.82316,52.84322,1.128570135,5763.64,0.959,9.8104406,4.000146317,0.782941572,-2.384686717,-2.398189689
19.37664,24.31849,1.255041638,3214.92,0.85578,2.288855011,16.5636131,0.706757043,-3.395524219,-3.319903129
15.01331,21.37588,1.423795286,3416.54,0.84118,2.290271289,10.20129382,0.588891852,-3.274487263,-3.197742369
30.03974,36.25216,1.206806717,6959.21,0.95678,9.647176972,3.187337621,0.715817128,-2.451804742,-2.521250225
8.63648,13.40838,1.552528345,2810.81,0.78708,1.045124333,7.068557095,0.227856019,-3.316040509,-3.30502231
11.02572,15.03841,1.363939044,4158.53,0.81734,1.738200254,8.986512838,0.578701329,-3.385737552,-3.351375463
7.97431,12.02291,1.507705369,4355.61,0.80526,1.527642347,8.218800763,0.448451562,-3.384680062,-3.388378868
15.74857,22.04718,1.399948059,5643.18,0.90168,3.944408719,5.687076654,0.51563471,-2.931808312,-3.031467793
6.9107,11.75378,1.700808891,2613.37,0.75402,0.9885455,9.557204069,0.36428099,-3.565300213,-3.423189294
13.27067,17.68638,1.332742054,5791.16,0.88916,3.129974409,4.847146219,0.386091876,-2.997835256,-3.013120486
21.78355,25.00078,1.147690803,6010.74,0.922,4.948157053,6.015328767,0.58244589,-2.910681829,-2.870189589
14.50134,22.50233,1.551741425,5667.7,0.90806,3.996602232,4.956968278,0.462638396,-2.882908002,-2.860225861
17.69988,23.09043,1.304552912,4991.83,0.88674,3.422358762,9.748444408,0.701759164,-3.136920223,-3.158873658
12.31926,15.80397,1.282866828,4939.49,0.86058,2.55465807,7.995715491,0.622200693,-3.269881361,-3.21932354
10.33081,16.53741,1.600785418,5884.48,0.87134,2.768971654,5.516802742,0.405557976,-3.106172077,-3.127174258
6.96261,9.68992,1.391707995,2597.23,0.7385,0.893414501,10.23934012,0.435440234,-3.518762939,-3.520235312
6.84044,10.84549,1.585495962,3365.39,0.75792,1.123075715,9.708976741,0.490046824,-3.57564532,-3.521898808
16.33147,21.9611,1.34471055,5838.57,0.89446,3.555907165,5.775248153,0.501846506,-3.005331382,-3.069148635
21.86759,25.19674,1.152241285,5547.83,0.90726,4.262438337,6.589191064,0.573372653,-2.985443335,-3.002635046
23.92697,24.27345,1.01448073,5796.81,0.90606,3.73929049,4.412213387,0.41741186,-2.905037019,-2.959053488
21.07389,24.01159,1.139399987,5758.05,0.92166,5.00551244,5.224001456,0.581246863,-2.803049636,-2.803013242
14.06341,16.45201,1.169845009,3213.58,0.79034,1.48904983,11.32511129,0.621546611,-3.507599764,-3.50745319
7.4101,12.53717,1.691902943,3911.28,0.80214,1.369000787,7.289297456,0.363361202,-3.259563643,-3.263578648
15.24036,19.32457,1.267986452,6615.05,0.90554,4.23402783,4.932579467,0.493851453,-2.935882065,-2.958658772
14.27937,21.32589,1.493475552,4923.61,0.88692,2.884151993,5.674992131,0.412618755,-3.057954235,-3.041767969
31.34977,32.20469,1.027270376,4377.74,0.92538,5.156297014,7.157136457,0.713482018,-2.606245115,-2.675389595
14.56033,17.99969,1.236214426,5862.08,0.88998,3.424527866,5.82195263,0.498454137,-3.052453369,-3.002429572
15.95449,19.36563,1.21380439,5214.11,0.88744,3.056312271,6.254818901,0.47634967,-3.0552182,-3.032939249
16.0805,17.30634,1.07623146,4016.83,0.82958,1.682417743,7.184887428,0.373901812,-3.261283795,-3.266961286
11.02601,20.09261,1.822292017,4874.12,0.8651,2.562431689,7.240670968,0.542611241,-3.14114267,-3.174584143
20.96438,25.1027,1.197397681,3548.13,0.86302,2.678830282,20.33739671,0.790944292,-3.562441636,-3.275496755
9.71735,15.51357,1.596481551,1917.58,0.75736,0.970297639,11.45925007,0.344439873,-3.557017458,-3.703254948
28.13241,35.75322,1.270890763,6502.21,0.9475,7.783555545,3.890224569,0.677569917,-2.615100008,-2.623557512
11.49454,13.35709,1.162037802,3570.32,0.8031,1.505858617,8.615181513,0.426920378,-3.417400673,-3.37925331
27.54073,31.79877,1.154608828,7180.8,0.9523,8.527728775,3.195494584,0.650642057,-2.54127943,-2.588011134
22.39106,26.10479,1.165857713,6138.6,0.92632,5.147080069,4.475575485,0.517016363,-2.819367563,-2.83097576
8.70117,15.03119,1.727490671,3937.8,0.80578,1.605632007,7.813444672,0.402132255,-3.34646419,-3.33583942
12.77414,14.65395,1.14715746,3389.42,0.7984,1.518528944,8.474901909,0.423331098,-3.399246995,-3.381677347
14.17639,19.70353,1.389883461,4395.77,0.86758,2.330875952,6.52001572,0.396345972,-3.146723357,-3.17192382
13.82645,20.17888,1.45944042,4530.27,0.85828,2.345225962,6.843357968,0.442525793,-3.165879082,-3.158076622
22.58163,25.24193,1.117808148,6045.22,0.92736,5.5224325,5.526671579,0.600811284,-2.810910657,-2.916512595
11.76597,18.46666,1.569497457,5777.54,0.88356,3.165996603,5.285889081,0.431488859,-3.067169908,-3.050491175
11.88407,19.36333,1.629351729,5365.76,0.87662,2.869412939,5.608830099,0.41276153,-3.087683792,-3.074458696
19.9576,22.60251,1.132526456,5999.32,0.91788,4.563751715,4.627888026,0.480423032,-2.870722516,-2.981915177
9.38747,14.50153,1.54477511,3721.38,0.8061,1.496096896,8.77199483,0.506688356,-3.355786621,-3.393524267
14.24308,19.56082,1.373356044,4408.36,0.85688,2.319214009,7.244126413,0.443520563,-3.232635808,-3.332845623
12.16467,22.02234,1.810352439,5466.06,0.88296,2.965819315,5.544929809,0.422138121,-3.05709205,-3.068859739
11.5959,19.48729,1.680532775,5557.88,0.88188,2.891855466,5.908520222,0.440792151,-3.110956397,-3.105116396
27.82511,34.85056,1.252485974,5838.93,0.9354,6.058172445,5.071013982,0.61536724,-2.745651364,-2.734262483
6.60501,8.28257,1.253982961,2386.43,0.69408,0.825556473,12.3037795,0.732777041,-3.71643461,-3.733628583
22.84407,28.28563,1.238204488,5505.42,0.9403,6.165497344,4.322208407,0.551576943,-2.652596389,-2.702540257
24.66725,27.45916,1.113182864,7143.73,0.94834,7.95734112,3.23549646,0.621902081,-2.586642438,-2.667238614
22.61653,25.96108,1.147880776,5107.88,0.926,4.621404188,5.187176701,0.525481707,-2.7997681,-2.817727849
18.94666,35.11492,1.853356739,5880.16,0.91622,4.628519179,4.338046982,0.457725346,-2.820943754,-2.818260423
25.03964,30.69803,1.22597729,7218.53,0.94568,7.402119632,3.471015131,0.610570669,-2.627392937,-2.562059275
10.48756,14.97241,1.427635217,4626.48,0.83594,1.862960091,6.982203418,0.401267215,-3.255603067,-3.276854525
12.60426,18.03847,1.431140741,5738.69,0.88632,3.19483244,5.098575215,0.418202719,-3.04678858,-3.071063103
25.87198,31.71538,1.225858245,6026.66,0.94824,7.98141508,4.052200789,0.680575473,-2.557187452,-2.569564035
26.11926,36.86564,1.411435087,6406.48,0.94344,7.33235925,4.13565084,0.663093949,-2.649709678,-2.626478538
11.48374,14.59999,1.271361943,4924.53,0.83814,2.093251515,6.569091634,0.408452151,-3.219332735,-3.200264604
19.93218,23.56098,1.182057356,5331.74,0.92098,4.436405326,5.157777336,0.51334895,-2.86308446,-2.839377781
20.09682,21.94786,1.092106114,1686.49,0.84808,1.55780796,9.193878171,0.231412066,-3.050648178,-2.914224689
12.25034,19.82732,1.618511813,5772.5,0.89186,3.360209179,5.452069303,0.465884661,-3.006223588,-3.032446986
16.46266,22.70543,1.379207856,5867.46,0.91226,4.337176409,5.100940074,0.507595455,-2.8931015,-2.815490999
9.40378,12.18368,1.295615168,3776.21,0.78576,1.365034032,8.994418177,0.485168495,-3.38783018,-3.36502966
10.78411,14.60227,1.354054252,4417.34,0.8298,1.908823651,7.458936426,0.438702181,-3.252926802,-3.247057797
12.77851,17.54902,1.373322868,6017.87,0.88826,3.378082358,5.38028061,0.469186472,-3.028044522,-3.02640548
23.96485,24.14101,1.007350766,5029.19,0.89074,3.014756651,6.347283257,0.441245774,-3.086659414,-3.123956911
11.32964,19.21982,1.696419304,5898.82,0.88222,3.053361667,5.49175332,0.438604611,-3.096294805,-3.09212065
14.58048,21.54175,1.477437643,5957.99,0.88398,3.264942807,6.049643742,0.506849659,-3.103567749,-3.071302722
15.26711,21.44035,1.404348957,5920.15,0.90228,3.792175916,4.922377725,0.455901689,-2.915412036,-2.903439534
10.508,14.18505,1.349928626,4923.28,0.85364,2.279272568,6.197500408,0.388773454,-3.141135467,-3.169219214
9.8004,12.23267,1.248180687,3799.74,0.79126,1.439609923,8.692814174,0.418795212,-3.458985569,-3.404144947
13.74625,16.72998,1.217057743,5394.08,0.84604,2.430332331,7.842233555,0.553888282,-3.229235964,-3.270193747
9.07506,12.43085,1.369781577,1522.52,0.6327,0.706310241,14.97269875,0.543191043,-4.190770138,-4.257629996
14.50123,20.03839,1.381840713,5401.56,0.8804,2.99625978,6.293898976,0.476128872,-3.108960312,-3.165389971
26.57424,28.72224,1.080830157,7628.57,0.95258,9.096360806,3.0434412,0.681665681,-2.5441149,-2.502329378
11.09281,16.47548,1.485239538,5700.95,0.88388,2.965224334,4.443332099,0.34995796,-2.99064006,-3.031350478
5.84418,11.7939,2.018058992,2441.53,0.72108,0.857256987,10.2387631,0.448472601,-3.60886063,-3.58972823
10.58324,14.54681,1.374513854,3961.56,0.81196,1.680339064,8.119387232,0.450090105,-3.279129284,-3.288192823
9.04871,14.96816,1.65417612,3759.76,0.79576,1.477276314,7.886652763,0.382243537,-3.338495965,-3.335518814
40.13071,46.4508,1.15748762,5596.4,0.94998,7.6860467,4.500610106,0.672286338,-2.541369794,-2.60886043
23.86118,27.72162,1.161787472,7145.21,0.94606,7.558321616,3.467989885,0.6145747,-2.633274061,-2.763545666
11.67072,15.6977,1.345049834,5920.72,0.8628,2.659654812,5.976307694,0.454539576,-3.110876325,-3.110629805
5.50929,11.69963,2.12361847,2632.66,0.71664,0.911085741,10.2497839,0.502115499,-3.591490699,-3.568767113
26.70915,28.85082,1.08018488,6967.36,0.95278,8.493314316,3.018570577,0.62412706,-2.523105903,-2.550342859
24.71959,25.67759,1.038754688,2374.48,0.87998,2.457241628,8.841343999,0.370047261,-2.815400512,-2.824829916
10.25644,15.90925,1.551147377,4740.86,0.82858,1.90212301,7.112168684,0.424302677,-3.263818842,-3.263598848
25.0165,27.99629,1.119112985,6122.76,0.94274,6.941609602,4.474016626,0.638879808,-2.615148654,-2.653502839
6.69623,8.67483,1.295479695,2412.68,0.70244,0.832671486,11.10229582,0.591118988,-3.564400037,-3.638446515
23.24793,27.24026,1.171728408,6185.77,0.94102,6.826554078,4.445740425,0.633599153,-2.647794459,-2.669151374
14.7388,20.30847,1.377891687,4192.02,0.83576,2.15314937,9.301853387,0.600448882,-3.384685878,-3.348018869
14.82357,21.85384,1.474262947,5084.95,0.89274,3.10665219,5.617637898,0.431765053,-3.024529671,-2.958077874
11.52974,14.94584,1.296285953,5778.75,0.85784,2.421628214,5.924276344,0.421312896,-3.091335681,-3.067165391
11.81041,20.72534,1.754836623,5681.06,0.88966,3.077130603,5.329862741,0.419447157,-3.059466325,-3.07137742
21.71762,24.53159,1.129570828,6070.47,0.92918,5.403088875,4.51090994,0.535132264,-2.790725609,-2.732625455
13.0401,18.38483,1.409868789,5943.79,0.89072,3.317689477,5.923975675,0.47658767,-3.114463017,-3.039889065
10.05377,14.72674,1.464797782,4358.19,0.81866,1.830221708,8.486124516,0.541206342,-3.320734799,-3.34130958
10.92584,14.5114,1.328172479,4572.54,0.8312,1.817045072,7.331818885,0.418393035,-3.27964553,-3.3027279
9.57217,13.40424,1.400334511,4471.4,0.83148,1.768982178,6.904313988,0.366958109,-3.24403906,-3.200242848
16.80499,21.6041,1.285576487,6102.01,0.90682,3.984025587,4.893736935,0.466118184,-2.902888607,-2.92730541
11.13361,14.14988,1.270915723,4082.83,0.80916,1.676424887,9.479044133,0.611136907,-3.346368463,-3.375856478
15.38824,28.05161,1.822925169,4568.57,0.86852,2.751964512,7.335443165,0.560890696,-3.197360916,-3.110550311
15.8917,21.1684,1.332041254,6397.57,0.89822,3.73825319,5.192396842,0.484955983,-2.968751232,-3.003934408
19.09885,25.21187,1.320072675,6518.88,0.93228,5.444670264,3.878737763,0.497696787,-2.767599935,-2.649147666
14.29954,21.10765,1.476106924,5879.02,0.9025,3.914484242,5.36365384,0.488814585,-2.952492438,-2.940291246
8.4815,14.04199,1.655602193,2898.36,0.7727,1.154367309,9.574403833,0.38284931,-3.493358462,-3.525833024
22.57285,25.16112,1.114662969,6171.95,0.92922,5.289426498,4.378889947,0.509548334,-2.796660362,-2.807356433
10.73729,14.84138,1.382227732,4576.12,0.83358,1.896996275,6.460545312,0.374299768,-3.195346325,-3.197136342
24.56473,34.33923,1.397907895,7587.16,0.94764,8.350060358,3.347676541,0.663026861,-2.554758915,-2.563748014
14.12488,17.19961,1.217681849,6556.46,0.90264,4.002767135,4.874318078,0.486243053,-2.944680816,-2.924376472
6.19267,9.10662,1.470548245,1343.68,0.5965,0.639016311,14.25384702,0.564973411,-4.045431071,-3.945303465
14.64873,20.47838,1.397962827,4049.85,0.82996,2.141506196,9.648147282,0.590032122,-3.346436531,-3.310677585
19.72852,23.04214,1.167960901,2743.84,0.8611,1.852429499,10.83073606,0.446001135,-3.245146645,-3.210140393
28.91502,44.11156,1.525558689,6695.8,0.9565,9.606779886,3.450135293,0.737642713,-2.442937961,-2.508179034
24.91345,28.17152,1.130775545,6218.46,0.93628,6.295885363,4.393032275,0.60181685,-2.705236819,-2.768756422
13.90574,16.45675,1.183450144,3433.52,0.81396,1.768094535,9.021277827,0.469684155,-3.351091639,-3.401777223
10.78563,18.41851,1.707689769,5429.11,0.88066,2.673982219,5.176084813,0.362201358,-3.048505854,-3.055393824
12.17625,16.96203,1.393042193,5844.61,0.8817,3.024928125,6.502149803,0.504865093,-3.179415457,-3.095147623
6.56489,12.02421,1.831593523,936.78,0.64318,0.423147521,14.63180168,0.374601709,-4.087392975,-3.966837293
10.30368,12.8893,1.250941411,3203.48,0.79664,1.433641187,10.89325291,0.538289724,-3.610184123,-3.54875108
15.8805,20.54311,1.293605995,5769.84,0.90282,3.723736853,4.767524568,0.432725929,-2.923337737,-2.869990265
27.85767,31.05142,1.114645266,7631.18,0.95902,10.10262536,2.838454295,0.712430559,-2.4927996,-2.527141359
18.57964,24.41757,1.314211147,5713.54,0.91464,4.302183924,4.641162746,0.464078997,-2.86129525,-2.827200375
12.94714,20.16081,1.557163204,5196.46,0.868,2.671402148,6.09400278,0.407647049,-3.138469625,-3.127655314
6.26887,12.93319,2.063081544,2808.1,0.7485,0.971913833,9.029370641,0.387374241,-3.462972202,-3.469502168
15.3114,16.48385,1.076573664,5890.59,0.89174,3.100291693,4.614417441,0.381228072,-2.948429456,-2.982719802
9.4936,12.98092,1.367333783,4554.41,0.83182,1.815733064,7.159049664,0.393230883,-3.233511492,-3.249321239
21.50394,24.93692,1.159644233,6649.97,0.93702,6.114881621,3.843577611,0.549560808,-2.702972475,-2.652184661
10.28659,14.17429,1.377938656,4755.04,0.81978,1.79619149,7.094195991,0.38354105,-3.271701593,-3.304110968
13.7731,14.95537,1.085839063,3669.95,0.81628,1.627865237,9.547916802,0.49942688,-3.451189545,-3.415955171
15.30307,20.35644,1.330219361,4155.88,0.855,2.174084405,6.589191677,0.375086936,-3.14644374,-3.148885714
6.70344,10.81316,1.613076271,2647.97,0.72348,0.910856934,9.240718681,0.37216531,-3.569957887,-3.585390608
23.58981,29.67086,1.257782916,7216.49,0.94038,6.984869755,3.593606683,0.596617628,-2.700775064,-2.678556602
11.23019,15.12444,1.346766172,4720.42,0.83732,2.016171364,6.626791559,0.393117728,-3.208180315,-3.212155818
10.75176,14.72388,1.36943905,4299.72,0.8353,1.898076927,6.866773544,0.383752483,-3.219512286,-3.21042177
13.28603,17.6433,1.327958766,6076.85,0.88778,3.375486677,5.458135247,0.478236721,-3.019081709,-3.017189897
15.57685,18.46789,1.1855985,2910.05,0.8438,1.698432603,11.73379714,0.411858748,-3.363952359,-3.320393952
15.39461,20.25817,1.315926159,4181.59,0.87396,2.401906222,6.34912019,0.392350765,-3.111891401,-3.121057072
16.84024,22.61046,1.34264476,5267.69,0.88388,3.071256572,6.016785899,0.455589562,-3.020521213,-2.977723634
12.73904,17.03603,1.337308777,5664.68,0.88432,2.966750202,5.384612645,0.412252474,-3.051535939,-3.031873659
23.25508,25.71565,1.105807849,5829.69,0.92722,5.349171277,4.943329959,0.590382922,-2.842132397,-2.732630259
13.27454,19.83405,1.49414217,6114.89,0.89996,3.674310934,4.943191292,0.449221239,-2.899247743,-2.913141147
12.08399,16.13392,1.335148407,5135.97,0.83438,2.10577588,8.578483462,0.603908781,-3.327064301,-3.276558365
22.12847,25.25849,1.141447646,6093.89,0.92616,5.057667104,4.962103947,0.543923549,-2.861185491,-2.85463039
5.58194,9.14859,1.63896244,1341.45,0.63886,0.499737952,12.15233327,0.395844868,-3.854080667,-3.863677771
5.69458,6.8509,1.203056239,2144.57,0.6707,0.711497252,12.01049505,0.752822248,-3.495166211,-3.558187233
14.11828,20.1712,1.428729279,4871.92,0.86586,2.565914055,6.618090927,0.453032254,-3.144646413,-3.128924183
9.45636,14.97405,1.583489842,4654.9,0.82982,1.867382577,6.999032723,0.398977759,-3.272106853,-3.265845172
10.67916,18.5381,1.735913686,4961.93,0.87142,2.592308333,6.315642657,0.453736252,-3.112785316,-3.120544733
27.47087,30.11576,1.096279805,6808.88,0.95474,8.693601406,2.926920246,0.629330651,-2.509407948,-2.575692403
22.63466,26.62917,1.176477579,5932.13,0.93432,5.920649908,4.515251164,0.559926522,-2.739662539,-2.772297237
32.54485,39.5419,1.21499715,6091.43,0.95126,7.894142836,4.238671472,0.664090664,-2.542801968,-2.532181274
32.33412,42.39807,1.311248613,6642.79,0.96144,11.15909816,3.236398712,0.800612824,-2.366846651,-2.431850641
12.95461,18.00439,1.389805637,5767.78,0.89056,3.160345219,4.740105362,0.38618296,-2.988440045,-3.020981435
4.27244,7.70824,1.804177472,1243.57,0.59872,0.589848676,15.86273334,0.828372842,-4.448809191,-4.491099929
6.07597,13.25241,2.181118406,1038.46,0.66214,0.492096169,13.37115223,0.351747832,-3.81108623,-3.711842039
17.44669,21.87127,1.253605698,4884.32,0.8903,3.141695662,7.316457517,0.532795468,-3.074373513,-3.089045365
19.76068,24.29682,1.229553841,5889.35,0.9107,4.327373118,5.639283393,0.555392608,-2.944803021,-3.000887196
6.04516,6.64175,1.098688868,1053.53,0.5585,0.436686344,12.71554637,0.424823056,-3.531117386,-3.2378048
21.10107,24.63154,1.167312369,6230.05,0.9291,5.381999757,4.436385824,0.534033986,-2.786418669,-2.782632214
8.35212,10.4637,1.252819643,3648.07,0.80712,1.374094926,7.684496751,0.367651106,-3.259616768,-3.342643078
21.99523,26.39127,1.199863334,6622.73,0.94158,6.70311599,3.858099193,0.57215894,-2.624780479,-2.651437458
20.65662,25.41893,1.23054643,5039.8,0.91582,4.841100351,5.648886387,0.579681136,-2.788674422,-2.849378758
8.19707,11.43972,1.395586472,3115.38,0.7495,1.129265066,9.431931575,0.421778385,-3.464996088,-3.445018232
22.61031,29.81956,1.318847906,5783.69,0.94302,6.745493562,4.063091404,0.584497431,-2.562960509,-2.64909067
10.4201,15.88448,1.524407635,4687.41,0.83038,1.898697129,7.071316312,0.41469995,-3.236742846,-3.254267127
6.55845,9.40116,1.433442353,2315.56,0.6748,0.847412929,12.15322033,0.55447735,-3.781196542,-3.742917854
8.55445,11.86791,1.387337585,3056.16,0.76186,1.132027251,9.986002095,0.467774871,-3.474531426,-3.551605322
5.15444,10.41287,2.02017484,2666.57,0.72064,0.879436294,9.578085916,0.394719106,-3.556055044,-3.538836138
21.13778,23.01538,1.088826736,2568.2,0.86348,2.273111378,9.638568632,0.432361903,-3.108050414,-3.193638666
15.47827,20.89773,1.350133445,5086.6,0.8724,2.886915891,7.404838901,0.598419336,-3.188440495,-3.076073903
12.81868,16.19216,1.263169063,5573.34,0.8611,2.639395063,6.666643984,0.484174312,-3.171471165,-3.144900308
12.87304,17.93529,1.393244331,5823.24,0.89428,3.249233363,4.861601351,0.398922929,-2.965773324,-2.998452808
22.2954,23.52099,1.054970532,2619.08,0.87474,2.431481337,9.200944913,0.41061611,-3.007540527,-2.991196333
23.55495,26.4269,1.12192554,5717.74,0.92856,5.234302335,5.038929508,0.580589049,-2.81699472,-2.845054532
14.54981,20.04507,1.377686032,4227.85,0.86454,2.37815445,6.881244568,0.432901208,-3.147526362,-3.250779214
28.46411,39.78072,1.3975747,6812.47,0.95438,9.325399152,3.428835671,0.714571137,-2.500633184,-2.560461899
