PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CO2,N1bar_CO2
4.29075,5.9996,475.353,0.51132,1.32095,0.387085052,42.42424242,42.42424242,6.060606061,0,0,3.03030303,25.87051491,2.205465555
13.85784,19.10077,1958.44,0.74916,0.601751,1.244966772,55.81395349,29.45736434,0,12.40310078,0,2.325581395,30.93622972,1.774412104
11.95217,14.68028,1706.9,0.69464,0.792697,0.876299519,41.61849711,27.74566474,6.936416185,15.02890173,3.468208092,5.202312139,42.74054406,4.933693351
7.14174,9.45168,2585.83,0.7282,0.790347,0.92136745,42.85714286,28.57142857,7.142857143,15.47619048,0,5.952380952,37.64186105,4.758995186
4.80567,5.5413,918.195,0.58248,1.19582,0.48709672,42.10526316,21.05263158,21.05263158,10.52631579,0,5.263157895,31.70518169,5.215270776
4.21189,5.10436,719.223,0.51582,1.19023,0.433378423,52.17391304,26.08695652,0,17.39130435,0,4.347826087,35.2341318,4.429475477
4.39766,7.90411,921.201,0.60446,1.05144,0.574887773,44.7761194,26.86567164,4.47761194,19.40298507,0,4.47761194,21.22055816,3.936076962
4.84046,6.75607,1702.93,0.63134,1.13784,0.554858328,39.02439024,14.63414634,0,34.14634146,0,7.317073171,18.57394793,4.169242583
11.04095,11.66314,1362.13,0.6492,1.07501,0.603901359,44.44444444,11.11111111,0,33.33333333,0,11.11111111,22.19897718,4.211773893
11.08852,11.77684,1364.53,0.65012,1.07383,0.605421715,44.44444444,11.11111111,0,33.33333333,0,11.11111111,21.55892566,4.002221265
10.98127,11.76704,1368.99,0.6465,1.07223,0.602948994,44.44444444,11.11111111,0,33.33333333,0,11.11111111,21.00498605,3.647039543
10.53212,11.30509,1104.45,0.6287,1.32172,0.475668069,44.44444444,11.11111111,0,33.33333333,0,11.11111111,21.94272873,3.864525442
10.60044,11.32593,1101.05,0.6293,1.32216,0.475963575,44.44444444,11.11111111,0,33.33333333,0,11.11111111,20.53635992,3.200185076
10.68224,11.42001,1104.64,0.627,1.32181,0.474349566,44.44444444,11.11111111,0,33.33333333,0,11.11111111,21.69466322,3.751729376
10.585,11.34307,1108.97,0.63104,1.32207,0.477312094,44.44444444,11.11111111,0,33.33333333,0,11.11111111,22.78372786,4.323888662
4.23947,6.93068,428.413,0.48152,1.54491,0.311681587,27.27272727,42.42424242,3.03030303,24.24242424,0,3.03030303,21.12664094,0.836073851
5.40152,7.73062,1563.13,0.60222,0.954052,0.631223455,53.7037037,31.48148148,9.259259259,3.703703704,0,1.851851852,20.41857347,5.623026852
11.23461,11.80999,791.305,0.69846,0.847503,0.824138676,35.29411765,35.29411765,23.52941176,0,0,5.882352941,16.8660578,1.839485561
3.90775,5.56128,937.649,0.57918,1.25158,0.462759073,45.56962025,30.37974684,2.53164557,17.72151899,0,3.797468354,23.66270104,3.150286448
5.49468,12.14001,2045.91,0.70078,0.953828,0.734702693,48.48484848,27.27272727,0,21.21212121,0,3.03030303,28.80380261,4.523101858
5.62136,12.35154,2106.67,0.70198,0.923606,0.760042702,48.48484848,27.27272727,0,21.21212121,0,3.03030303,31.16030814,4.807823804
4.92388,5.36231,929.173,0.5349,1.15349,0.463723136,29.16666667,41.66666667,8.333333333,18.75,0,2.083333333,21.4365143,2.744976099
6.15293,7.0253,1368.59,0.60364,1.10438,0.546587225,43.90243902,26.82926829,12.19512195,9.756097561,0,4.87804878,20.54798972,4.679703168
5.05276,7.19025,380.65,0.43228,1.91608,0.225606446,26.96629213,33.70786517,6.741573034,26.96629213,0,5.617977528,21.16994287,1.250894919
4.83476,7.39284,390.61,0.44328,1.80811,0.245162075,26.96629213,33.70786517,6.741573034,26.96629213,0,5.617977528,21.63858668,1.206130749
4.12844,5.05496,265.094,0.4326,1.63353,0.264825256,40,33.33333333,6.666666667,10,0,3.333333333,29.93380441,2.034841833
5.18154,5.67135,826.877,0.53,1.3438,0.394403929,36.66666667,36.66666667,3.333333333,20,0,3.333333333,23.0993645,3.550476179
5.18428,6.67552,1413.08,0.64578,1.17133,0.551322001,47.36842105,15.78947368,0,31.57894737,0,5.263157895,18.19928958,3.433333891
4.28304,4.62483,401.92,0.465,1.33462,0.348413781,45.71428571,28.57142857,11.42857143,11.42857143,0,2.857142857,34.99475421,3.943083647
6.23608,7.81335,1896.01,0.61804,0.973393,0.63493368,50,28.57142857,0,17.85714286,0,3.571428571,21.895603,4.106053001
3.87145,5.21671,916.293,0.57468,1.45236,0.39568702,36.36363636,18.18181818,0,36.36363636,0,9.090909091,21.75860071,2.540918045
4.5166,6.66976,419.442,0.47544,1.58721,0.299544484,40,32,20,0,4,4,23.21795327,1.897331856
6.89364,9.14224,1206.55,0.68506,1.35956,0.503883609,17.39130435,26.08695652,34.7826087,0,0,13.04347826,20.03557646,1.808908396
4.29599,4.63098,472.788,0.54852,1.36764,0.401070457,41.66666667,25,25,4.166666667,0,4.166666667,29.47592692,3.773093206
4.30308,4.63882,479.173,0.55296,1.35126,0.409218063,41.66666667,25,25,4.166666667,0,4.166666667,29.06593559,3.790378297
4.3739,4.70831,504.05,0.55312,1.34518,0.411186607,41.66666667,25,25,4.166666667,0,4.166666667,28.66349917,3.767370729
4.32354,4.94837,343.374,0.4138,1.35138,0.306205508,48.48484848,34.34343434,4.04040404,11.11111111,0,2.02020202,28.23483274,2.355898579
3.86596,4.87431,384.255,0.50358,1.94999,0.258247478,25,12.5,0,37.5,0,12.5,38.77991034,4.350885764
7.93434,15.09269,3662.05,0.80844,0.589901,1.370467248,45.28301887,22.64150943,0,24.52830189,0,7.547169811,10.41087137,0.684341526
8.16227,9.83364,1518.5,0.6467,1.01836,0.635040654,48.64864865,24.32432432,8.108108108,16.21621622,0,2.702702703,36.33364464,6.480727854
5.47634,6.55951,887.688,0.5474,1.31717,0.415587965,48.64864865,24.32432432,8.108108108,16.21621622,0,2.702702703,39.09762656,5.687795478
8.00757,9.50189,1472.54,0.6415,1.0519,0.609848845,48.64864865,24.32432432,8.108108108,16.21621622,0,2.702702703,24.03899414,5.078729949
5.60789,6.70842,923.542,0.55088,1.32053,0.417165835,48.64864865,24.32432432,8.108108108,16.21621622,0,2.702702703,28.66736635,5.221062121
3.89017,4.60881,358.284,0.50074,1.36646,0.366450536,31.81818182,36.36363636,27.27272727,0,0,4.545454545,26.9579306,2.223370877
4.63859,5.4738,936.735,0.53538,1.20371,0.444774904,53.125,25,0,12.5,0,3.125,24.28310477,3.931408871
3.82594,5.32552,933.983,0.63118,1.14144,0.552968181,26.27737226,36.49635036,13.13868613,17.51824818,0,5.109489051,23.58229336,2.677292587
4.80371,5.79765,719.191,0.48864,1.25943,0.387985041,43.95604396,37.36263736,6.593406593,8.791208791,0,3.296703297,19.99273392,1.700681821
3.67159,5.3558,868.877,0.55748,1.04887,0.531505334,44.03669725,33.02752294,11.00917431,5.504587156,5.504587156,0.917431193,23.76095289,3.658209051
5.53808,6.21036,3005.53,0.70958,0.800127,0.886834215,48,16,0,32,0,4,14.72271496,2.637306439
9.14394,9.7414,2685.62,0.73662,0.771129,0.955248733,47.36842105,15.78947368,0,31.57894737,0,5.263157895,15.08951121,1.660452553
3.8225,5.04054,599.563,0.5377,1.26802,0.424046939,38.54166667,32.29166667,2.083333333,22.91666667,0,4.166666667,26.40287197,3.733271518
4.02408,6.70856,1520.73,0.60054,0.93073,0.64523546,46.39175258,35.05154639,4.12371134,12.37113402,0,2.06185567,22.60398956,5.34503746
5.65831,7.18303,2159.1,0.63818,0.833244,0.765898104,47.6635514,35.51401869,3.738317757,11.21495327,0,1.869158879,21.98492723,5.103168606
5.43297,8.20333,2579.5,0.6694,0.769862,0.869506483,45.61403509,35.0877193,0,16.66666667,0,2.631578947,20.71061143,4.820852866
5.26481,6.66878,2374.68,0.64048,0.823111,0.778121055,45.61403509,35.0877193,0,16.66666667,0,2.631578947,21.20097623,6.006267581
3.65124,4.61976,470.375,0.5047,1.18989,0.424156855,44.73684211,31.57894737,5.263157895,13.15789474,0,2.631578947,28.1845071,4.244674098
10.38341,21.55746,3407.64,0.7949,0.51708,1.5372863,48.7804878,29.26829268,4.87804878,14.63414634,0,2.43902439,16.62569625,2.279897592
4.20652,5.45311,379.2,0.4955,1.21242,0.408686759,45.56962025,35.44303797,10.12658228,5.063291139,2.53164557,1.265822785,28.59162404,3.669179665
3.66818,5.04305,216.324,0.44446,1.84132,0.241381183,42.10526316,21.05263158,21.05263158,10.52631579,0,5.263157895,30.67136597,1.997112063
7.46673,9.06566,2614.65,0.70354,0.753022,0.934288772,42.55319149,42.55319149,4.255319149,8.510638298,0,2.127659574,18.46246865,2.189968973
6.23525,7.9329,3678.83,0.74178,0.684898,1.083051783,50,16.66666667,0,27.77777778,0,5.555555556,14.39336762,2.1487562
4.07497,5.51848,768.197,0.5054,1.34514,0.375722973,43.66197183,28.16901408,2.816901408,21.12676056,0,4.225352113,22.76361724,2.652954844
3.65365,5.70014,427.496,0.50032,1.6367,0.305688275,10.95890411,24.65753425,0,38.35616438,5.479452055,9.589041096,42.7303814,5.107169975
3.95909,5.10254,437.509,0.5031,1.42412,0.353270792,31.70731707,39.02439024,4.87804878,14.63414634,0,4.87804878,25.66330275,1.8827489
6.85852,10.91726,2093.97,0.68638,1.0029,0.684395254,45,15,0,31.66666667,0,8.333333333,16.96918039,2.373711013
3.85266,4.38796,227.864,0.42118,1.51141,0.27866694,36,36,8,16,0,4,32.52415757,2.322627534
6.3776,6.74837,1354.57,0.612,1.05651,0.579265696,44.44444444,22.22222222,0,27.77777778,0,5.555555556,18.49103476,3.983882946
6.81306,7.22831,1378.36,0.61594,1.03011,0.597936143,44.44444444,22.22222222,0,27.77777778,0,5.555555556,17.85198612,3.744236103
6.39006,6.77242,1385.26,0.61286,1.04905,0.584204757,44.44444444,22.22222222,0,27.77777778,0,5.555555556,18.21386264,3.737256378
5.23227,5.48105,933.84,0.56018,1.20095,0.466447396,44.44444444,22.22222222,0,27.77777778,0,5.555555556,21.41781238,3.359293585
5.4678,5.99001,1068.02,0.56938,1.06078,0.536755972,52.17391304,26.08695652,0,17.39130435,0,4.347826087,28.25640855,4.658154154
3.77014,4.29451,211.539,0.41956,1.52203,0.275658167,36,36,8,16,0,4,33.00765026,2.293225133
7.95842,14.84843,3604.94,0.81076,0.610855,1.327254422,45.28301887,22.64150943,0,24.52830189,0,7.547169811,10.89708179,0.815897681
7.78421,14.89727,3586.34,0.80204,0.605776,1.323987745,45.28301887,22.64150943,0,24.52830189,0,7.547169811,10.76764913,0.728166927
7.88362,14.80942,3589.86,0.8074,0.613708,1.315609378,45.28301887,22.64150943,0,24.52830189,0,7.547169811,10.9958459,0.801194379
7.11476,9.8037,1612.77,0.68664,1.04146,0.659305206,25,40.625,18.75,6.25,0,9.375,19.88396273,1.789289604
7.51947,17.77125,3727.49,0.78298,0.588936,1.329482321,48,20,12,16,0,4,16.04817664,2.27852748
4.38509,5.34544,595.858,0.50328,1.05997,0.474805891,44.82758621,41.37931034,12.06896552,0,0,1.724137931,33.03511436,4.676752941
4.60824,5.54275,612.62,0.5036,1.0598,0.475183997,44.82758621,41.37931034,12.06896552,0,0,1.724137931,33.30101998,4.641240684
4.9888,6.47723,883.154,0.5291,1.38224,0.382784466,45,20,0,30,0,5,23.91359081,3.889133387
5.74582,14.84116,2081.5,0.73758,0.873426,0.844467648,36.92307692,0,0,56.92307692,0,6.153846154,13.0388009,0.741937753
4.7197,5.69089,615.287,0.5014,1.0552,0.475170584,44.82758621,41.37931034,12.06896552,0,0,1.724137931,32.95898691,4.546044162
10.18861,12.50562,1427.25,0.62988,0.9535,0.660597798,55.10204082,30.6122449,0,12.24489796,0,2.040816327,46.14473875,3.56074645
9.87308,10.22467,1776.13,0.6437,0.904434,0.711715836,51.02040816,24.48979592,6.12244898,15.30612245,0,3.06122449,16.85249919,1.483620067
5.2373,8.38892,2325.74,0.69738,0.834748,0.835437761,53.76344086,25.80645161,4.301075269,12.90322581,0,3.225806452,18.08390202,3.587328073
5.19524,7.17773,1952.04,0.64908,0.956819,0.678372817,47.76119403,23.88059701,0,23.88059701,0,4.47761194,22.93323362,3.168043097
4.42953,7.7619,1495.79,0.59842,1.03258,0.579538631,50.60240964,28.91566265,2.409638554,14.45783133,0,3.614457831,21.40499265,4.517692614
4.28453,7.72003,1425.82,0.59674,1.05835,0.56383994,50.60240964,28.91566265,2.409638554,14.45783133,0,3.614457831,21.83068543,4.695238933
4.27814,7.86707,1463.08,0.60246,1.04756,0.57510787,50.60240964,28.91566265,2.409638554,14.45783133,0,3.614457831,21.43810066,4.527166431
4.65507,4.94172,341.815,0.43284,1.26035,0.343428413,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,26.57471428,1.866232439
4.11044,4.60115,240.625,0.4126,1.31055,0.314829652,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,29.56670567,1.748105134
4.15196,4.57237,242.657,0.42696,1.28586,0.332042369,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,28.91303893,1.692881661
4.13429,4.52452,236.614,0.4365,1.26708,0.34449285,51.06382979,34.04255319,4.255319149,8.510638298,0,2.127659574,28.55186259,1.646872199
7.69473,8.27361,982.513,0.54876,1.26901,0.432431581,52.5,22.5,0,15,0,2.5,38.53229457,3.782985911
5.96588,14.75395,1813.85,0.66668,0.935418,0.712708116,56.56565657,24.24242424,0,16.16161616,0,3.03030303,27.5953609,3.501789761
4.00789,6.12931,631.093,0.54224,1.09199,0.496561324,40,40,8.888888889,8.888888889,0,2.222222222,28.93524332,3.48504937
7.67913,8.28575,1019.59,0.54822,1.27602,0.429632764,52.5,22.5,0,15,0,2.5,43.20826877,3.836291165
7.79711,9.19593,3351.12,0.7791,0.691873,1.126073716,30,0,0,60,0,10,8.590124017,0.367791675
7.61097,8.52736,2223.03,0.66938,0.846818,0.790465011,48.71794872,34.61538462,1.282051282,11.53846154,0,3.846153846,20.82118213,3.171609273
3.83552,4.83068,755.439,0.49704,1.13311,0.438651146,50.90909091,36.36363636,3.636363636,7.272727273,0,1.818181818,27.46193836,4.192980615
3.75473,4.77527,729.118,0.492,1.1413,0.431087357,50.90909091,36.36363636,3.636363636,7.272727273,0,1.818181818,27.63358021,4.092547635
4.8111,6.00527,1836.24,0.64434,0.960875,0.670576298,34.7826087,23.1884058,37.68115942,0,0,4.347826087,19.49516815,3.816376868
3.92497,4.8742,635.773,0.55464,1.75108,0.316741668,37.5,18.75,0,37.5,0,6.25,40.15972148,4.658873893
4.44024,5.38703,808.639,0.53196,1.21672,0.437208232,33.33333333,42.10526316,10.52631579,10.52631579,0,3.50877193,28.27894885,4.4293487
4.64481,5.69309,832.994,0.54008,1.18335,0.456399206,33.33333333,42.10526316,10.52631579,10.52631579,0,3.50877193,25.30628377,3.737189172
4.45699,5.55611,826.753,0.53054,1.21017,0.438401216,33.33333333,42.10526316,10.52631579,10.52631579,0,3.50877193,27.10675833,3.953010419
4.28157,5.21032,776.798,0.5272,1.2268,0.429735898,33.33333333,42.10526316,10.52631579,10.52631579,0,3.50877193,29.03489668,4.162906359
4.43333,5.3818,809.029,0.53284,1.2127,0.439383195,33.33333333,42.10526316,10.52631579,10.52631579,0,3.50877193,28.13513773,4.385935627
10.42713,12.46006,2936.95,0.76142,0.591905,1.286388863,51.88679245,37.73584906,5.660377358,0,0,0.943396226,13.18399797,1.108634669
5.12111,6.39676,1645.65,0.6016,0.921688,0.652715453,40.4040404,36.36363636,8.080808081,13.13131313,0,2.02020202,23.87530884,5.628516918
26.34739,26.52566,1356.7,0.74972,0.688685,1.088625424,48.64864865,29.72972973,0,18.91891892,0,2.702702703,14.92991996,1.068002239
26.09798,26.31371,1372.03,0.75088,0.693447,1.08282248,48.64864865,29.72972973,0,18.91891892,0,2.702702703,15.17971215,1.104415134
26.24063,26.43723,1351.18,0.74846,0.692567,1.080704105,48.64864865,29.72972973,0,18.91891892,0,2.702702703,14.79244924,1.04215639
8.56409,18.51885,4401.09,0.81236,0.489414,1.659862611,49.48453608,24.74226804,10.30927835,12.37113402,0,3.092783505,15.63869077,2.037714331
8.92625,22.31857,4755.38,0.83242,0.425765,1.955116085,51.42857143,25.71428571,8.571428571,11.42857143,0,2.857142857,16.12325375,2.042226444
4.01094,5.34783,406.841,0.45396,1.28087,0.354415358,50,34.375,7.291666667,6.25,0,2.083333333,25.835617,2.079939248
4.74059,6.1504,855.421,0.50512,1.21563,0.41552117,46.55172414,36.20689655,12.06896552,0,3.448275862,1.724137931,25.01049447,3.303744343
3.87743,4.44927,162.75,0.50118,1.20216,0.416899581,46.15384615,30.76923077,10.25641026,10.25641026,0,2.564102564,31.05400586,3.267671418
3.80347,5.16886,194.659,0.41242,2.04384,0.201786833,40.6779661,13.55932203,13.55932203,27.11864407,0,5.084745763,45.36295667,1.800391593
6.20805,7.4772,2278.72,0.64536,0.784087,0.82307193,53.33333333,31.11111111,4.444444444,8.888888889,0,2.222222222,21.0682101,5.664791153
8.86897,9.41867,1061.37,0.57612,1.10001,0.523740693,51.5625,28.125,9.375,9.375,0,1.5625,44.20122469,2.422313366
6.82741,7.37109,983.118,0.56996,1.40599,0.405379839,41.66666667,12.5,0,37.5,0,8.333333333,18.08060486,2.750514901
3.97904,4.67797,973.055,0.53454,1.06036,0.504111811,50.98039216,35.29411765,3.921568627,7.843137255,0,1.960784314,27.2661314,5.294257049
4.53531,6.19197,1294.04,0.58712,1.09324,0.537045845,46.51162791,32.55813953,9.302325581,9.302325581,0,2.325581395,22.56727028,4.993620701
4.2949,5.66876,1042.39,0.55906,1.05913,0.527848328,46.51162791,32.55813953,9.302325581,9.302325581,0,2.325581395,24.38990916,5.281095135
4.33923,5.78991,1083.76,0.55066,1.03923,0.529873079,46.51162791,32.55813953,9.302325581,9.302325581,0,2.325581395,24.08050135,5.43336502
10.79864,14.70007,4071.3,0.78818,0.483438,1.630364183,51.76470588,32.94117647,7.058823529,5.882352941,0,2.352941176,15.2936775,2.745453903
4.92371,7.97392,1309.3,0.58394,0.954107,0.612027791,49.0797546,35.58282209,12.26993865,0,1.226993865,1.840490798,28.62635591,5.437478368
5.77219,7.03254,1934.42,0.65152,1.04422,0.623929823,50.60240964,21.68674699,0,21.68674699,0,2.409638554,34.84130084,5.568905437
4.39318,5.81593,1594.77,0.62932,0.99503,0.632463343,30.76923077,49.23076923,6.153846154,12.30769231,0,1.538461538,41.1396188,5.745372077
6.23955,11.88575,2800.47,0.72192,0.709619,1.017334654,46.2962963,31.48148148,12.96296296,7.407407407,0,1.851851852,17.09352277,1.975372092
6.76772,8.14998,2029,0.62938,0.920168,0.683983794,46.66666667,26.66666667,0,20,0,3.333333333,28.22115018,5.084972676
8.82837,9.40538,2859.85,0.72322,0.800645,0.903296717,47.05882353,25,0,22.05882353,0,5.882352941,15.20977238,2.080797341
8.71365,9.30915,2668.86,0.71384,0.821567,0.868876184,50,23.61111111,0,20.83333333,0,5.555555556,16.71919786,2.632939064
8.51256,9.07645,1145.21,0.57806,1.13917,0.507439627,46.15384615,28.84615385,11.53846154,11.53846154,0,1.923076923,37.77869412,3.673443333
6.18953,7.62791,2803.98,0.68232,0.66886,1.020123793,45.28301887,45.28301887,7.547169811,0,0,1.886792453,20.54441029,5.536616251
4.01215,7.09135,1366.41,0.61722,1.0722,0.575657527,41.97530864,22.22222222,2.469135802,25.92592593,0,3.703703704,21.5384659,3.548587138
4.22996,7.80071,243.183,0.5562,1.22507,0.454014873,50,14.70588235,0,29.41176471,0,5.882352941,28.53660136,4.883373798
4.10448,5.15222,361.049,0.44042,1.41779,0.310638388,54.90196078,23.52941176,7.843137255,0,0,1.960784314,26.4988041,1.902131648
5.07421,5.36415,121.203,0.45784,1.50028,0.305169702,47.22222222,22.22222222,0,11.11111111,16.66666667,2.777777778,32.70059891,1.279124687
5.7905,7.94569,2798.56,0.6884,0.718783,0.957729941,47.14285714,34.28571429,0,17.14285714,0,1.428571429,16.7844711,2.74040127
5.21501,6.1741,1149.07,0.57204,1.07844,0.530432847,46.47887324,33.8028169,0,16.90140845,0,2.816901408,24.4257216,5.242117248
6.16762,8.03037,1911.3,0.64028,0.894418,0.715862158,46.47887324,33.8028169,0,16.90140845,0,2.816901408,19.73310921,2.918928794
6.84577,11.3135,2384.58,0.69446,0.847078,0.819830051,43.47826087,21.73913043,13.04347826,17.39130435,0,4.347826087,16.68176192,1.486151334
5.27136,6.99943,992.972,0.53192,1.1241,0.473196335,51.28205128,30.76923077,2.564102564,12.82051282,0,2.564102564,20.7032031,3.39966289
5.63231,7.1315,1089.78,0.53834,1.1056,0.486921129,51.28205128,30.76923077,2.564102564,12.82051282,0,2.564102564,20.99980588,3.774563684
4.80142,6.89815,1599.81,0.6443,1.16087,0.555014773,39.02439024,14.63414634,0,34.14634146,0,7.317073171,18.73268721,4.120994011
4.13535,6.70617,1111.94,0.60218,1.22084,0.493250549,32.65306122,24.48979592,0,32.65306122,0,6.12244898,20.01005403,3.141424676
3.92719,5.62914,1193.76,0.60084,1.20596,0.49822548,38.88888889,33.33333333,0,22.22222222,0,5.555555556,21.92371973,4.520556542
4.48921,5.82315,1521.2,0.56606,0.959455,0.58998077,42.10526316,43.85964912,1.754385965,10.52631579,0,1.754385965,23.0145628,4.253125684
6.95777,8.22754,1695.34,0.64638,1.0931,0.591327417,45,15,0,32.5,0,7.5,17.40702347,2.499985678
8.82117,10.50578,2260.22,0.68866,0.768678,0.895901795,52.94117647,31.37254902,0,12.74509804,0,2.941176471,21.09296836,3.662620141
