PLD,LCD,ASA,Porosity,Density,Pore volume,C%,H%,N%,O%,Halogen%,Metal%,Qst CH4,N1bar_CH4
5.21528,5.97003,660.945,0.51094,1.65966,0.307858236,42.35294118,16.47058824,0,29.41176471,0,4.705882353,17.17123633,1.028392651
3.98805,5.24448,1255.43,0.61198,1.10666,0.552997307,21.05263158,31.57894737,42.10526316,0,0,5.263157895,16.33970555,1.142603768
4.0676,5.24396,1160.37,0.60512,1.11955,0.540502881,21.05263158,31.57894737,42.10526316,0,0,5.263157895,16.55466246,1.187328961
6.47199,8.31266,3466.08,0.75368,0.679186,1.109681295,48.07692308,25,0,23.07692308,0,3.846153846,10.50000714,0.891207805
5.95196,8.43693,1052.18,0.60916,1.35381,0.449959743,36.36363636,24.24242424,6.060606061,24.24242424,0,6.060606061,14.81500752,0.971420416
4.03318,4.87776,198.185,0.36024,1.72206,0.209191317,52.77777778,30.55555556,2.777777778,11.11111111,0,2.777777778,27.22741842,1.19816081
4.98966,6.78942,659.571,0.47808,1.39975,0.341546705,38.9380531,26.54867257,10.61946903,19.46902655,0,4.424778761,16.56065997,0.944638063
6.83328,8.71902,4053.73,0.75098,0.58944,1.274056732,53.33333333,31.11111111,4.444444444,8.888888889,0,2.222222222,10.76871436,1.050240429
7.40782,9.82923,4304.34,0.78316,0.512153,1.529152421,53.33333333,31.11111111,4.444444444,8.888888889,0,2.222222222,9.572726902,0.83137769
4.96284,7.94411,2747.84,0.69578,0.80119,0.868433206,47.42268041,32.98969072,2.06185567,13.40206186,0,4.12371134,12.40222019,1.128004266
5.71555,6.38354,1665.64,0.64902,1.16333,0.557898447,40.90909091,18.18181818,0,31.81818182,0,9.090909091,13.23964793,0.915631542
5.25681,6.23207,783.278,0.53884,1.2688,0.424684741,43.93939394,37.87878788,6.060606061,9.090909091,0,3.03030303,16.81788694,1.036220355
8.17838,9.69532,2350.29,0.69962,0.723839,0.966540902,48,32,16,0,0,4,12.65221974,1.041427397
8.02301,8.65383,1417.97,0.67562,1.19399,0.565850635,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.10372752,0.605068494
7.41946,8.13654,1329.86,0.65856,1.23579,0.532906076,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.46936328,0.626721955
7.56134,8.20693,1374.29,0.66664,1.2172,0.547683207,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.02923378,0.588403782
8.24178,8.77466,1446.44,0.67988,1.17605,0.578104672,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.15136683,0.608270562
7.97366,8.72478,1424.17,0.67888,1.18471,0.573034751,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.33496833,0.62255874
7.91648,8.46136,1379.13,0.66582,1.21276,0.549012171,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.38128447,0.634552013
6.77563,8.78676,2257.23,0.67368,0.847279,0.795109993,52.67175573,32.0610687,0,13.74045802,0,1.526717557,16.21962928,1.120093932
6.32665,6.70484,1949.79,0.64806,1.05966,0.611573524,44.44444444,14.81481481,0,29.62962963,0,3.703703704,14.55333555,1.341260854
7.39172,8.11347,1343.63,0.6662,1.23046,0.541423533,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.26749593,0.608807093
6.34214,6.70637,2032.5,0.65784,1.04875,0.627261025,44.44444444,14.81481481,0,29.62962963,0,3.703703704,14.36834988,1.332181722
6.34258,6.71551,1962.77,0.6487,1.05531,0.614700894,44.44444444,14.81481481,0,29.62962963,0,3.703703704,14.49132153,1.335187754
6.35537,6.73279,2042.84,0.65872,1.03071,0.63909344,44.44444444,14.81481481,0,29.62962963,0,3.703703704,14.16303412,1.317224807
5.71334,5.97543,1104.1,0.56576,1.17893,0.479892784,35.29411765,29.41176471,23.52941176,5.882352941,0,5.882352941,17.08819962,1.869304865
6.62162,13.20026,2185.7,0.72742,0.879921,0.82668785,46.15384615,15.38461538,0,30.76923077,0,7.692307692,18.10007355,0.970435381
6.63983,13.19327,2182.23,0.72302,0.881013,0.820668935,46.15384615,15.38461538,0,30.76923077,0,7.692307692,18.20285293,0.963615755
6.43639,7.99336,2618.98,0.6771,0.786263,0.861162232,50,32.05128205,3.846153846,11.53846154,0,2.564102564,13.55873941,1.297401278
7.50509,8.78838,2812.45,0.69804,0.73171,0.953984502,48.7804878,31.70731707,4.87804878,12.19512195,0,2.43902439,13.20155615,1.087072423
6.85068,8.29809,2367.94,0.66012,0.790491,0.835075921,47.16981132,33.96226415,7.547169811,9.433962264,0,1.886792453,13.57259042,1.268115062
4.97565,9.55153,2496.75,0.69406,0.85378,0.812926047,52.94117647,21.17647059,0,22.35294118,0,3.529411765,13.73372044,1.017188213
4.76966,9.887,2373.6,0.6954,0.851934,0.816260415,52.94117647,21.17647059,0,22.35294118,0,3.529411765,13.53620931,1.017428855
4.93119,10.25301,2070.74,0.68658,0.903826,0.759637364,47.72727273,20.45454545,0,25,0,3.409090909,14.40820812,1.03242033
5.14189,6.12649,1490.06,0.64744,1.25484,0.515954225,42.85714286,14.28571429,4.761904762,33.33333333,0,4.761904762,12.79011537,0.57023734
3.95878,4.93273,1310.83,0.61448,1.06916,0.574731565,43.47826087,21.73913043,13.04347826,17.39130435,0,4.347826087,17.68100679,1.99769808
6.57882,13.17245,2205.4,0.72624,0.881994,0.823406962,46.15384615,15.38461538,0,30.76923077,0,7.692307692,18.0005857,0.982522135
11.59411,12.99556,4771.76,0.83964,0.409914,2.048332089,47.78761062,31.85840708,5.309734513,11.50442478,0,3.539823009,7.73523293,0.530203878
6.74513,8.35438,1218.74,0.60408,1.25512,0.481292625,33.33333333,16.66666667,0,33.33333333,1.851851852,9.259259259,14.48884216,0.825007782
6.59808,7.55155,673.922,0.53124,1.24948,0.42516887,52.17391304,26.08695652,0,17.39130435,0,4.347826087,14.33659478,0.590449402
10.30174,11.25061,2295.26,0.6833,0.775347,0.881282832,45.34883721,34.88372093,10.46511628,6.976744186,0,2.325581395,9.786607101,0.426979706
10.10535,14.87522,2467.99,0.73434,0.621573,1.181421973,53.06122449,34.69387755,0,10.20408163,0,2.040816327,13.98632107,0.858943193
5.81764,9.82615,2428.56,0.67298,0.800346,0.840861327,46.15384615,30.76923077,5.128205128,15.38461538,0,2.564102564,12.44139744,0.927726556
5.23411,7.25953,2259.19,0.6993,1.08539,0.644284543,41.86046512,13.95348837,0,37.20930233,0,6.976744186,12.8484876,0.922216725
5.46816,6.01068,430.281,0.43852,1.45362,0.30167444,43.33333333,26.66666667,20,6.666666667,0,3.333333333,17.10895175,0.624889303
6.06319,6.18933,330.08,0.43072,1.70548,0.252550602,28.57142857,28.57142857,0,38.0952381,0,4.761904762,17.26346865,0.573353584
5.92233,6.03338,305.661,0.42442,1.73347,0.244838388,28.57142857,28.57142857,0,38.0952381,0,4.761904762,17.78396157,0.596980182
6.00668,6.11363,314.383,0.43214,1.71163,0.252472789,28.57142857,28.57142857,0,38.0952381,0,4.761904762,17.22143993,0.551368234
5.25293,6.848,3392.1,0.70984,0.694132,1.022629702,44.11764706,35.29411765,17.64705882,0,0,2.941176471,13.83747964,1.852273671
5.17767,6.83932,3473.53,0.70056,0.667047,1.050240838,44.11764706,35.29411765,17.64705882,0,0,2.941176471,13.5668129,1.711846136
12.22348,12.9835,1839.36,0.6619,0.782876,0.845472335,53.06122449,34.69387755,0,10.20408163,0,2.040816327,19.04047591,1.724058372
12.01283,12.20204,2023.44,0.67448,0.782648,0.861792274,55.81395349,30.23255814,0,11.62790698,0,2.325581395,18.05334444,1.751467811
5.4183,7.18408,3337.29,0.70438,0.735724,0.957397067,41.86046512,13.95348837,0,37.20930233,0,6.976744186,11.254868,0.834489388
5.47476,7.19373,3000.72,0.68262,0.743514,0.918099726,47.05882353,23.52941176,0,23.52941176,0,5.882352941,12.89761162,1.237341471
9.55919,10.5248,746.086,0.59442,1.53175,0.388065938,46.15384615,30.76923077,3.846153846,7.692307692,5.128205128,6.41025641,16.18407383,0.53905252
9.57688,10.52986,745.984,0.59654,1.52454,0.391291799,46.15384615,30.76923077,3.846153846,7.692307692,5.128205128,6.41025641,16.01367131,0.523822443
6.99995,7.05969,1189.62,0.58384,1.17586,0.496521695,44.44444444,22.22222222,0,27.77777778,0,5.555555556,15.55281171,1.655448246
6.93916,7.05263,1199.54,0.58244,1.17979,0.493681079,44.44444444,22.22222222,0,27.77777778,0,5.555555556,15.64682053,1.708032675
7.259,11.15594,2281.39,0.72028,0.82433,0.873776279,40.90909091,36.36363636,18.18181818,0,0,4.545454545,10.77560831,0.494162406
6.94851,8.92381,756.405,0.54424,1.37984,0.394422542,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,13.68347574,0.481465139
7.41632,9.35755,1289.22,0.6152,1.16758,0.526901797,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,13.20110699,0.519537326
3.89872,4.64123,115.402,0.45456,1.60316,0.283540008,34.28571429,28.57142857,8.571428571,25.71428571,0,2.857142857,21.56107523,0.740085779
3.9752,4.69623,180.155,0.45984,1.55724,0.29529167,34.28571429,28.57142857,8.571428571,25.71428571,0,2.857142857,21.2247873,0.755402444
8.25863,8.38886,1942.74,0.70438,0.927218,0.759670326,36.36363636,18.18181818,36.36363636,0,4.545454545,4.545454545,10.98092968,0.501584042
4.66211,4.98254,210.989,0.4197,1.2855,0.326487748,46.15384615,41.02564103,5.128205128,3.846153846,0,3.846153846,22.25384771,0.898264773
7.45,11.94,4386.62,0.78,0.56,1.392857143,48,32,16,0,0,4,8.635555193,0.597747591
10.73897,12.08735,2440.63,0.73534,0.620401,1.185265659,42.17252396,30.67092652,14.05750799,11.50159744,0,1.597444089,15.826687,1.016565256
11.20672,12.48204,2276,0.73952,0.609743,1.212838852,41.12149533,29.90654206,14.33021807,13.08411215,0,1.557632399,12.73326996,0.637306125
10.9248,12.15024,3246.87,0.75918,0.559582,1.356691245,44.44444444,32.32323232,13.46801347,8.080808081,0,1.683501684,15.18893952,1.199952523
6.39643,8.94506,2007.8,0.6734,0.932619,0.722052628,52.77777778,19.44444444,0,22.22222222,0,5.555555556,13.05773426,1.015012623
6.44823,7.27421,797.998,0.57912,0.918654,0.630400564,45.56962025,41.7721519,0,11.39240506,0,1.265822785,17.51775772,1.64081826
3.94411,5.155,699.82,0.56988,1.22508,0.465177784,21.05263158,31.57894737,42.10526316,0,0,5.263157895,18.96523985,1.634442933
5.36256,5.56311,718.415,0.47334,1.26306,0.374756544,48.71794872,30.76923077,5.128205128,12.82051282,0,2.564102564,19.06933908,1.673933431
7.76727,8.48559,3355,0.7571,0.69107,1.095547484,36,12,48,0,0,4,9.432668596,0.655083053
5.37593,14.40357,2089.1,0.69962,0.783218,0.893263434,32.36514523,29.87551867,32.36514523,2.489626556,0,2.904564315,10.38100695,0.436254453
9.55228,10.05089,2141.9,0.717,0.899208,0.797368351,32.14285714,10.71428571,42.85714286,0,7.142857143,7.142857143,14.90336494,0.569609265
4.62153,5.52258,365.317,0.4535,1.32625,0.341941565,42.85714286,35.71428571,7.142857143,11.9047619,0,2.380952381,26.23540922,2.010265508
4.61719,8.09113,771.959,0.54146,1.43313,0.377816388,40,8,16,32,0,4,19.46997972,0.986653646
6.03948,7.12468,730.309,0.49814,1.31037,0.380152171,48.64864865,32.43243243,16.21621622,0,0,2.702702703,15.96361461,0.967257342
4.32378,9.74723,2428.55,0.67384,0.807529,0.834446812,45.37815126,40.33613445,0,10.92436975,0,3.361344538,15.29356356,1.20146978
10.86579,15.71457,2959.34,0.74806,0.592467,1.262618846,46.15384615,41.02564103,0,10.25641026,0,2.564102564,14.09904396,0.979302366
4.41973,5.37557,911.572,0.55872,1.14422,0.488297705,43.80165289,29.75206612,6.611570248,16.52892562,0,3.305785124,18.89912309,1.847505885
3.87866,4.96812,508.341,0.5069,1.29312,0.391997649,36.66666667,30,23.33333333,6.666666667,0,3.333333333,23.14683253,2.29913515
5.81739,6.97253,843.277,0.52428,1.26357,0.414919632,44.44444444,31.11111111,8.888888889,8.888888889,0,2.222222222,16.84845105,1.287488505
5.80169,6.72204,921.447,0.51564,1.15116,0.447930783,44.44444444,31.11111111,8.888888889,8.888888889,0,2.222222222,16.9348361,1.443169935
6.73057,10.62365,2452.46,0.69298,0.736025,0.941516932,50,32.60869565,4.347826087,10.86956522,0,2.173913043,13.36931832,0.988983961
3.8044,5.13889,451.983,0.48024,1.3464,0.356684492,46.15384615,30.76923077,7.692307692,11.53846154,0,1.923076923,19.81379466,1.08104995
6.73872,7.36714,802.124,0.52834,1.14671,0.460744216,46.15384615,39.74358974,0,12.82051282,0,1.282051282,22.65561259,1.060821759
6.12269,7.18204,1987.51,0.62472,0.866215,0.721206629,46.60194175,34.95145631,11.65048544,5.825242718,0,0.970873786,13.75598792,1.444153383
4.52304,6.18548,956.292,0.53814,1.1169,0.48181574,50.46728972,33.64485981,1.869158879,11.21495327,0,2.803738318,20.08654049,2.161345317
6.90616,7.0595,1851.69,0.67238,1.03857,0.647409419,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,12.82410524,0.66232552
4.02928,4.2096,365.104,0.58924,1.31378,0.44850736,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,15.33882481,0.351517367
5.24575,8.69858,1773.98,0.66012,0.922778,0.715361658,31.57894737,31.57894737,5.263157895,26.31578947,3.947368421,1.315789474,11.96215015,0.638773173
4.63324,6.07207,1540.89,0.6043,0.941113,0.642112052,45.71428571,34.28571429,5.714285714,11.42857143,0,2.857142857,17.40229844,2.620899479
4.63235,7.88517,1719.26,0.61816,1.00373,0.615862832,31.57894737,42.10526316,0,21.05263158,0,5.263157895,13.3696065,0.764775052
7.31301,9.31104,3126.58,0.78852,0.758181,1.040015511,30,0,0,60,0,10,5.330727967,0.16291708
5.1125,6.9378,1109.02,0.56054,1.1916,0.470409533,53.93258427,26.96629213,0,14.60674157,0,4.494382022,21.89033246,2.234596454
5.02444,6.09614,1193.75,0.55906,1.07096,0.522017629,51.51515152,30.3030303,3.03030303,12.12121212,0,3.03030303,19.4431999,2.43827772
4.41521,10.6324,2361.57,0.66208,0.802555,0.824965267,53.73134328,29.85074627,0,13.43283582,0,2.985074627,16.14738651,2.120948387
4.56022,11.19601,1303.43,0.6639,1.01627,0.653271276,42.85714286,14.28571429,0,28.57142857,0,7.142857143,19.92945404,0.99890705
4.60621,6.67033,1295.12,0.61006,1.09473,0.557269829,44.44444444,19.04761905,19.04761905,12.6984127,0,4.761904762,16.86114338,1.64994146
5.27904,6.90179,1266.7,0.56356,1.10178,0.511499573,46.875,31.25,18.75,0,0,3.125,18.66093587,2.616652849
4.04507,8.51649,2329.78,0.66468,0.818285,0.812284229,44.7761194,35.82089552,17.91044776,0,0,1.492537313,16.42489271,2.658329643
8.40687,9.12835,2507.28,0.68464,0.738025,0.927665052,49.41176471,32.94117647,4.705882353,10.58823529,0,2.352941176,13.42125757,1.353917536
3.91911,5.07339,1147.2,0.58102,0.938456,0.619123326,50,28.57142857,0,17.85714286,0,3.571428571,19.32159493,2.666267911
9.5428,10.72174,1430.84,0.66024,1.08933,0.606097326,50,25,0,21.42857143,0,3.571428571,13.44531189,0.779506744
8.98959,10.11718,1374.14,0.64986,1.13998,0.570062633,50,25,0,21.42857143,0,3.571428571,13.88069954,0.815780886
3.85298,4.70069,755.204,0.56774,1.25512,0.452339219,44.44444444,29.62962963,7.407407407,14.81481481,0,3.703703704,20.60672086,2.00668825
4.18847,5.89344,1389.07,0.57098,0.984353,0.580056138,52.08333333,33.33333333,4.166666667,8.333333333,0,2.083333333,20.22558822,2.958969326
6.33455,7.14824,1027.8,0.57896,1.33984,0.432111297,32,32,8,24,0,4,14.35240679,0.760043463
4.54627,6.18172,1005.47,0.60372,1.23378,0.489325488,45.28301887,22.64150943,0,24.52830189,0,7.547169811,16.79282233,1.270634796
4.05076,5.68269,1590.27,0.6309,1.1925,0.529056604,45,20,0,30,0,5,15.73597197,1.561397621
4.00719,5.98694,1010.01,0.54588,1.17836,0.463254014,43.02325581,37.20930233,6.976744186,10.46511628,0,2.325581395,19.18048888,1.879943535
4.60339,4.87462,285.35,0.37256,1.60547,0.232056656,52.17391304,26.08695652,0,17.39130435,0,4.347826087,23.05789128,1.325750432
3.90104,4.69422,296.044,0.43882,1.33698,0.328217326,44.94382022,35.95505618,2.247191011,13.48314607,0,3.370786517,23.18040786,1.694387855
6.43412,7.20706,2624.97,0.71492,0.83873,0.852383961,51.61290323,19.35483871,0,25.80645161,0,3.225806452,12.08948349,1.289871986
6.92579,7.42094,498.884,0.46864,1.50963,0.310433682,36.36363636,36.36363636,12.12121212,12.12121212,0,3.03030303,14.88263837,0.515351595
5.40906,8.4438,3284.48,0.70766,0.731873,0.966916391,54.83870968,29.03225806,0,12.90322581,0,3.225806452,13.70105299,1.65191606
4.1146,4.69191,311.041,0.42404,1.30005,0.32617207,31.16883117,51.94805195,5.194805195,10.38961039,0,1.298701299,30.10012626,3.270861148
10.37066,13.68087,4692.64,0.83192,0.399582,2.081975665,51.92307692,30.76923077,1.923076923,12.5,0,2.884615385,8.898119536,0.674046141
8.2906,12.65101,4436.15,0.81062,0.451159,1.796750148,52.94117647,29.41176471,0,14.70588235,0,2.941176471,9.685856375,0.714713445
8.36781,12.42499,4239.14,0.7967,0.470537,1.693171844,50.42016807,34.45378151,0,12.60504202,0,2.521008403,12.18295367,0.937853062
5.30329,7.14215,2098.6,0.65274,0.862488,0.75681053,42.66666667,32,0,20,0,4,16.41581054,1.442875355
8.94797,13.15242,3506.84,0.74066,0.566631,1.307129331,53.44827586,37.93103448,0,7.327586207,0,1.293103448,14.57172116,1.370108007
5.00759,11.37766,3139.42,0.71074,0.697273,1.019313813,53.19148936,29.78723404,0,13.82978723,0,3.191489362,13.65301743,1.38741073
7.77952,8.82467,2976.96,0.7072,0.718839,0.983808614,51.2195122,29.26829268,0,15.85365854,0,3.658536585,11.66435922,0.79401622
4.73179,6.93499,1689.63,0.61848,1.00825,0.613419291,49.41176471,21.17647059,0,22.35294118,0,3.529411765,21.61568831,2.104970227
7.97255,8.86609,1511.99,0.60424,0.87729,0.688757423,50.76923077,36.92307692,0,10,0,2.307692308,19.7292739,2.371895652
4.27765,4.88487,730.364,0.49106,1.14926,0.427283643,47.14285714,38.57142857,0,12.85714286,0,1.428571429,19.60023006,1.414263161
5.12266,5.62501,1157.78,0.5562,1.0421,0.533729968,46.47887324,38.02816901,0,13.38028169,0,2.112676056,17.84707163,1.834286881
9.32974,13.77283,2286.62,0.72532,0.843356,0.860040125,34.54894434,34.54894434,3.454894434,22.26487524,0,5.182341651,13.05508834,0.535603527
3.81365,4.71595,701.475,0.64466,1.35498,0.47577086,30,30,30,0,0,10,14.32307333,0.412044588
3.84866,5.6085,427.534,0.4557,1.73795,0.262205472,44.44444444,24.24242424,10.1010101,16.16161616,0,5.050505051,19.96656979,1.036132661
3.84215,5.27232,584.482,0.47752,1.23985,0.385143364,49.23076923,36.92307692,3.076923077,9.230769231,0,1.538461538,20.09251776,1.640283241
3.95007,11.48833,1492.91,0.64682,0.911589,0.709552221,34.7826087,43.47826087,17.39130435,0,0,4.347826087,12.76390998,0.611672568
4.43874,6.62548,2427.27,0.64624,0.811884,0.79597578,32.72727273,49.09090909,9.090909091,7.272727273,0,1.818181818,16.22500983,2.013916255
3.81876,4.7672,131.656,0.41302,1.57647,0.261990396,50.42016807,28.57142857,8.403361345,10.08403361,0,2.521008403,23.90825805,1.226933518
4.35003,4.8099,444.516,0.47026,1.31666,0.357161302,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,23.00718034,2.090599895
4.36617,4.80367,469.707,0.46938,1.30952,0.358436679,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,22.81851905,2.064427533
4.37549,4.80264,467.526,0.46958,1.30838,0.358901848,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,22.77513908,2.057455814
4.4419,4.88368,484.71,0.47394,1.30126,0.364216221,43.90243902,29.26829268,14.63414634,9.756097561,0,2.43902439,22.62430374,2.108187065
4.99633,6.92653,1215.22,0.54532,1.00914,0.540380918,46.93877551,38.7755102,6.12244898,6.12244898,0,2.040816327,18.13661861,2.240073196
4.36886,6.62446,1144.27,0.53822,1.02982,0.522635024,46.93877551,38.7755102,6.12244898,6.12244898,0,2.040816327,18.78665884,2.178849545
4.80527,6.77386,1210.17,0.54094,1.02251,0.529031501,46.93877551,38.7755102,6.12244898,6.12244898,0,2.040816327,18.41560501,2.319558959
5.94334,7.58539,1300.06,0.56098,1.03555,0.54172179,45.16129032,32.25806452,6.451612903,12.90322581,0,3.225806452,17.10192572,1.98407737
22.89921,24.23226,4095.95,0.82914,0.438068,1.892719852,48.54368932,32.03883495,0.970873786,14.5631068,0,3.883495146,8.589792038,0.600441739
7.55924,8.25861,1410.1,0.66728,1.22262,0.545778737,44.44444444,29.62962963,14.81481481,0,7.407407407,3.703703704,13.38018935,0.633097785
4.56824,5.42772,460.817,0.54228,1.09568,0.494925526,46.66666667,33.33333333,16,2.666666667,0,1.333333333,20.56073091,2.164201475
4.83612,6.31608,826.254,0.56294,1.45624,0.386570895,48,24,0,24,0,4,16.42837255,1.111740193
4.85437,6.33067,834.35,0.56262,1.46159,0.384936952,48,24,0,24,0,4,16.3291104,1.084518546
4.82644,6.32321,800.893,0.55948,1.48289,0.377290291,48,24,0,24,0,4,16.47242071,1.105405982
